dagJ33.txt 3_2x4.txt True 0.046703296703296704 0.07 874.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1] 
dagJ33.txt 3_2x4.txt True 0.07142857142857142 0.1 854.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 7, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1] 
dagJ33.txt 3_2x4.txt True 0.12087912087912088 0.15 823.75 [7, 7, 7, 7, 2, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 2, 7, 7, 7, 7, 7, 7, 1, 1, 7, 1, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 2, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagJ33.txt 3_2x4.txt True 0.16758241758241757 0.2 735.0 [7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 0, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 1, 2, 3, 1, 7, 7, 1, 7, 3, 7, 7, 1, 7, 7, 3, 7, 2, 2, 2, 1, 3, 7, 2, 7] 
dagJ33.txt 3_2x4.txt True 0.16758241758241757 0.3 735.0 [7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 0, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 1, 2, 3, 1, 7, 7, 1, 7, 3, 7, 7, 1, 7, 7, 3, 7, 2, 2, 2, 1, 3, 7, 2, 7] 
dagJ33.txt 3_2x4.txt True 0.16758241758241757 0.4 735.0 [7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 0, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 1, 2, 3, 1, 7, 7, 1, 7, 3, 7, 7, 1, 7, 7, 3, 7, 2, 2, 2, 1, 3, 7, 2, 7] 
dagJ33.txt 3_2x4.txt True 0.41208791208791207 0.5 294.5 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 5, 7, 7, 5, 7, 5, 5, 7, 1, 7, 1, 1, 5, 4, 5, 7, 1, 4, 7, 5, 7, 5, 5, 5, 7, 6, 7, 5, 6, 1, 3, 5, 1, 5, 3, 1, 1, 1, 4, 3, 3, 3, 1, 3, 3, 3, 1, 3, 3, 3, 5, 3, 3, 3, 3, 3, 5, 5, 3, 1, 3, 5, 3, 3, 3, 1, 1, 3, 3, 1, 3, 3, 5, 5, 1, 3, 5, 5, 1, 3, 5, 3, 1, 5, 3, 5, 3, 5, 5, 3, 3, 5, 3, 3, 3, 5, 5, 3, 1, 5, 3, 5, 5, 5, 5, 3, 5, 5, 3, 0] 
dagJ33.txt 3_2x4.txt True 0.41483516483516486 0.6 266.0 [0, 3, 3, 3, 3, 0, 3, 3, 0, 3, 3, 0, 3, 3, 1, 3, 0, 3, 3, 3, 3, 1, 3, 3, 3, 1, 3, 3, 3, 3, 3, 2, 2, 3, 1, 3, 1, 1, 7, 3, 1, 3, 2, 1, 1, 3, 3, 3, 3, 1, 3, 2, 3, 1, 7, 1, 7, 6, 3, 1, 2, 1, 6, 1, 1, 1, 1, 5, 7, 1, 1, 1, 7, 1, 6, 7, 7, 1, 7, 1, 1, 1, 5, 7, 7, 1, 5, 5, 5, 7, 5, 6, 7, 5, 5, 6, 7, 7, 5, 7, 6, 5, 5, 1, 5, 6, 5, 7, 5, 5, 5, 5, 7, 7, 7, 5, 5, 5, 7, 6] 
dagJ33.txt 3_2x4.txt True 0.5274725274725275 0.7 224.5 [1, 3, 5, 5, 5, 1, 3, 5, 1, 5, 3, 1, 5, 5, 5, 3, 1, 0, 3, 5, 1, 3, 5, 0, 5, 2, 1, 1, 3, 2, 1, 1, 1, 3, 2, 0, 5, 5, 7, 1, 1, 0, 3, 2, 2, 3, 3, 3, 1, 3, 1, 0, 3, 7, 1, 1, 7, 7, 3, 7, 0, 7, 7, 1, 7, 1, 4, 1, 1, 7, 3, 7, 4, 7, 1, 1, 3, 7, 1, 7, 7, 7, 5, 4, 1, 7, 5, 4, 3, 1, 5, 5, 3, 5, 3, 4, 1, 3, 5, 1, 5, 3, 1, 7, 3, 5, 5, 1, 3, 3, 3, 5, 3, 3, 3, 4, 5, 3, 3, 5] 
dagJ33.txt 3_2x4.txt True 0.5934065934065934 1 193.25 [5, 5, 4, 5, 4, 4, 7, 5, 5, 7, 1, 4, 4, 3, 4, 5, 6, 3, 7, 5, 6, 5, 5, 6, 5, 1, 5, 5, 5, 6, 5, 5, 1, 5, 7, 7, 7, 3, 7, 6, 7, 5, 6, 1, 7, 3, 5, 5, 5, 7, 5, 7, 3, 7, 1, 7, 7, 3, 7, 7, 1, 7, 5, 7, 1, 7, 1, 3, 7, 1, 7, 1, 0, 1, 3, 5, 3, 0, 7, 1, 1, 1, 2, 1, 1, 1, 2, 3, 3, 7, 3, 1, 1, 1, 3, 2, 7, 3, 3, 1, 5, 3, 0, 0, 3, 3, 2, 0, 3, 3, 3, 1, 2, 3, 3, 0, 2, 3, 3, 1] 
