dagD20.txt 3_2x4.txt True 0.061855670103092786 0.07 414.75 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 3, 1, 3, 1, 1, 1, 1, 7, 1, 1, 1, 1] 
dagD20.txt 3_2x4.txt True 0.061855670103092786 0.1 414.75 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 3, 1, 3, 1, 1, 1, 1, 7, 1, 1, 1, 1] 
dagD20.txt 3_2x4.txt True 0.12886597938144329 0.15 395.0 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 7, 5, 1, 1, 1, 1, 1, 3, 1, 7, 1, 1, 5, 1] 
dagD20.txt 3_2x4.txt True 0.14948453608247422 0.2 386.75 [5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 6, 7, 5, 5, 5, 6, 5, 5, 7, 5, 5, 5, 1, 5, 5, 5, 7, 7, 5, 3, 5, 5] 
dagD20.txt 3_2x4.txt True 0.14948453608247422 0.3 386.75 [5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 6, 7, 5, 5, 5, 6, 5, 5, 7, 5, 5, 5, 1, 5, 5, 5, 7, 7, 5, 3, 5, 5] 
dagD20.txt 3_2x4.txt True 0.14948453608247422 0.4 386.75 [5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 6, 7, 5, 5, 5, 6, 5, 5, 7, 5, 5, 5, 1, 5, 5, 5, 7, 7, 5, 3, 5, 5] 
dagD20.txt 3_2x4.txt True 0.42783505154639173 0.5 151.5 [1, 1, 3, 3, 3, 1, 3, 1, 0, 1, 3, 1, 1, 1, 7, 1, 3, 7, 3, 1, 1, 3, 7, 5, 5, 5, 1, 5, 7, 3, 7, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 0, 1, 7, 5, 7, 5, 5, 5, 5, 7, 6, 7, 5, 5, 7, 5, 5, 1, 7, 5, 5, 7, 1] 
dagD20.txt 3_2x4.txt True 0.5051546391752577 0.6 124.75 [3, 1, 3, 2, 3, 1, 3, 2, 3, 3, 3, 3, 3, 1, 1, 1, 3, 1, 3, 3, 3, 3, 0, 5, 5, 5, 7, 5, 1, 1, 3, 7, 5, 1, 7, 5, 5, 5, 5, 7, 7, 5, 7, 1, 1, 7, 7, 5, 7, 5, 7, 0, 5, 7, 5, 7, 7, 5, 5, 5, 0, 1, 7, 5, 7] 
dagD20.txt 3_2x4.txt True 0.4948453608247423 0.7 138.0 [7, 1, 3, 1, 1, 1, 3, 3, 7, 3, 1, 3, 3, 7, 7, 1, 1, 7, 1, 3, 3, 3, 1, 5, 5, 5, 3, 7, 7, 1, 1, 3, 3, 1, 3, 3, 6, 5, 5, 5, 3, 5, 3, 1, 7, 5, 1, 5, 3, 6, 5, 1, 5, 7, 5, 6, 7, 5, 6, 5, 7, 5, 7, 5, 1] 
dagD20.txt 3_2x4.txt True 0.7422680412371134 1 107.75 [3, 1, 6, 4, 5, 0, 5, 6, 7, 5, 4, 5, 4, 5, 1, 7, 7, 6, 7, 3, 0, 5, 7, 7, 3, 1, 5, 1, 5, 1, 7, 3, 7, 5, 1, 7, 1, 1, 3, 1, 7, 2, 3, 7, 1, 5, 7, 3, 3, 5, 0, 7, 5, 2, 3, 1, 3, 1, 7, 2, 3, 1, 3, 5, 3] 
