dag56.txt 3_2x4.txt 0.4513888888888889 0.5 573440.0 [5, 1, 4, 6, 6, 5, 7, 4, 4, 1, 2, 7, 3, 0, 1, 7, 0, 1, 7, 4, 7, 3, 3, 2, 0, 1, 7, 5, 7, 6, 3, 3, 1, 3, 1, 6, 1, 1, 7, 6, 7, 7, 5, 6, 0, 0, 1, 1, 4, 0, 6, 6, 6, 2, 6, 4, 0, 4, 4, 2, 6, 6, 2, 2, 7, 2, 6, 7, 1, 6, 0, 1, 0, 1, 4, 6, 1, 1, 0, 7, 6, 6, 4, 5, 6, 0, 4, 4, 0, 0, 0, 2, 5, 5, 5, 5, 5, 5] 
dag56.txt 3_2x4.txt 0.4513888888888889 0.55 573440.0 [5, 1, 4, 6, 6, 5, 7, 4, 4, 1, 2, 7, 3, 0, 1, 7, 0, 1, 7, 4, 7, 3, 3, 2, 0, 1, 7, 5, 7, 6, 3, 3, 1, 3, 1, 6, 1, 1, 7, 6, 7, 7, 5, 6, 0, 0, 1, 1, 4, 0, 6, 6, 6, 2, 6, 4, 0, 4, 4, 2, 6, 6, 2, 2, 7, 2, 6, 7, 1, 6, 0, 1, 0, 1, 4, 6, 1, 1, 0, 7, 6, 6, 4, 5, 6, 0, 4, 4, 0, 0, 0, 2, 5, 5, 5, 5, 5, 5] 
dag56.txt 3_2x4.txt 0.4513888888888889 0.6 573440.0 [5, 1, 4, 6, 6, 5, 7, 4, 4, 1, 2, 7, 3, 0, 1, 7, 0, 1, 7, 4, 7, 3, 3, 2, 0, 1, 7, 5, 7, 6, 3, 3, 1, 3, 1, 6, 1, 1, 7, 6, 7, 7, 5, 6, 0, 0, 1, 1, 4, 0, 6, 6, 6, 2, 6, 4, 0, 4, 4, 2, 6, 6, 2, 2, 7, 2, 6, 7, 1, 6, 0, 1, 0, 1, 4, 6, 1, 1, 0, 7, 6, 6, 4, 5, 6, 0, 4, 4, 0, 0, 0, 2, 5, 5, 5, 5, 5, 5] 
dag56.txt 3_2x4.txt 0.4513888888888889 0.65 573440.0 [5, 1, 4, 6, 6, 5, 7, 4, 4, 1, 2, 7, 3, 0, 1, 7, 0, 1, 7, 4, 7, 3, 3, 2, 0, 1, 7, 5, 7, 6, 3, 3, 1, 3, 1, 6, 1, 1, 7, 6, 7, 7, 5, 6, 0, 0, 1, 1, 4, 0, 6, 6, 6, 2, 6, 4, 0, 4, 4, 2, 6, 6, 2, 2, 7, 2, 6, 7, 1, 6, 0, 1, 0, 1, 4, 6, 1, 1, 0, 7, 6, 6, 4, 5, 6, 0, 4, 4, 0, 0, 0, 2, 5, 5, 5, 5, 5, 5] 
dag56.txt 3_2x4.txt 0.4513888888888889 0.7 573440.0 [5, 1, 4, 6, 6, 5, 7, 4, 4, 1, 2, 7, 3, 0, 1, 7, 0, 1, 7, 4, 7, 3, 3, 2, 0, 1, 7, 5, 7, 6, 3, 3, 1, 3, 1, 6, 1, 1, 7, 6, 7, 7, 5, 6, 0, 0, 1, 1, 4, 0, 6, 6, 6, 2, 6, 4, 0, 4, 4, 2, 6, 6, 2, 2, 7, 2, 6, 7, 1, 6, 0, 1, 0, 1, 4, 6, 1, 1, 0, 7, 6, 6, 4, 5, 6, 0, 4, 4, 0, 0, 0, 2, 5, 5, 5, 5, 5, 5] 
dag56.txt 3_2x4.txt 0.4513888888888889 0.8 573440.0 [5, 1, 4, 6, 6, 5, 7, 4, 4, 1, 2, 7, 3, 0, 1, 7, 0, 1, 7, 4, 7, 3, 3, 2, 0, 1, 7, 5, 7, 6, 3, 3, 1, 3, 1, 6, 1, 1, 7, 6, 7, 7, 5, 6, 0, 0, 1, 1, 4, 0, 6, 6, 6, 2, 6, 4, 0, 4, 4, 2, 6, 6, 2, 2, 7, 2, 6, 7, 1, 6, 0, 1, 0, 1, 4, 6, 1, 1, 0, 7, 6, 6, 4, 5, 6, 0, 4, 4, 0, 0, 0, 2, 5, 5, 5, 5, 5, 5] 
dag56.txt 3_2x4.txt 0.4513888888888889 0.9 573440.0 [5, 1, 4, 6, 6, 5, 7, 4, 4, 1, 2, 7, 3, 0, 1, 7, 0, 1, 7, 4, 7, 3, 3, 2, 0, 1, 7, 5, 7, 6, 3, 3, 1, 3, 1, 6, 1, 1, 7, 6, 7, 7, 5, 6, 0, 0, 1, 1, 4, 0, 6, 6, 6, 2, 6, 4, 0, 4, 4, 2, 6, 6, 2, 2, 7, 2, 6, 7, 1, 6, 0, 1, 0, 1, 4, 6, 1, 1, 0, 7, 6, 6, 4, 5, 6, 0, 4, 4, 0, 0, 0, 2, 5, 5, 5, 5, 5, 5] 
dag56.txt 5_4_3_2x2.txt 0.4583333333333333 0.5 425984.0 [3, 2, 1, 5, 5, 3, 7, 1, 4, 2, 4, 7, 6, 0, 2, 7, 0, 2, 1, 1, 7, 6, 6, 4, 0, 2, 7, 3, 7, 5, 6, 6, 2, 6, 2, 5, 2, 2, 7, 5, 7, 7, 3, 5, 0, 0, 2, 2, 1, 0, 5, 5, 5, 4, 5, 1, 0, 1, 1, 4, 5, 5, 4, 4, 7, 4, 5, 7, 2, 5, 4, 2, 0, 2, 1, 5, 2, 2, 0, 7, 5, 5, 1, 3, 5, 0, 1, 1, 0, 0, 0, 0, 3, 0, 3, 3, 3, 3] 
dag56.txt 3_2x4.txt 0.4513888888888889 1 573440.0 [5, 1, 4, 6, 6, 5, 7, 4, 4, 1, 2, 7, 3, 0, 1, 7, 0, 1, 7, 4, 7, 3, 3, 2, 0, 1, 7, 5, 7, 6, 3, 3, 1, 3, 1, 6, 1, 1, 7, 6, 7, 7, 5, 6, 0, 0, 1, 1, 4, 0, 6, 6, 6, 2, 6, 4, 0, 4, 4, 2, 6, 6, 2, 2, 7, 2, 6, 7, 1, 6, 0, 1, 0, 1, 4, 6, 1, 1, 0, 7, 6, 6, 4, 5, 6, 0, 4, 4, 0, 0, 0, 2, 5, 5, 5, 5, 5, 5] 
dag56.txt 5_4_3_2x2.txt 0.4583333333333333 0.55 425984.0 [3, 2, 1, 5, 5, 3, 7, 1, 4, 2, 4, 7, 6, 0, 2, 7, 0, 2, 1, 1, 7, 6, 6, 4, 0, 2, 7, 3, 7, 5, 6, 6, 2, 6, 2, 5, 2, 2, 7, 5, 7, 7, 3, 5, 0, 0, 2, 2, 1, 0, 5, 5, 5, 4, 5, 1, 0, 1, 1, 4, 5, 5, 4, 4, 7, 4, 5, 7, 2, 5, 4, 2, 0, 2, 1, 5, 2, 2, 0, 7, 5, 5, 1, 3, 5, 0, 1, 1, 0, 0, 0, 0, 3, 0, 3, 3, 3, 3] 
