dag13.txt 5_4_3_2x2.txt 0.4146341463414634 0.5 368640.0 [0, 1, 4, 0, 5, 4, 0, 7, 7, 4, 1, 6, 6, 6, 2, 5, 7, 4, 4, 2, 1, 7, 6, 7, 1, 5, 0, 6, 0, 5, 0, 6, 0, 4, 6, 6, 6, 4, 2, 0, 2, 0, 2, 6, 1, 7, 7, 7, 0, 6, 7, 7, 7, 6, 0, 1, 1, 3, 3, 3, 4, 1, 3, 1, 3, 4, 7, 5, 7, 5, 5, 5, 5, 4, 4, 4, 4, 7, 4, 4, 2, 4, 2] 
dag13.txt 3_2x4.txt 0.3983739837398374 0.5 507904.0 [2, 6, 2, 2, 4, 0, 2, 5, 5, 1, 1, 0, 7, 1, 3, 0, 5, 0, 0, 1, 1, 5, 7, 5, 1, 5, 2, 7, 2, 3, 2, 0, 3, 1, 7, 7, 7, 1, 3, 2, 3, 0, 0, 7, 1, 1, 1, 5, 4, 7, 4, 4, 4, 7, 1, 6, 6, 6, 6, 6, 6, 6, 6, 4, 4, 1, 4, 5, 4, 5, 2, 3, 5, 7, 7, 0, 7, 5, 7, 5, 5, 5, 5] 
dag13.txt 3_2x4.txt 0.3983739837398374 0.55 507904.0 [2, 6, 2, 2, 4, 0, 2, 5, 5, 1, 1, 0, 7, 1, 3, 0, 5, 0, 0, 1, 1, 5, 7, 5, 1, 5, 2, 7, 2, 3, 2, 0, 3, 1, 7, 7, 7, 1, 3, 2, 3, 0, 0, 7, 1, 1, 1, 5, 4, 7, 4, 4, 4, 7, 1, 6, 6, 6, 6, 6, 6, 6, 6, 4, 4, 1, 4, 5, 4, 5, 2, 3, 5, 7, 7, 0, 7, 5, 7, 5, 5, 5, 5] 
dag13.txt 5_4_3_2x2.txt 0.4146341463414634 0.55 368640.0 [4, 1, 4, 4, 0, 5, 4, 3, 3, 2, 2, 0, 7, 2, 6, 0, 3, 0, 0, 2, 2, 3, 7, 3, 2, 3, 4, 4, 4, 6, 4, 0, 6, 2, 7, 7, 7, 2, 6, 4, 6, 0, 4, 7, 2, 2, 2, 3, 1, 7, 1, 1, 1, 7, 2, 5, 5, 5, 5, 5, 5, 5, 5, 1, 1, 2, 1, 3, 1, 3, 0, 6, 0, 7, 7, 0, 7, 3, 7, 3, 3, 3, 3] 
dag13.txt 3_2x4.txt 0.4146341463414634 0.6 496981.3333333333 [0, 6, 4, 0, 0, 0, 7, 7, 7, 2, 4, 3, 3, 3, 1, 6, 7, 2, 2, 1, 4, 7, 3, 7, 4, 6, 0, 3, 0, 6, 0, 3, 0, 2, 3, 3, 3, 2, 1, 0, 1, 2, 1, 3, 4, 7, 7, 7, 5, 3, 7, 7, 7, 3, 0, 4, 4, 5, 5, 5, 2, 4, 5, 4, 5, 2, 7, 6, 7, 6, 6, 6, 6, 2, 2, 2, 2, 7, 2, 2, 1, 2, 1] 
dag13.txt 5_4_3_2x2.txt 0.4146341463414634 0.6 368640.0 [0, 1, 4, 0, 5, 4, 0, 7, 7, 4, 1, 6, 6, 6, 2, 5, 7, 4, 4, 2, 1, 7, 6, 7, 1, 5, 0, 6, 0, 5, 0, 6, 0, 4, 6, 6, 6, 4, 2, 0, 2, 0, 2, 6, 1, 7, 7, 7, 0, 6, 7, 7, 7, 6, 0, 1, 1, 3, 3, 3, 4, 1, 3, 1, 3, 4, 7, 5, 7, 5, 5, 5, 5, 4, 4, 4, 4, 7, 4, 4, 2, 4, 2] 
dag13.txt 4_1x5.txt 0.4959349593495935 0.5 589824.0 [1, 2, 0, 1, 8, 2, 2, 5, 7, 2, 2, 8, 6, 2, 1, 0, 7, 3, 2, 2, 2, 7, 8, 7, 2, 3, 3, 8, 1, 0, 0, 8, 1, 2, 8, 2, 4, 2, 4, 3, 4, 0, 4, 8, 0, 2, 2, 2, 0, 8, 2, 5, 5, 6, 4, 9, 0, 6, 6, 9, 4, 9, 6, 6, 6, 4, 5, 7, 5, 7, 7, 5, 0, 4, 4, 3, 4, 5, 4, 5, 2, 5, 5] 
dag13.txt 3_2x4.txt 0.4146341463414634 0.65 496981.3333333333 [0, 6, 4, 0, 0, 0, 7, 7, 7, 2, 4, 3, 3, 3, 1, 6, 7, 2, 2, 1, 4, 7, 3, 7, 4, 6, 0, 3, 0, 6, 0, 3, 0, 2, 3, 3, 3, 2, 1, 0, 1, 2, 1, 3, 4, 7, 7, 7, 5, 3, 7, 7, 7, 3, 0, 4, 4, 5, 5, 5, 2, 4, 5, 4, 5, 2, 7, 6, 7, 6, 6, 6, 6, 2, 2, 2, 2, 7, 2, 2, 1, 2, 1] 
dag13.txt 5_4_3_2x2.txt 0.4146341463414634 0.65 368640.0 [0, 1, 4, 0, 5, 4, 0, 7, 7, 4, 1, 6, 6, 6, 2, 5, 7, 4, 4, 2, 1, 7, 6, 7, 1, 5, 0, 6, 0, 5, 0, 6, 0, 4, 6, 6, 6, 4, 2, 0, 2, 0, 2, 6, 1, 7, 7, 7, 0, 6, 7, 7, 7, 6, 0, 1, 1, 3, 3, 3, 4, 1, 3, 1, 3, 4, 7, 5, 7, 5, 5, 5, 5, 4, 4, 4, 4, 7, 4, 4, 2, 4, 2] 
dag13.txt 4_1x5.txt 0.5121951219512195 0.55 425984.0 [1, 8, 8, 1, 8, 4, 6, 5, 7, 2, 2, 8, 6, 2, 1, 4, 7, 3, 2, 2, 2, 7, 8, 7, 2, 3, 3, 8, 1, 6, 0, 8, 1, 2, 8, 2, 4, 2, 4, 3, 4, 0, 4, 8, 0, 2, 2, 2, 0, 8, 2, 5, 5, 6, 4, 9, 0, 6, 6, 9, 2, 9, 6, 6, 6, 4, 5, 7, 5, 7, 7, 5, 0, 4, 4, 3, 4, 5, 4, 5, 2, 5, 5] 
