dag21.txt 3_2x4.txt 0.4222222222222222 0.5 491520.0 [3, 5, 5, 6, 6, 0, 4, 0, 2, 4, 7, 0, 0, 6, 6, 0, 4, 4, 6, 2, 3, 6, 0, 4, 4, 2, 2, 0, 0, 6, 2, 5, 7, 2, 2, 0, 0, 0, 0, 2, 2, 4, 6, 0, 0, 3, 0, 0, 0, 6, 6, 4, 6, 0, 1, 3, 6, 4, 1, 7, 1, 3, 3, 1, 1, 7, 7, 7, 3, 5, 1, 5, 1, 5, 5, 1, 7, 0, 7, 1, 7, 0, 0, 1, 1, 7, 1, 1, 7, 7, 7] 
dag21.txt 3_2x4.txt 0.4222222222222222 0.55 491520.0 [3, 5, 5, 6, 6, 0, 4, 0, 2, 4, 7, 0, 0, 6, 6, 0, 4, 4, 6, 2, 3, 6, 0, 4, 4, 2, 2, 0, 0, 6, 2, 5, 7, 2, 2, 0, 0, 0, 0, 2, 2, 4, 6, 0, 0, 3, 0, 0, 0, 6, 6, 4, 6, 0, 1, 3, 6, 4, 1, 7, 1, 3, 3, 1, 1, 7, 7, 7, 3, 5, 1, 5, 1, 5, 5, 1, 7, 0, 7, 1, 7, 0, 0, 1, 1, 7, 1, 1, 7, 7, 7] 
dag21.txt 3_2x4.txt 0.4222222222222222 0.6 491520.0 [3, 5, 5, 6, 6, 0, 4, 0, 2, 4, 7, 0, 0, 6, 6, 0, 4, 4, 6, 2, 3, 6, 0, 4, 4, 2, 2, 0, 0, 6, 2, 5, 7, 2, 2, 0, 0, 0, 0, 2, 2, 4, 6, 0, 0, 3, 0, 0, 0, 6, 6, 4, 6, 0, 1, 3, 6, 4, 1, 7, 1, 3, 3, 1, 1, 7, 7, 7, 3, 5, 1, 5, 1, 5, 5, 1, 7, 0, 7, 1, 7, 0, 0, 1, 1, 7, 1, 1, 7, 7, 7] 
dag21.txt 3_2x4.txt 0.4222222222222222 0.65 491520.0 [3, 5, 5, 6, 6, 0, 4, 0, 2, 4, 7, 0, 0, 6, 6, 0, 4, 4, 6, 2, 3, 6, 0, 4, 4, 2, 2, 0, 0, 6, 2, 5, 7, 2, 2, 0, 0, 0, 0, 2, 2, 4, 6, 0, 0, 3, 0, 0, 0, 6, 6, 4, 6, 0, 1, 3, 6, 4, 1, 7, 1, 3, 3, 1, 1, 7, 7, 7, 3, 5, 1, 5, 1, 5, 5, 1, 7, 0, 7, 1, 7, 0, 0, 1, 1, 7, 1, 1, 7, 7, 7] 
dag21.txt 3_2x4.txt 0.4222222222222222 0.7 491520.0 [3, 5, 5, 6, 6, 0, 4, 0, 2, 4, 7, 0, 0, 6, 6, 0, 4, 4, 6, 2, 3, 6, 0, 4, 4, 2, 2, 0, 0, 6, 2, 5, 7, 2, 2, 0, 0, 0, 0, 2, 2, 4, 6, 0, 0, 3, 0, 0, 0, 6, 6, 4, 6, 0, 1, 3, 6, 4, 1, 7, 1, 3, 3, 1, 1, 7, 7, 7, 3, 5, 1, 5, 1, 5, 5, 1, 7, 0, 7, 1, 7, 0, 0, 1, 1, 7, 1, 1, 7, 7, 7] 
dag21.txt 5_4_3_2x2.txt 0.4740740740740741 0.5 368640.0 [6, 3, 3, 5, 5, 0, 1, 0, 4, 1, 7, 0, 0, 5, 5, 0, 4, 1, 5, 4, 6, 5, 0, 1, 1, 4, 4, 1, 0, 5, 0, 0, 7, 4, 4, 0, 0, 0, 0, 4, 4, 1, 5, 0, 0, 6, 0, 0, 0, 5, 5, 1, 5, 4, 2, 6, 5, 1, 2, 7, 2, 6, 6, 2, 2, 7, 7, 7, 6, 3, 2, 3, 2, 3, 3, 2, 0, 0, 7, 2, 7, 0, 0, 2, 2, 7, 2, 2, 7, 7, 7] 
dag21.txt 5_4_3_2x2.txt 0.4740740740740741 0.55 368640.0 [6, 3, 3, 5, 5, 0, 1, 0, 4, 1, 7, 0, 0, 5, 5, 0, 4, 1, 5, 4, 6, 5, 0, 1, 1, 4, 4, 1, 0, 5, 0, 0, 7, 4, 4, 0, 0, 0, 0, 4, 4, 1, 5, 0, 0, 6, 0, 0, 0, 5, 5, 1, 5, 4, 2, 6, 5, 1, 2, 7, 2, 6, 6, 2, 2, 7, 7, 7, 6, 3, 2, 3, 2, 3, 3, 2, 0, 0, 7, 2, 7, 0, 0, 2, 2, 7, 2, 2, 7, 7, 7] 
dag21.txt 3_2x4.txt 0.4222222222222222 0.8 491520.0 [3, 5, 5, 6, 6, 0, 4, 0, 2, 4, 7, 0, 0, 6, 6, 0, 4, 4, 6, 2, 3, 6, 0, 4, 4, 2, 2, 0, 0, 6, 2, 5, 7, 2, 2, 0, 0, 0, 0, 2, 2, 4, 6, 0, 0, 3, 0, 0, 0, 6, 6, 4, 6, 0, 1, 3, 6, 4, 1, 7, 1, 3, 3, 1, 1, 7, 7, 7, 3, 5, 1, 5, 1, 5, 5, 1, 7, 0, 7, 1, 7, 0, 0, 1, 1, 7, 1, 1, 7, 7, 7] 
dag21.txt 4_1x5.txt 0.4962962962962963 0.5 520192.0 [0, 6, 6, 2, 4, 1, 2, 2, 0, 2, 5, 3, 2, 1, 4, 6, 4, 4, 1, 6, 0, 4, 1, 2, 2, 7, 0, 0, 5, 2, 2, 6, 5, 1, 5, 1, 1, 1, 1, 6, 1, 2, 2, 0, 1, 0, 2, 7, 7, 4, 4, 2, 7, 0, 8, 0, 7, 4, 7, 7, 8, 0, 0, 4, 8, 5, 7, 0, 0, 2, 9, 6, 9, 9, 9, 8, 8, 1, 9, 7, 8, 3, 3, 7, 7, 3, 7, 7, 8, 3, 8] 
dag21.txt 5_4_3_2x2.txt 0.4740740740740741 0.6 368640.0 [6, 3, 3, 5, 5, 0, 1, 0, 4, 1, 7, 0, 0, 5, 5, 0, 4, 1, 5, 4, 6, 5, 0, 1, 1, 4, 4, 1, 0, 5, 0, 0, 7, 4, 4, 0, 0, 0, 0, 4, 4, 1, 5, 0, 0, 6, 0, 0, 0, 5, 5, 1, 5, 4, 2, 6, 5, 1, 2, 7, 2, 6, 6, 2, 2, 7, 7, 7, 6, 3, 2, 3, 2, 3, 3, 2, 0, 0, 7, 2, 7, 0, 0, 2, 2, 7, 2, 2, 7, 7, 7] 
dag21.txt 3_2x4.txt 0.4222222222222222 0.9 491520.0 [3, 5, 5, 6, 6, 0, 4, 0, 2, 4, 7, 0, 0, 6, 6, 0, 4, 4, 6, 2, 3, 6, 0, 4, 4, 2, 2, 0, 0, 6, 2, 5, 7, 2, 2, 0, 0, 0, 0, 2, 2, 4, 6, 0, 0, 3, 0, 0, 0, 6, 6, 4, 6, 0, 1, 3, 6, 4, 1, 7, 1, 3, 3, 1, 1, 7, 7, 7, 3, 5, 1, 5, 1, 5, 5, 1, 7, 0, 7, 1, 7, 0, 0, 1, 1, 7, 1, 1, 7, 7, 7] 
dag21.txt 5_4_3_2x2.txt 0.4740740740740741 0.65 368640.0 [6, 3, 3, 5, 5, 0, 1, 0, 4, 1, 7, 0, 0, 5, 5, 0, 4, 1, 5, 4, 6, 5, 0, 1, 1, 4, 4, 1, 0, 5, 0, 0, 7, 4, 4, 0, 0, 0, 0, 4, 4, 1, 5, 0, 0, 6, 0, 0, 0, 5, 5, 1, 5, 4, 2, 6, 5, 1, 2, 7, 2, 6, 6, 2, 2, 7, 7, 7, 6, 3, 2, 3, 2, 3, 3, 2, 0, 0, 7, 2, 7, 0, 0, 2, 2, 7, 2, 2, 7, 7, 7] 
dag21.txt 4_1x5.txt 0.5481481481481482 0.55 458752.0 [0, 6, 6, 2, 4, 1, 2, 2, 0, 2, 5, 3, 2, 1, 4, 6, 4, 4, 1, 6, 4, 4, 1, 6, 2, 7, 0, 0, 5, 2, 2, 6, 5, 1, 5, 1, 1, 1, 1, 6, 1, 2, 2, 0, 1, 0, 2, 7, 7, 4, 4, 2, 7, 0, 8, 0, 7, 4, 7, 7, 8, 0, 0, 4, 8, 5, 7, 0, 0, 2, 9, 6, 9, 9, 9, 8, 8, 1, 9, 7, 8, 3, 3, 7, 7, 3, 7, 7, 8, 3, 8] 
dag21.txt 3_2x4.txt 0.4222222222222222 1 491520.0 [3, 5, 5, 6, 6, 0, 4, 0, 2, 4, 7, 0, 0, 6, 6, 0, 4, 4, 6, 2, 3, 6, 0, 4, 4, 2, 2, 0, 0, 6, 2, 5, 7, 2, 2, 0, 0, 0, 0, 2, 2, 4, 6, 0, 0, 3, 0, 0, 0, 6, 6, 4, 6, 0, 1, 3, 6, 4, 1, 7, 1, 3, 3, 1, 1, 7, 7, 7, 3, 5, 1, 5, 1, 5, 5, 1, 7, 0, 7, 1, 7, 0, 0, 1, 1, 7, 1, 1, 7, 7, 7] 
