dag33.txt 3_2x4.txt 0.43902439024390244 0.5 464213.3333333333 [7, 5, 4, 4, 5, 1, 2, 7, 0, 6, 3, 6, 1, 7, 6, 6, 6, 6, 1, 1, 4, 5, 5, 1, 7, 0, 5, 3, 5, 6, 1, 6, 1, 5, 6, 5, 6, 6, 4, 7, 6, 3, 4, 2, 2, 4, 2, 4, 2, 5, 3, 4, 3, 7, 4, 7, 7, 7, 7, 0, 7, 4, 4, 1, 4, 0, 0, 5, 0, 1, 1, 0, 0, 3, 0, 3, 3, 2, 3, 0, 3] 
dag33.txt 3_2x4.txt 0.43902439024390244 0.55 464213.3333333333 [7, 5, 4, 4, 5, 1, 2, 7, 0, 6, 3, 6, 1, 7, 6, 6, 6, 6, 1, 1, 4, 5, 5, 1, 7, 0, 5, 3, 5, 6, 1, 6, 1, 5, 6, 5, 6, 6, 4, 7, 6, 3, 4, 2, 2, 4, 2, 4, 2, 5, 3, 4, 3, 7, 4, 7, 7, 7, 7, 0, 7, 4, 4, 1, 4, 0, 0, 5, 0, 1, 1, 0, 0, 3, 0, 3, 3, 2, 3, 0, 3] 
dag33.txt 3_2x4.txt 0.43902439024390244 0.6 464213.3333333333 [7, 5, 4, 4, 5, 1, 2, 7, 0, 6, 3, 6, 1, 7, 6, 6, 6, 6, 1, 1, 4, 5, 5, 1, 7, 0, 5, 3, 5, 6, 1, 6, 1, 5, 6, 5, 6, 6, 4, 7, 6, 3, 4, 2, 2, 4, 2, 4, 2, 5, 3, 4, 3, 7, 4, 7, 7, 7, 7, 0, 7, 4, 4, 1, 4, 0, 0, 5, 0, 1, 1, 0, 0, 3, 0, 3, 3, 2, 3, 0, 3] 
dag33.txt 5_4_3_2x2.txt 0.4634146341463415 0.5 344064.0 [7, 3, 4, 1, 3, 2, 0, 7, 1, 5, 6, 5, 2, 7, 5, 5, 5, 5, 2, 2, 1, 0, 3, 2, 7, 5, 3, 6, 3, 0, 2, 5, 2, 3, 5, 3, 5, 5, 1, 7, 5, 6, 1, 4, 4, 1, 4, 1, 4, 3, 6, 1, 6, 7, 1, 7, 7, 4, 7, 0, 7, 1, 1, 2, 1, 0, 0, 3, 0, 2, 2, 0, 0, 6, 0, 6, 6, 4, 6, 0, 6] 
dag33.txt 5_4_3_2x2.txt 0.4634146341463415 0.55 344064.0 [7, 3, 4, 1, 3, 2, 0, 7, 1, 5, 6, 5, 2, 7, 5, 5, 5, 5, 2, 2, 1, 0, 3, 2, 7, 5, 3, 6, 3, 0, 2, 5, 2, 3, 5, 3, 5, 5, 1, 7, 5, 6, 1, 4, 4, 1, 4, 1, 4, 3, 6, 1, 6, 7, 1, 7, 7, 4, 7, 0, 7, 1, 1, 2, 1, 0, 0, 3, 0, 2, 2, 0, 0, 6, 0, 6, 6, 4, 6, 0, 6] 
dag33.txt 4_1x5.txt 0.4878048780487805 0.5 557056.0 [1, 6, 2, 8, 0, 9, 6, 0, 0, 8, 7, 8, 2, 1, 2, 8, 5, 8, 6, 9, 8, 0, 0, 2, 1, 8, 6, 7, 0, 2, 0, 8, 7, 1, 5, 4, 7, 8, 8, 1, 8, 1, 4, 4, 2, 8, 9, 9, 9, 6, 1, 9, 1, 0, 9, 1, 0, 0, 0, 3, 0, 0, 6, 2, 3, 6, 3, 6, 3, 2, 2, 3, 3, 7, 2, 1, 2, 4, 7, 4, 7] 
dag33.txt 3_2x4.txt 0.43902439024390244 0.65 464213.3333333333 [7, 5, 4, 4, 5, 1, 2, 7, 0, 6, 3, 6, 1, 7, 6, 6, 6, 6, 1, 1, 4, 5, 5, 1, 7, 0, 5, 3, 5, 6, 1, 6, 1, 5, 6, 5, 6, 6, 4, 7, 6, 3, 4, 2, 2, 4, 2, 4, 2, 5, 3, 4, 3, 7, 4, 7, 7, 7, 7, 0, 7, 4, 4, 1, 4, 0, 0, 5, 0, 1, 1, 0, 0, 3, 0, 3, 3, 2, 3, 0, 3] 
dag33.txt 5_4_3_2x2.txt 0.4634146341463415 0.6 344064.0 [7, 3, 4, 1, 3, 2, 0, 7, 1, 5, 6, 5, 2, 7, 5, 5, 5, 5, 2, 2, 1, 0, 3, 2, 7, 5, 3, 6, 3, 0, 2, 5, 2, 3, 5, 3, 5, 5, 1, 7, 5, 6, 1, 4, 4, 1, 4, 1, 4, 3, 6, 1, 6, 7, 1, 7, 7, 4, 7, 0, 7, 1, 1, 2, 1, 0, 0, 3, 0, 2, 2, 0, 0, 6, 0, 6, 6, 4, 6, 0, 6] 
dag33.txt 4_1x5.txt 0.5447154471544715 0.55 376832.0 [1, 6, 8, 8, 0, 9, 6, 0, 8, 8, 7, 8, 2, 1, 6, 8, 5, 8, 6, 9, 8, 6, 0, 2, 1, 8, 6, 7, 0, 2, 0, 8, 7, 1, 5, 4, 7, 8, 8, 1, 8, 1, 4, 4, 2, 8, 9, 9, 4, 6, 1, 9, 1, 0, 9, 1, 0, 0, 0, 3, 0, 0, 6, 2, 3, 6, 3, 6, 3, 2, 2, 3, 3, 7, 2, 1, 2, 4, 4, 4, 7] 
dag33.txt 5_4_3_2x2.txt 0.4634146341463415 0.65 344064.0 [7, 3, 4, 1, 3, 2, 0, 7, 1, 5, 6, 5, 2, 7, 5, 5, 5, 5, 2, 2, 1, 0, 3, 2, 7, 5, 3, 6, 3, 0, 2, 5, 2, 3, 5, 3, 5, 5, 1, 7, 5, 6, 1, 4, 4, 1, 4, 1, 4, 3, 6, 1, 6, 7, 1, 7, 7, 4, 7, 0, 7, 1, 1, 2, 1, 0, 0, 3, 0, 2, 2, 0, 0, 6, 0, 6, 6, 4, 6, 0, 6] 
