dag76.txt 3_2x4.txt 0.41346153846153844 0.5 327680.0 [2, 6, 1, 6, 6, 4, 5, 6, 2, 3, 5, 7, 1, 5, 7, 1, 5, 4, 1, 7, 3, 3, 3, 2, 4, 2, 6, 6, 6, 2, 4, 2, 3, 3, 2, 2, 4, 2, 4, 4, 2, 5, 1, 4, 5, 5, 5, 1, 1, 0, 6, 5, 2, 6, 6, 6, 1, 6, 0, 1, 7, 0, 5, 0, 6, 0, 6, 0] 
dag76.txt 3_2x4.txt 0.41346153846153844 0.55 327680.0 [2, 6, 1, 6, 6, 4, 5, 6, 2, 3, 5, 7, 1, 5, 7, 1, 5, 4, 1, 7, 3, 3, 3, 2, 4, 2, 6, 6, 6, 2, 4, 2, 3, 3, 2, 2, 4, 2, 4, 4, 2, 5, 1, 4, 5, 5, 5, 1, 1, 0, 6, 5, 2, 6, 6, 6, 1, 6, 0, 1, 7, 0, 5, 0, 6, 0, 6, 0] 
dag76.txt 3_2x4.txt 0.41346153846153844 0.6 327680.0 [2, 6, 1, 6, 6, 4, 5, 6, 2, 3, 5, 7, 1, 5, 7, 1, 5, 4, 1, 7, 3, 3, 3, 2, 4, 2, 6, 6, 6, 2, 4, 2, 3, 3, 2, 2, 4, 2, 4, 4, 2, 5, 1, 4, 5, 5, 5, 1, 1, 0, 6, 5, 2, 6, 6, 6, 1, 6, 0, 1, 7, 0, 5, 0, 6, 0, 6, 0] 
dag76.txt 5_4_3_2x2.txt 0.375 0.5 234837.33333333334 [4, 5, 2, 4, 5, 1, 3, 5, 6, 6, 3, 7, 2, 3, 7, 2, 3, 1, 2, 7, 6, 6, 6, 4, 0, 4, 5, 5, 5, 4, 1, 4, 6, 6, 4, 4, 1, 4, 1, 1, 4, 3, 2, 1, 3, 3, 3, 2, 2, 2, 5, 3, 4, 5, 5, 5, 2, 5, 0, 2, 7, 0, 3, 0, 5, 0, 5, 0] 
dag76.txt 3_2x4.txt 0.41346153846153844 0.65 327680.0 [2, 6, 1, 6, 6, 4, 5, 6, 2, 3, 5, 7, 1, 5, 7, 1, 5, 4, 1, 7, 3, 3, 3, 2, 4, 2, 6, 6, 6, 2, 4, 2, 3, 3, 2, 2, 4, 2, 4, 4, 2, 5, 1, 4, 5, 5, 5, 1, 1, 0, 6, 5, 2, 6, 6, 6, 1, 6, 0, 1, 7, 0, 5, 0, 6, 0, 6, 0] 
dag76.txt 5_4_3_2x2.txt 0.375 0.55 234837.33333333334 [4, 5, 2, 4, 5, 1, 3, 5, 6, 6, 3, 7, 2, 3, 7, 2, 3, 1, 2, 7, 6, 6, 6, 4, 0, 4, 5, 5, 5, 4, 1, 4, 6, 6, 4, 4, 1, 4, 1, 1, 4, 3, 2, 1, 3, 3, 3, 2, 2, 2, 5, 3, 4, 5, 5, 5, 2, 5, 0, 2, 7, 0, 3, 0, 5, 0, 5, 0] 
dag76.txt 3_2x4.txt 0.41346153846153844 0.7 327680.0 [2, 6, 1, 6, 6, 4, 5, 6, 2, 3, 5, 7, 1, 5, 7, 1, 5, 4, 1, 7, 3, 3, 3, 2, 4, 2, 6, 6, 6, 2, 4, 2, 3, 3, 2, 2, 4, 2, 4, 4, 2, 5, 1, 4, 5, 5, 5, 1, 1, 0, 6, 5, 2, 6, 6, 6, 1, 6, 0, 1, 7, 0, 5, 0, 6, 0, 6, 0] 
dag76.txt 4_1x5.txt 0.5 0.5 278528.0 [8, 1, 5, 4, 4, 1, 0, 6, 6, 8, 3, 2, 5, 3, 0, 5, 3, 1, 5, 0, 3, 0, 5, 8, 6, 3, 6, 6, 4, 3, 6, 1, 8, 8, 1, 1, 6, 8, 6, 1, 1, 6, 9, 0, 3, 4, 9, 9, 8, 0, 4, 4, 7, 4, 6, 4, 9, 4, 0, 9, 0, 0, 9, 2, 4, 2, 4, 2] 
dag76.txt 5_4_3_2x2.txt 0.375 0.6 234837.33333333334 [4, 5, 2, 4, 5, 1, 3, 5, 6, 6, 3, 7, 2, 3, 7, 2, 3, 1, 2, 7, 6, 6, 6, 4, 0, 4, 5, 5, 5, 4, 1, 4, 6, 6, 4, 4, 1, 4, 1, 1, 4, 3, 2, 1, 3, 3, 3, 2, 2, 2, 5, 3, 4, 5, 5, 5, 2, 5, 0, 2, 7, 0, 3, 0, 5, 0, 5, 0] 
dag76.txt 5_4_3_2x2.txt 0.375 0.65 234837.33333333334 [4, 5, 2, 4, 5, 1, 3, 5, 6, 6, 3, 7, 2, 3, 7, 2, 3, 1, 2, 7, 6, 6, 6, 4, 0, 4, 5, 5, 5, 4, 1, 4, 6, 6, 4, 4, 1, 4, 1, 1, 4, 3, 2, 1, 3, 3, 3, 2, 2, 2, 5, 3, 4, 5, 5, 5, 2, 5, 0, 2, 7, 0, 3, 0, 5, 0, 5, 0] 
