dag81.txt 3_2x4.txt 0.375886524822695 0.6 622592.0 [6, 3, 3, 7, 0, 7, 0, 7, 7, 6, 7, 4, 3, 7, 7, 6, 4, 7, 6, 7, 7, 7, 3, 7, 7, 0, 3, 7, 7, 0, 3, 4, 4, 7, 7, 7, 4, 1, 4, 3, 4, 3, 2, 3, 3, 7, 3, 4, 7, 0, 0, 0, 3, 0, 0, 6, 1, 4, 0, 5, 1, 0, 0, 1, 5, 4, 1, 0, 4, 6, 4, 6, 4, 4, 6, 1, 5, 7, 2, 5, 4, 5, 5, 2, 5, 5, 2, 2, 2, 6, 2, 1, 2, 2, 2] 
dag81.txt 5_4_3_2x2.txt 0.40425531914893614 0.8 462028.8 [4, 6, 6, 7, 0, 7, 0, 7, 7, 5, 5, 1, 6, 7, 7, 5, 4, 7, 5, 7, 7, 7, 6, 7, 7, 0, 6, 7, 7, 0, 6, 1, 1, 7, 7, 7, 1, 2, 1, 6, 1, 6, 0, 6, 6, 7, 6, 1, 7, 0, 0, 4, 6, 0, 0, 5, 2, 1, 0, 0, 2, 0, 0, 2, 3, 1, 2, 0, 1, 5, 1, 5, 1, 1, 5, 2, 3, 7, 4, 1, 1, 3, 3, 4, 3, 3, 4, 4, 4, 5, 4, 2, 4, 4, 4] 
dag81.txt 4_1x5.txt 0.45390070921985815 0.65 532480.0 [8, 6, 6, 1, 2, 5, 8, 0, 4, 6, 2, 0, 6, 4, 0, 3, 6, 1, 6, 6, 5, 1, 6, 4, 0, 2, 3, 0, 0, 8, 6, 0, 0, 1, 1, 0, 0, 0, 0, 8, 0, 6, 6, 8, 8, 0, 8, 0, 0, 8, 8, 0, 2, 8, 8, 0, 4, 6, 2, 0, 5, 8, 2, 3, 2, 7, 0, 2, 4, 2, 7, 2, 6, 0, 2, 0, 2, 1, 1, 2, 8, 2, 9, 7, 9, 2, 4, 4, 4, 4, 4, 1, 4, 1, 1] 
dag81.txt 3_2x4.txt 0.375886524822695 0.65 622592.0 [6, 3, 3, 7, 0, 7, 0, 7, 7, 6, 7, 4, 3, 7, 7, 6, 4, 7, 6, 7, 7, 7, 3, 7, 7, 0, 3, 7, 7, 0, 3, 4, 4, 7, 7, 7, 4, 1, 4, 3, 4, 3, 2, 3, 3, 7, 3, 4, 7, 0, 0, 0, 3, 0, 0, 6, 1, 4, 0, 5, 1, 0, 0, 1, 5, 4, 1, 0, 4, 6, 4, 6, 4, 4, 6, 1, 5, 7, 2, 5, 4, 5, 5, 2, 5, 5, 2, 2, 2, 6, 2, 1, 2, 2, 2] 
dag81.txt 5_4_3_2x2.txt 0.40425531914893614 0.9 462028.8 [4, 6, 6, 7, 0, 7, 0, 7, 7, 5, 5, 1, 6, 7, 7, 5, 4, 7, 5, 7, 7, 7, 6, 7, 7, 0, 6, 7, 7, 0, 6, 1, 1, 7, 7, 7, 1, 2, 1, 6, 1, 6, 0, 6, 6, 7, 6, 1, 7, 0, 0, 4, 6, 0, 0, 5, 2, 1, 0, 0, 2, 0, 0, 2, 3, 1, 2, 0, 1, 5, 1, 5, 1, 1, 5, 2, 3, 7, 4, 1, 1, 3, 3, 4, 3, 3, 4, 4, 4, 5, 4, 2, 4, 4, 4] 
dag81.txt 3_2x4.txt 0.375886524822695 0.7 622592.0 [6, 3, 3, 7, 0, 7, 0, 7, 7, 6, 7, 4, 3, 7, 7, 6, 4, 7, 6, 7, 7, 7, 3, 7, 7, 0, 3, 7, 7, 0, 3, 4, 4, 7, 7, 7, 4, 1, 4, 3, 4, 3, 2, 3, 3, 7, 3, 4, 7, 0, 0, 0, 3, 0, 0, 6, 1, 4, 0, 5, 1, 0, 0, 1, 5, 4, 1, 0, 4, 6, 4, 6, 4, 4, 6, 1, 5, 7, 2, 5, 4, 5, 5, 2, 5, 5, 2, 2, 2, 6, 2, 1, 2, 2, 2] 
dag81.txt 4_1x5.txt 0.45390070921985815 0.7 532480.0 [8, 6, 6, 1, 2, 5, 8, 0, 4, 6, 2, 0, 6, 4, 0, 3, 6, 1, 6, 6, 5, 1, 6, 4, 0, 2, 3, 0, 0, 8, 6, 0, 0, 1, 1, 0, 0, 0, 0, 8, 0, 6, 6, 8, 8, 0, 8, 0, 0, 8, 8, 0, 2, 8, 8, 0, 4, 6, 2, 0, 5, 8, 2, 3, 2, 7, 0, 2, 4, 2, 7, 2, 6, 0, 2, 0, 2, 1, 1, 2, 8, 2, 9, 7, 9, 2, 4, 4, 4, 4, 4, 1, 4, 1, 1] 
dag81.txt 5_4_3_2x2.txt 0.40425531914893614 1 462028.8 [4, 6, 6, 7, 0, 7, 0, 7, 7, 5, 5, 1, 6, 7, 7, 5, 4, 7, 5, 7, 7, 7, 6, 7, 7, 0, 6, 7, 7, 0, 6, 1, 1, 7, 7, 7, 1, 2, 1, 6, 1, 6, 0, 6, 6, 7, 6, 1, 7, 0, 0, 4, 6, 0, 0, 5, 2, 1, 0, 0, 2, 0, 0, 2, 3, 1, 2, 0, 1, 5, 1, 5, 1, 1, 5, 2, 3, 7, 4, 1, 1, 3, 3, 4, 3, 3, 4, 4, 4, 5, 4, 2, 4, 4, 4] 
dag81.txt 4_1x5.txt 0.45390070921985815 0.8 532480.0 [8, 6, 6, 1, 2, 5, 8, 0, 4, 6, 2, 0, 6, 4, 0, 3, 6, 1, 6, 6, 5, 1, 6, 4, 0, 2, 3, 0, 0, 8, 6, 0, 0, 1, 1, 0, 0, 0, 0, 8, 0, 6, 6, 8, 8, 0, 8, 0, 0, 8, 8, 0, 2, 8, 8, 0, 4, 6, 2, 0, 5, 8, 2, 3, 2, 7, 0, 2, 4, 2, 7, 2, 6, 0, 2, 0, 2, 1, 1, 2, 8, 2, 9, 7, 9, 2, 4, 4, 4, 4, 4, 1, 4, 1, 1] 
dag81.txt 3_2x3.txt 0.40425531914893614 0.5 846506.6666666666 [2, 5, 5, 2, 0, 3, 0, 1, 3, 0, 2, 3, 0, 4, 3, 5, 0, 2, 4, 2, 3, 2, 0, 3, 1, 0, 5, 1, 3, 0, 5, 3, 3, 4, 2, 3, 2, 3, 3, 5, 4, 5, 5, 0, 0, 3, 0, 3, 3, 0, 0, 3, 0, 0, 0, 3, 3, 5, 0, 0, 2, 0, 0, 1, 4, 2, 1, 2, 2, 4, 2, 4, 5, 3, 4, 3, 1, 2, 4, 1, 5, 4, 1, 1, 1, 4, 1, 2, 4, 4, 4, 2, 4, 2, 4] 
dag81.txt 5_4_3_2x5.txt 0.48936170212765956 0.5 196608.0 [16, 18, 8, 9, 2, 16, 13, 16, 4, 5, 9, 16, 18, 4, 16, 5, 18, 1, 5, 9, 16, 9, 18, 4, 16, 2, 19, 16, 16, 2, 12, 16, 8, 9, 9, 16, 8, 12, 12, 8, 12, 18, 0, 19, 2, 12, 2, 12, 12, 0, 3, 12, 2, 13, 13, 8, 15, 18, 16, 4, 11, 2, 2, 7, 0, 2, 1, 14, 14, 4, 14, 5, 6, 12, 4, 8, 0, 0, 0, 0, 6, 13, 0, 1, 6, 13, 10, 17, 10, 4, 10, 1, 17, 17, 17] 
dag81.txt 3_2x4.txt 0.375886524822695 0.8 622592.0 [6, 3, 3, 7, 0, 7, 0, 7, 7, 6, 7, 4, 3, 7, 7, 6, 4, 7, 6, 7, 7, 7, 3, 7, 7, 0, 3, 7, 7, 0, 3, 4, 4, 7, 7, 7, 4, 1, 4, 3, 4, 3, 2, 3, 3, 7, 3, 4, 7, 0, 0, 0, 3, 0, 0, 6, 1, 4, 0, 5, 1, 0, 0, 1, 5, 4, 1, 0, 4, 6, 4, 6, 4, 4, 6, 1, 5, 7, 2, 5, 4, 5, 5, 2, 5, 5, 2, 2, 2, 6, 2, 1, 2, 2, 2] 
dag81.txt 4_1x5.txt 0.45390070921985815 0.9 532480.0 [8, 6, 6, 1, 2, 5, 8, 0, 4, 6, 2, 0, 6, 4, 0, 3, 6, 1, 6, 6, 5, 1, 6, 4, 0, 2, 3, 0, 0, 8, 6, 0, 0, 1, 1, 0, 0, 0, 0, 8, 0, 6, 6, 8, 8, 0, 8, 0, 0, 8, 8, 0, 2, 8, 8, 0, 4, 6, 2, 0, 5, 8, 2, 3, 2, 7, 0, 2, 4, 2, 7, 2, 6, 0, 2, 0, 2, 1, 1, 2, 8, 2, 9, 7, 9, 2, 4, 4, 4, 4, 4, 1, 4, 1, 1] 
dag81.txt 5_4_3_2x5.txt 0.48936170212765956 0.55 196608.0 [16, 18, 8, 9, 2, 16, 13, 16, 4, 5, 9, 16, 18, 4, 16, 5, 18, 1, 5, 9, 16, 9, 18, 4, 16, 2, 19, 16, 16, 2, 12, 16, 8, 9, 9, 16, 8, 12, 12, 8, 12, 18, 0, 19, 2, 12, 2, 12, 12, 0, 3, 12, 2, 13, 13, 8, 15, 18, 16, 4, 11, 2, 2, 7, 0, 2, 1, 14, 14, 4, 14, 5, 6, 12, 4, 8, 0, 0, 0, 0, 6, 13, 0, 1, 6, 13, 10, 17, 10, 4, 10, 1, 17, 17, 17] 
dag81.txt 3_2x3.txt 0.40425531914893614 0.55 846506.6666666666 [2, 5, 5, 2, 0, 3, 0, 1, 3, 0, 2, 3, 0, 4, 3, 5, 0, 2, 4, 2, 3, 2, 0, 3, 1, 0, 5, 1, 3, 0, 5, 3, 3, 4, 2, 3, 2, 3, 3, 5, 4, 5, 5, 0, 0, 3, 0, 3, 3, 0, 0, 3, 0, 0, 0, 3, 3, 5, 0, 0, 2, 0, 0, 1, 4, 2, 1, 2, 2, 4, 2, 4, 5, 3, 4, 3, 1, 2, 4, 1, 5, 4, 1, 1, 1, 4, 1, 2, 4, 4, 4, 2, 4, 2, 4] 
dag81.txt 5_4_3_2x5.txt 0.48936170212765956 0.6 196608.0 [16, 18, 8, 9, 2, 16, 13, 16, 4, 5, 9, 16, 18, 4, 16, 5, 18, 1, 5, 9, 16, 9, 18, 4, 16, 2, 19, 16, 16, 2, 12, 16, 8, 9, 9, 16, 8, 12, 12, 8, 12, 18, 0, 19, 2, 12, 2, 12, 12, 0, 3, 12, 2, 13, 13, 8, 15, 18, 16, 4, 11, 2, 2, 7, 0, 2, 1, 14, 14, 4, 14, 5, 6, 12, 4, 8, 0, 0, 0, 0, 6, 13, 0, 1, 6, 13, 10, 17, 10, 4, 10, 1, 17, 17, 17] 
dag81.txt 3_2x4.txt 0.375886524822695 0.9 622592.0 [6, 3, 3, 7, 0, 7, 0, 7, 7, 6, 7, 4, 3, 7, 7, 6, 4, 7, 6, 7, 7, 7, 3, 7, 7, 0, 3, 7, 7, 0, 3, 4, 4, 7, 7, 7, 4, 1, 4, 3, 4, 3, 2, 3, 3, 7, 3, 4, 7, 0, 0, 0, 3, 0, 0, 6, 1, 4, 0, 5, 1, 0, 0, 1, 5, 4, 1, 0, 4, 6, 4, 6, 4, 4, 6, 1, 5, 7, 2, 5, 4, 5, 5, 2, 5, 5, 2, 2, 2, 6, 2, 1, 2, 2, 2] 
dag81.txt 3_2x3.txt 0.40425531914893614 0.6 846506.6666666666 [2, 5, 5, 2, 0, 3, 0, 1, 3, 0, 2, 3, 0, 4, 3, 5, 0, 2, 4, 2, 3, 2, 0, 3, 1, 0, 5, 1, 3, 0, 5, 3, 3, 4, 2, 3, 2, 3, 3, 5, 4, 5, 5, 0, 0, 3, 0, 3, 3, 0, 0, 3, 0, 0, 0, 3, 3, 5, 0, 0, 2, 0, 0, 1, 4, 2, 1, 2, 2, 4, 2, 4, 5, 3, 4, 3, 1, 2, 4, 1, 5, 4, 1, 1, 1, 4, 1, 2, 4, 4, 4, 2, 4, 2, 4] 
dag81.txt 4_1x5.txt 0.45390070921985815 1 532480.0 [8, 6, 6, 1, 2, 5, 8, 0, 4, 6, 2, 0, 6, 4, 0, 3, 6, 1, 6, 6, 5, 1, 6, 4, 0, 2, 3, 0, 0, 8, 6, 0, 0, 1, 1, 0, 0, 0, 0, 8, 0, 6, 6, 8, 8, 0, 8, 0, 0, 8, 8, 0, 2, 8, 8, 0, 4, 6, 2, 0, 5, 8, 2, 3, 2, 7, 0, 2, 4, 2, 7, 2, 6, 0, 2, 0, 2, 1, 1, 2, 8, 2, 9, 7, 9, 2, 4, 4, 4, 4, 4, 1, 4, 1, 1] 
dag81.txt 3_2x3.txt 0.40425531914893614 0.65 846506.6666666666 [2, 5, 5, 2, 0, 3, 0, 1, 3, 0, 2, 3, 0, 4, 3, 5, 0, 2, 4, 2, 3, 2, 0, 3, 1, 0, 5, 1, 3, 0, 5, 3, 3, 4, 2, 3, 2, 3, 3, 5, 4, 5, 5, 0, 0, 3, 0, 3, 3, 0, 0, 3, 0, 0, 0, 3, 3, 5, 0, 0, 2, 0, 0, 1, 4, 2, 1, 2, 2, 4, 2, 4, 5, 3, 4, 3, 1, 2, 4, 1, 5, 4, 1, 1, 1, 4, 1, 2, 4, 4, 4, 2, 4, 2, 4] 
dag81.txt 5_4_3_2x5.txt 0.48936170212765956 0.65 196608.0 [16, 18, 8, 9, 2, 16, 13, 16, 4, 5, 9, 16, 18, 4, 16, 5, 18, 1, 5, 9, 16, 9, 18, 4, 16, 2, 19, 16, 16, 2, 12, 16, 8, 9, 9, 16, 8, 12, 12, 8, 12, 18, 0, 19, 2, 12, 2, 12, 12, 0, 3, 12, 2, 13, 13, 8, 15, 18, 16, 4, 11, 2, 2, 7, 0, 2, 1, 14, 14, 4, 14, 5, 6, 12, 4, 8, 0, 0, 0, 0, 6, 13, 0, 1, 6, 13, 10, 17, 10, 4, 10, 1, 17, 17, 17] 
dag81.txt 3_2x3.txt 0.40425531914893614 0.7 846506.6666666666 [2, 5, 5, 2, 0, 3, 0, 1, 3, 0, 2, 3, 0, 4, 3, 5, 0, 2, 4, 2, 3, 2, 0, 3, 1, 0, 5, 1, 3, 0, 5, 3, 3, 4, 2, 3, 2, 3, 3, 5, 4, 5, 5, 0, 0, 3, 0, 3, 3, 0, 0, 3, 0, 0, 0, 3, 3, 5, 0, 0, 2, 0, 0, 1, 4, 2, 1, 2, 2, 4, 2, 4, 5, 3, 4, 3, 1, 2, 4, 1, 5, 4, 1, 1, 1, 4, 1, 2, 4, 4, 4, 2, 4, 2, 4] 
dag81.txt 3_2x4.txt 0.375886524822695 1 622592.0 [6, 3, 3, 7, 0, 7, 0, 7, 7, 6, 7, 4, 3, 7, 7, 6, 4, 7, 6, 7, 7, 7, 3, 7, 7, 0, 3, 7, 7, 0, 3, 4, 4, 7, 7, 7, 4, 1, 4, 3, 4, 3, 2, 3, 3, 7, 3, 4, 7, 0, 0, 0, 3, 0, 0, 6, 1, 4, 0, 5, 1, 0, 0, 1, 5, 4, 1, 0, 4, 6, 4, 6, 4, 4, 6, 1, 5, 7, 2, 5, 4, 5, 5, 2, 5, 5, 2, 2, 2, 6, 2, 1, 2, 2, 2] 
dag81.txt 5_4_3_2x5.txt 0.48936170212765956 0.7 196608.0 [16, 18, 8, 9, 2, 16, 13, 16, 4, 5, 9, 16, 18, 4, 16, 5, 18, 1, 5, 9, 16, 9, 18, 4, 16, 2, 19, 16, 16, 2, 12, 16, 8, 9, 9, 16, 8, 12, 12, 8, 12, 18, 0, 19, 2, 12, 2, 12, 12, 0, 3, 12, 2, 13, 13, 8, 15, 18, 16, 4, 11, 2, 2, 7, 0, 2, 1, 14, 14, 4, 14, 5, 6, 12, 4, 8, 0, 0, 0, 0, 6, 13, 0, 1, 6, 13, 10, 17, 10, 4, 10, 1, 17, 17, 17] 
dag81.txt 3_2x3.txt 0.40425531914893614 0.8 846506.6666666666 [2, 5, 5, 2, 0, 3, 0, 1, 3, 0, 2, 3, 0, 4, 3, 5, 0, 2, 4, 2, 3, 2, 0, 3, 1, 0, 5, 1, 3, 0, 5, 3, 3, 4, 2, 3, 2, 3, 3, 5, 4, 5, 5, 0, 0, 3, 0, 3, 3, 0, 0, 3, 0, 0, 0, 3, 3, 5, 0, 0, 2, 0, 0, 1, 4, 2, 1, 2, 2, 4, 2, 4, 5, 3, 4, 3, 1, 2, 4, 1, 5, 4, 1, 1, 1, 4, 1, 2, 4, 4, 4, 2, 4, 2, 4] 
dag81.txt 3_2x3.txt 0.40425531914893614 0.9 846506.6666666666 [2, 5, 5, 2, 0, 3, 0, 1, 3, 0, 2, 3, 0, 4, 3, 5, 0, 2, 4, 2, 3, 2, 0, 3, 1, 0, 5, 1, 3, 0, 5, 3, 3, 4, 2, 3, 2, 3, 3, 5, 4, 5, 5, 0, 0, 3, 0, 3, 3, 0, 0, 3, 0, 0, 0, 3, 3, 5, 0, 0, 2, 0, 0, 1, 4, 2, 1, 2, 2, 4, 2, 4, 5, 3, 4, 3, 1, 2, 4, 1, 5, 4, 1, 1, 1, 4, 1, 2, 4, 4, 4, 2, 4, 2, 4] 
dag81.txt 5_4_3_2x5.txt 0.48936170212765956 0.8 196608.0 [16, 18, 8, 9, 2, 16, 13, 16, 4, 5, 9, 16, 18, 4, 16, 5, 18, 1, 5, 9, 16, 9, 18, 4, 16, 2, 19, 16, 16, 2, 12, 16, 8, 9, 9, 16, 8, 12, 12, 8, 12, 18, 0, 19, 2, 12, 2, 12, 12, 0, 3, 12, 2, 13, 13, 8, 15, 18, 16, 4, 11, 2, 2, 7, 0, 2, 1, 14, 14, 4, 14, 5, 6, 12, 4, 8, 0, 0, 0, 0, 6, 13, 0, 1, 6, 13, 10, 17, 10, 4, 10, 1, 17, 17, 17] 
dag81.txt 3_2x3.txt 0.40425531914893614 1 846506.6666666666 [2, 5, 5, 2, 0, 3, 0, 1, 3, 0, 2, 3, 0, 4, 3, 5, 0, 2, 4, 2, 3, 2, 0, 3, 1, 0, 5, 1, 3, 0, 5, 3, 3, 4, 2, 3, 2, 3, 3, 5, 4, 5, 5, 0, 0, 3, 0, 3, 3, 0, 0, 3, 0, 0, 0, 3, 3, 5, 0, 0, 2, 0, 0, 1, 4, 2, 1, 2, 2, 4, 2, 4, 5, 3, 4, 3, 1, 2, 4, 1, 5, 4, 1, 1, 1, 4, 1, 2, 4, 4, 4, 2, 4, 2, 4] 
dag81.txt 4_1x1.txt 0.19858156028368795 0.5 2416640.0 [0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1] 
dag81.txt 4_1x5.txt 0.07092198581560284 0.1 2678784.0 [2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag81.txt 5_4_3_2x5.txt 0.48936170212765956 0.9 196608.0 [16, 18, 8, 9, 2, 16, 13, 16, 4, 5, 9, 16, 18, 4, 16, 5, 18, 1, 5, 9, 16, 9, 18, 4, 16, 2, 19, 16, 16, 2, 12, 16, 8, 9, 9, 16, 8, 12, 12, 8, 12, 18, 0, 19, 2, 12, 2, 12, 12, 0, 3, 12, 2, 13, 13, 8, 15, 18, 16, 4, 11, 2, 2, 7, 0, 2, 1, 14, 14, 4, 14, 5, 6, 12, 4, 8, 0, 0, 0, 0, 6, 13, 0, 1, 6, 13, 10, 17, 10, 4, 10, 1, 17, 17, 17] 
dag81.txt 4_1x1.txt 0.19858156028368795 0.55 2416640.0 [0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1] 
dag81.txt 5_4_3_2x5.txt 0.48936170212765956 1 196608.0 [16, 18, 8, 9, 2, 16, 13, 16, 4, 5, 9, 16, 18, 4, 16, 5, 18, 1, 5, 9, 16, 9, 18, 4, 16, 2, 19, 16, 16, 2, 12, 16, 8, 9, 9, 16, 8, 12, 12, 8, 12, 18, 0, 19, 2, 12, 2, 12, 12, 0, 3, 12, 2, 13, 13, 8, 15, 18, 16, 4, 11, 2, 2, 7, 0, 2, 1, 14, 14, 4, 14, 5, 6, 12, 4, 8, 0, 0, 0, 0, 6, 13, 0, 1, 6, 13, 10, 17, 10, 4, 10, 1, 17, 17, 17] 
