dag28.txt 5_4_3_2x3.txt 0.4588235294117647 1 174762.66666666666 [8, 11, 5, 9, 11, 9, 9, 4, 6, 9, 2, 9, 9, 9, 4, 6, 9, 9, 11, 11, 10, 10, 9, 11, 9, 9, 2, 9, 8, 7, 11, 8, 0, 8, 7, 0, 7, 7, 5, 0, 1, 1, 9, 7, 0, 0, 7, 0, 0, 7, 1, 3, 11, 11, 4, 0, 4, 0] 
dag28.txt 4_1x5.txt 0.5882352941176471 1 294912.0 [8, 6, 7, 3, 5, 3, 0, 6, 6, 3, 2, 3, 0, 3, 6, 9, 3, 0, 5, 6, 2, 6, 3, 6, 3, 0, 2, 2, 0, 3, 5, 3, 2, 0, 1, 8, 1, 1, 8, 8, 0, 8, 3, 1, 2, 8, 7, 2, 4, 4, 4, 4, 6, 4, 6, 2, 4, 2] 
dag28.txt 3_2x5.txt 0.4235294117647059 1 303104.0 [7, 4, 8, 3, 1, 8, 2, 6, 9, 2, 8, 2, 8, 2, 4, 9, 2, 2, 1, 4, 6, 0, 2, 4, 8, 2, 2, 2, 0, 7, 1, 7, 4, 7, 5, 4, 5, 1, 8, 3, 0, 1, 2, 1, 4, 3, 6, 4, 5, 6, 1, 5, 4, 4, 6, 4, 6, 6] 
dag28.txt 3_2x4.txt 0.4117647058823529 1 354986.6666666667 [4, 0, 2, 1, 0, 1, 1, 2, 4, 1, 3, 1, 1, 1, 2, 4, 1, 1, 0, 0, 4, 5, 1, 0, 1, 1, 0, 1, 5, 7, 0, 7, 0, 6, 7, 0, 7, 7, 3, 0, 7, 6, 1, 7, 0, 0, 4, 0, 6, 7, 6, 6, 0, 0, 2, 0, 2, 0] 
dag28.txt 4_1x4.txt 0.43529411764705883 1 344064.0 [6, 5, 6, 4, 5, 4, 4, 5, 4, 4, 4, 4, 4, 4, 0, 0, 4, 4, 5, 5, 0, 0, 4, 5, 4, 4, 4, 4, 6, 4, 5, 4, 7, 3, 0, 7, 6, 6, 0, 7, 1, 2, 6, 6, 7, 2, 6, 7, 2, 6, 2, 2, 5, 5, 2, 6, 6, 6] 
dag28.txt 5_4_3_2x1.txt 0.2823529411764706 1 475136.0 [1, 0, 2, 1, 1, 2, 2, 0, 0, 0, 2, 2, 2, 2, 0, 0, 2, 2, 1, 0, 1, 0, 0, 0, 2, 2, 2, 2, 3, 2, 1, 3, 0, 3, 1, 0, 1, 1, 1, 0, 3, 1, 2, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0] 
dag28.txt 3_2x3.txt 0.36470588235294116 1 442368.0 [2, 1, 2, 3, 1, 3, 3, 1, 2, 3, 4, 3, 3, 3, 0, 4, 3, 3, 1, 1, 4, 4, 3, 5, 3, 3, 3, 3, 4, 2, 4, 2, 5, 2, 2, 5, 2, 2, 5, 5, 0, 0, 3, 2, 5, 5, 2, 5, 0, 2, 0, 0, 5, 1, 1, 1, 1, 1] 
dag28.txt 5_4_3_2x4.txt 0.5058823529411764 1 157286.4 [8, 2, 4, 13, 2, 13, 5, 7, 15, 6, 4, 13, 13, 13, 7, 8, 13, 13, 2, 2, 2, 10, 13, 6, 13, 13, 5, 5, 12, 14, 9, 14, 6, 14, 10, 6, 10, 10, 11, 3, 12, 9, 13, 9, 6, 0, 9, 6, 1, 9, 9, 1, 6, 6, 0, 6, 0, 6] 
dag28.txt 4_1x2.txt 0.35294117647058826 1 659456.0 [2, 0, 2, 2, 2, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 2, 0, 2, 0, 0, 0, 1, 1, 2, 1, 2, 1, 2, 3, 0, 3, 2, 0, 2, 2, 2, 0, 3, 2, 1, 2, 0, 0, 2, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0] 
dag28.txt 5_4_3_2x2.txt 0.3764705882352941 1 262144.0 [4, 1, 4, 3, 1, 3, 3, 5, 4, 3, 7, 3, 3, 3, 5, 4, 3, 3, 1, 1, 6, 6, 3, 1, 3, 3, 0, 3, 6, 2, 1, 2, 1, 2, 2, 1, 2, 2, 7, 1, 0, 0, 3, 2, 1, 1, 4, 1, 2, 2, 0, 0, 1, 1, 5, 1, 5, 1] 
