dag20.txt 5_4_3_2x3.txt 0.424 1 262144.0 [2, 1, 10, 5, 2, 4, 9, 6, 7, 11, 5, 10, 0, 2, 7, 2, 6, 9, 5, 8, 2, 6, 9, 10, 4, 9, 6, 4, 7, 10, 9, 4, 6, 6, 7, 6, 9, 7, 0, 7, 9, 9, 2, 9, 7, 9, 2, 2, 0, 9, 10, 9, 3, 10, 0, 10, 0, 0, 6, 11, 4, 0, 3, 3, 10, 11, 4, 4, 0, 3, 3, 3, 2, 3, 1, 8, 8, 1, 1, 8, 1, 1, 6, 1, 8, 8] 
dag20.txt 3_2x5.txt 0.432 1 434176.0 [1, 9, 7, 6, 1, 8, 7, 4, 3, 8, 6, 7, 1, 4, 3, 1, 3, 7, 6, 9, 8, 3, 1, 7, 8, 6, 3, 8, 3, 7, 6, 8, 5, 5, 8, 3, 7, 8, 1, 3, 7, 6, 4, 6, 3, 2, 1, 2, 1, 2, 4, 6, 3, 4, 2, 4, 1, 2, 2, 2, 2, 3, 1, 3, 4, 2, 9, 0, 4, 3, 8, 8, 1, 8, 9, 0, 0, 9, 5, 0, 5, 5, 5, 5, 5, 5] 
dag20.txt 4_1x4.txt 0.56 1 507904.0 [0, 0, 5, 6, 2, 2, 5, 6, 3, 2, 6, 5, 7, 6, 3, 3, 1, 5, 6, 2, 2, 4, 1, 5, 2, 4, 5, 2, 3, 4, 1, 2, 5, 5, 2, 5, 6, 2, 1, 7, 6, 1, 5, 1, 7, 1, 1, 1, 6, 1, 6, 1, 3, 7, 1, 7, 7, 0, 0, 7, 2, 2, 3, 7, 7, 2, 0, 4, 0, 7, 7, 7, 1, 4, 0, 4, 4, 0, 0, 4, 0, 4, 3, 4, 3, 3] 
dag20.txt 3_2x4.txt 0.424 1 480597.3333333333 [4, 7, 3, 4, 4, 2, 4, 4, 6, 2, 1, 3, 5, 4, 1, 6, 6, 4, 1, 6, 6, 4, 3, 3, 2, 0, 6, 7, 6, 3, 1, 2, 3, 3, 2, 6, 3, 2, 1, 2, 3, 1, 4, 5, 6, 6, 4, 4, 1, 4, 2, 5, 6, 5, 1, 5, 5, 5, 6, 5, 2, 6, 6, 6, 5, 4, 7, 0, 5, 6, 0, 0, 7, 0, 7, 0, 2, 7, 3, 0, 7, 7, 0, 7, 0, 0] 
dag20.txt 4_1x2.txt 0.408 1 978944.0 [2, 0, 1, 2, 0, 0, 3, 2, 1, 0, 2, 1, 1, 2, 1, 3, 1, 3, 2, 0, 0, 1, 3, 1, 0, 2, 1, 0, 1, 0, 3, 2, 1, 1, 0, 1, 3, 2, 1, 1, 3, 3, 1, 3, 1, 1, 1, 1, 0, 1, 3, 1, 1, 1, 1, 2, 1, 0, 0, 2, 2, 0, 3, 1, 2, 2, 0, 2, 2, 1, 2, 2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag20.txt 5_4_3_2x2.txt 0.512 1 360448.0 [4, 1, 3, 5, 1, 6, 3, 1, 0, 0, 5, 3, 4, 4, 4, 2, 1, 3, 5, 5, 1, 1, 3, 3, 6, 0, 1, 6, 4, 3, 4, 0, 1, 1, 0, 1, 5, 0, 4, 0, 5, 4, 3, 4, 4, 3, 1, 3, 2, 3, 5, 4, 4, 4, 4, 4, 3, 6, 2, 4, 4, 2, 2, 2, 7, 4, 6, 0, 4, 2, 7, 7, 6, 7, 1, 7, 0, 6, 1, 0, 1, 1, 1, 1, 1, 1] 
dag20.txt 3_2x2.txt 0.288 1 955733.3333333334 [1, 0, 1, 0, 1, 2, 1, 0, 3, 2, 2, 1, 2, 2, 3, 3, 3, 1, 3, 0, 3, 1, 3, 1, 2, 1, 1, 2, 3, 1, 3, 2, 1, 1, 2, 1, 3, 2, 0, 1, 1, 0, 1, 1, 1, 3, 1, 1, 3, 1, 1, 1, 3, 1, 0, 1, 2, 0, 3, 0, 0, 3, 3, 3, 2, 0, 0, 2, 2, 3, 2, 2, 0, 2, 0, 2, 2, 0, 0, 2, 0, 0, 1, 0, 2, 2] 
dag20.txt 4_1x5.txt 0.48 1 409600.0 [4, 1, 8, 8, 6, 3, 7, 6, 8, 3, 8, 8, 9, 8, 9, 4, 6, 7, 5, 6, 4, 6, 7, 8, 3, 4, 6, 3, 6, 8, 5, 6, 6, 6, 3, 6, 7, 0, 9, 6, 7, 5, 8, 5, 8, 5, 4, 8, 4, 8, 2, 8, 8, 8, 9, 9, 9, 0, 6, 9, 0, 4, 4, 4, 9, 2, 0, 1, 4, 6, 0, 0, 2, 0, 1, 0, 3, 2, 2, 2, 1, 2, 6, 2, 2, 2] 
dag20.txt 5_4_3_2x1.txt 0.296 1 693589.3333333334 [1, 3, 2, 1, 1, 3, 0, 0, 1, 3, 0, 2, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 2, 3, 0, 2, 3, 1, 0, 1, 2, 1, 2, 3, 2, 0, 2, 1, 2, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 2, 1, 1, 1, 0, 2, 0, 2, 0, 1, 2, 2, 1, 2, 3, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3] 
dag20.txt 5_4_3_2x4.txt 0.496 1 191146.66666666666 [6, 0, 7, 8, 6, 9, 7, 12, 1, 13, 3, 7, 15, 0, 15, 6, 12, 7, 12, 0, 6, 6, 4, 7, 9, 5, 12, 9, 1, 5, 4, 9, 1, 5, 9, 12, 4, 9, 15, 1, 4, 4, 7, 4, 1, 4, 6, 7, 10, 4, 1, 4, 1, 1, 15, 1, 15, 4, 12, 15, 13, 10, 6, 10, 2, 4, 0, 11, 2, 10, 2, 2, 15, 2, 0, 14, 13, 8, 8, 14, 0, 8, 12, 8, 14, 14] 
dag20.txt 3_2x3.txt 0.376 1 647168.0 [1, 3, 0, 2, 2, 3, 0, 2, 1, 3, 2, 0, 3, 4, 1, 1, 2, 0, 2, 0, 0, 2, 0, 0, 3, 0, 2, 3, 1, 0, 1, 4, 0, 0, 3, 2, 0, 4, 1, 2, 0, 1, 2, 2, 4, 2, 2, 2, 1, 3, 0, 2, 1, 4, 1, 4, 0, 4, 1, 4, 3, 1, 1, 1, 4, 3, 3, 3, 4, 1, 4, 4, 2, 4, 3, 2, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5] 
dag20.txt 5_4_3_2x5.txt 0.512 1 163840.0 [7, 11, 13, 16, 10, 7, 3, 10, 14, 0, 16, 13, 15, 16, 14, 18, 14, 3, 2, 5, 12, 10, 6, 13, 7, 6, 13, 7, 14, 13, 2, 8, 13, 13, 7, 13, 6, 8, 15, 8, 6, 2, 3, 2, 14, 2, 7, 3, 12, 2, 9, 2, 18, 9, 15, 9, 15, 12, 14, 9, 0, 18, 18, 18, 9, 0, 5, 1, 4, 18, 4, 4, 11, 4, 11, 1, 4, 8, 17, 19, 17, 17, 10, 17, 19, 17] 
