dag50.txt 5_4_3_2x2.txt 0.45098039215686275 0.5 311296.0 [3, 5, 5, 5, 7, 5, 1, 2, 0, 0, 2, 6, 3, 2, 7, 0, 7, 0, 7, 5, 3, 0, 3, 0, 5, 4, 1, 1, 7, 1, 1, 0, 5, 1, 1, 1, 4, 5, 0, 4, 5, 3, 4, 3, 2, 5, 2, 2, 7, 3, 2, 2, 3, 2, 6, 6, 4, 2, 2, 6, 6, 6, 6, 6, 0, 2, 0, 0] 
dag50.txt 5_4_3_2x2.txt 0.46078431372549017 0.55 311296.0 [1, 5, 0, 0, 3, 2, 1, 1, 7, 3, 2, 7, 4, 2, 2, 1, 2, 0, 6, 3, 1, 0, 4, 6, 2, 6, 4, 0, 0, 0, 1, 1, 2, 1, 1, 1, 4, 2, 3, 3, 2, 4, 4, 4, 0, 2, 4, 4, 6, 4, 5, 4, 4, 4, 5, 5, 5, 5, 6, 5, 5, 5, 7, 4, 6, 6, 7, 7] 
dag50.txt 4_1x5.txt 0.5 0.5 507904.0 [6, 4, 2, 6, 7, 7, 6, 2, 0, 9, 3, 0, 8, 3, 7, 6, 7, 0, 4, 7, 8, 0, 8, 9, 7, 9, 8, 6, 4, 6, 8, 1, 7, 1, 1, 0, 0, 7, 9, 2, 2, 1, 8, 8, 3, 2, 8, 3, 4, 5, 3, 5, 5, 5, 1, 2, 0, 5, 3, 2, 0, 0, 0, 0, 1, 3, 5, 5] 
dag50.txt 3_2x4.txt 0.4117647058823529 0.5 415061.3333333333 [4, 2, 0, 0, 5, 1, 4, 0, 7, 5, 1, 7, 2, 1, 1, 4, 1, 6, 3, 5, 4, 4, 2, 3, 1, 3, 2, 0, 0, 0, 4, 4, 1, 4, 4, 4, 5, 1, 5, 5, 1, 2, 2, 2, 0, 1, 2, 2, 3, 2, 6, 2, 2, 2, 6, 6, 6, 6, 3, 6, 6, 6, 7, 7, 3, 3, 7, 7] 
dag50.txt 5_4_3_2x2.txt 0.46078431372549017 0.6 311296.0 [1, 5, 0, 0, 3, 2, 1, 1, 7, 3, 2, 7, 4, 2, 2, 1, 2, 0, 6, 3, 1, 0, 4, 6, 2, 6, 4, 0, 0, 0, 1, 1, 2, 1, 1, 1, 4, 2, 3, 3, 2, 4, 4, 4, 0, 2, 4, 4, 6, 4, 5, 4, 4, 4, 5, 5, 5, 5, 6, 5, 5, 5, 7, 4, 6, 6, 7, 7] 
dag50.txt 3_2x4.txt 0.4117647058823529 0.55 415061.3333333333 [4, 2, 0, 0, 5, 1, 4, 0, 7, 5, 1, 7, 2, 1, 1, 4, 1, 6, 3, 5, 4, 4, 2, 3, 1, 3, 2, 0, 0, 0, 4, 4, 1, 4, 4, 4, 5, 1, 5, 5, 1, 2, 2, 2, 0, 1, 2, 2, 3, 2, 6, 2, 2, 2, 6, 6, 6, 6, 3, 6, 6, 6, 7, 7, 3, 3, 7, 7] 
dag50.txt 5_4_3_2x2.txt 0.46078431372549017 0.65 311296.0 [1, 5, 0, 0, 3, 2, 1, 1, 7, 3, 2, 7, 4, 2, 2, 1, 2, 0, 6, 3, 1, 0, 4, 6, 2, 6, 4, 0, 0, 0, 1, 1, 2, 1, 1, 1, 4, 2, 3, 3, 2, 4, 4, 4, 0, 2, 4, 4, 6, 4, 5, 4, 4, 4, 5, 5, 5, 5, 6, 5, 5, 5, 7, 4, 6, 6, 7, 7] 
dag50.txt 3_2x4.txt 0.4117647058823529 0.6 415061.3333333333 [4, 2, 0, 0, 5, 1, 4, 0, 7, 5, 1, 7, 2, 1, 1, 4, 1, 6, 3, 5, 4, 4, 2, 3, 1, 3, 2, 0, 0, 0, 4, 4, 1, 4, 4, 4, 5, 1, 5, 5, 1, 2, 2, 2, 0, 1, 2, 2, 3, 2, 6, 2, 2, 2, 6, 6, 6, 6, 3, 6, 6, 6, 7, 7, 3, 3, 7, 7] 
dag50.txt 5_4_3_2x2.txt 0.46078431372549017 0.7 311296.0 [1, 5, 0, 0, 3, 2, 1, 1, 7, 3, 2, 7, 4, 2, 2, 1, 2, 0, 6, 3, 1, 0, 4, 6, 2, 6, 4, 0, 0, 0, 1, 1, 2, 1, 1, 1, 4, 2, 3, 3, 2, 4, 4, 4, 0, 2, 4, 4, 6, 4, 5, 4, 4, 4, 5, 5, 5, 5, 6, 5, 5, 5, 7, 4, 6, 6, 7, 7] 
dag50.txt 3_2x4.txt 0.4117647058823529 0.65 415061.3333333333 [4, 2, 0, 0, 5, 1, 4, 0, 7, 5, 1, 7, 2, 1, 1, 4, 1, 6, 3, 5, 4, 4, 2, 3, 1, 3, 2, 0, 0, 0, 4, 4, 1, 4, 4, 4, 5, 1, 5, 5, 1, 2, 2, 2, 0, 1, 2, 2, 3, 2, 6, 2, 2, 2, 6, 6, 6, 6, 3, 6, 6, 6, 7, 7, 3, 3, 7, 7] 
dag50.txt 4_1x5.txt 0.5392156862745098 0.55 487424.0 [6, 4, 2, 6, 7, 7, 6, 2, 0, 9, 3, 0, 8, 3, 7, 6, 7, 0, 4, 7, 8, 0, 8, 9, 7, 9, 8, 6, 4, 6, 8, 1, 7, 1, 1, 0, 0, 7, 9, 2, 2, 1, 8, 8, 2, 2, 8, 3, 4, 5, 3, 5, 5, 5, 1, 2, 0, 5, 3, 2, 0, 0, 0, 0, 1, 3, 2, 5] 
dag50.txt 3_2x4.txt 0.4117647058823529 0.7 415061.3333333333 [4, 2, 0, 0, 5, 1, 4, 0, 7, 5, 1, 7, 2, 1, 1, 4, 1, 6, 3, 5, 4, 4, 2, 3, 1, 3, 2, 0, 0, 0, 4, 4, 1, 4, 4, 4, 5, 1, 5, 5, 1, 2, 2, 2, 0, 1, 2, 2, 3, 2, 6, 2, 2, 2, 6, 6, 6, 6, 3, 6, 6, 6, 7, 7, 3, 3, 7, 7] 
dag50.txt 5_4_3_2x2.txt 0.46078431372549017 0.8 311296.0 [1, 5, 0, 0, 3, 2, 1, 1, 7, 3, 2, 7, 4, 2, 2, 1, 2, 0, 6, 3, 1, 0, 4, 6, 2, 6, 4, 0, 0, 0, 1, 1, 2, 1, 1, 1, 4, 2, 3, 3, 2, 4, 4, 4, 0, 2, 4, 4, 6, 4, 5, 4, 4, 4, 5, 5, 5, 5, 6, 5, 5, 5, 7, 4, 6, 6, 7, 7] 
dag50.txt 3_2x4.txt 0.4117647058823529 0.8 415061.3333333333 [4, 2, 0, 0, 5, 1, 4, 0, 7, 5, 1, 7, 2, 1, 1, 4, 1, 6, 3, 5, 4, 4, 2, 3, 1, 3, 2, 0, 0, 0, 4, 4, 1, 4, 4, 4, 5, 1, 5, 5, 1, 2, 2, 2, 0, 1, 2, 2, 3, 2, 6, 2, 2, 2, 6, 6, 6, 6, 3, 6, 6, 6, 7, 7, 3, 3, 7, 7] 
dag50.txt 5_4_3_2x2.txt 0.46078431372549017 0.9 311296.0 [1, 5, 0, 0, 3, 2, 1, 1, 7, 3, 2, 7, 4, 2, 2, 1, 2, 0, 6, 3, 1, 0, 4, 6, 2, 6, 4, 0, 0, 0, 1, 1, 2, 1, 1, 1, 4, 2, 3, 3, 2, 4, 4, 4, 0, 2, 4, 4, 6, 4, 5, 4, 4, 4, 5, 5, 5, 5, 6, 5, 5, 5, 7, 4, 6, 6, 7, 7] 
dag50.txt 4_1x5.txt 0.5980392156862745 0.6 409600.0 [6, 4, 4, 6, 7, 7, 6, 2, 0, 9, 3, 0, 8, 3, 7, 6, 7, 4, 4, 7, 8, 6, 8, 9, 7, 9, 8, 6, 4, 6, 8, 1, 7, 1, 1, 0, 0, 4, 9, 2, 2, 1, 8, 8, 2, 2, 8, 3, 4, 5, 3, 5, 5, 5, 1, 2, 0, 5, 3, 2, 0, 0, 0, 0, 1, 3, 2, 5] 
dag50.txt 3_2x4.txt 0.4117647058823529 0.9 415061.3333333333 [4, 2, 0, 0, 5, 1, 4, 0, 7, 5, 1, 7, 2, 1, 1, 4, 1, 6, 3, 5, 4, 4, 2, 3, 1, 3, 2, 0, 0, 0, 4, 4, 1, 4, 4, 4, 5, 1, 5, 5, 1, 2, 2, 2, 0, 1, 2, 2, 3, 2, 6, 2, 2, 2, 6, 6, 6, 6, 3, 6, 6, 6, 7, 7, 3, 3, 7, 7] 
dag50.txt 5_4_3_2x2.txt 0.46078431372549017 1 311296.0 [1, 5, 0, 0, 3, 2, 1, 1, 7, 3, 2, 7, 4, 2, 2, 1, 2, 0, 6, 3, 1, 0, 4, 6, 2, 6, 4, 0, 0, 0, 1, 1, 2, 1, 1, 1, 4, 2, 3, 3, 2, 4, 4, 4, 0, 2, 4, 4, 6, 4, 5, 4, 4, 4, 5, 5, 5, 5, 6, 5, 5, 5, 7, 4, 6, 6, 7, 7] 
dag50.txt 4_1x5.txt 0.6274509803921569 0.65 356352.0 [6, 8, 4, 6, 7, 7, 8, 6, 0, 9, 3, 0, 8, 3, 7, 6, 7, 4, 4, 7, 8, 6, 8, 9, 7, 6, 8, 6, 4, 6, 8, 1, 7, 1, 1, 0, 0, 4, 9, 2, 2, 1, 8, 8, 2, 2, 8, 3, 4, 5, 3, 5, 5, 5, 1, 2, 0, 5, 3, 2, 0, 0, 0, 0, 1, 3, 2, 5] 
dag50.txt 3_2x4.txt 0.4117647058823529 1 415061.3333333333 [4, 2, 0, 0, 5, 1, 4, 0, 7, 5, 1, 7, 2, 1, 1, 4, 1, 6, 3, 5, 4, 4, 2, 3, 1, 3, 2, 0, 0, 0, 4, 4, 1, 4, 4, 4, 5, 1, 5, 5, 1, 2, 2, 2, 0, 1, 2, 2, 3, 2, 6, 2, 2, 2, 6, 6, 6, 6, 3, 6, 6, 6, 7, 7, 3, 3, 7, 7] 
dag50.txt 4_1x1.txt 0.3627450980392157 0.5 1560576.0 [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0] 
dag50.txt 4_1x5.txt 0.6274509803921569 0.7 356352.0 [6, 8, 4, 6, 7, 7, 8, 6, 0, 9, 3, 0, 8, 3, 7, 6, 7, 4, 4, 7, 8, 6, 8, 9, 7, 6, 8, 6, 4, 6, 8, 1, 7, 1, 1, 0, 0, 4, 9, 2, 2, 1, 8, 8, 2, 2, 8, 3, 4, 5, 3, 5, 5, 5, 1, 2, 0, 5, 3, 2, 0, 0, 0, 0, 1, 3, 2, 5] 
dag50.txt 3_2x3.txt 0.39215686274509803 0.5 535210.6666666666 [1, 4, 2, 0, 4, 4, 0, 2, 3, 3, 2, 3, 1, 4, 4, 0, 4, 0, 4, 3, 1, 3, 1, 3, 4, 4, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1, 4, 3, 4, 4, 3, 1, 1, 1, 2, 3, 1, 2, 4, 1, 2, 1, 1, 1, 5, 2, 2, 2, 2, 5, 5, 5, 5, 5, 3, 5, 5, 5] 
dag50.txt 5_4_3_2x3.txt 0.5 0.5 212992.0 [8, 10, 9, 7, 2, 2, 8, 4, 11, 11, 9, 6, 8, 9, 2, 8, 10, 4, 10, 7, 8, 11, 3, 11, 2, 5, 8, 3, 10, 3, 3, 3, 7, 0, 0, 0, 2, 0, 5, 2, 9, 0, 1, 1, 9, 7, 1, 10, 1, 1, 9, 1, 3, 1, 0, 0, 5, 5, 4, 6, 6, 6, 6, 6, 3, 4, 4, 4] 
dag50.txt 4_1x1.txt 0.3627450980392157 0.55 1560576.0 [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0] 
dag50.txt 4_1x5.txt 0.6274509803921569 0.8 356352.0 [6, 8, 4, 6, 7, 7, 8, 6, 0, 9, 3, 0, 8, 3, 7, 6, 7, 4, 4, 7, 8, 6, 8, 9, 7, 6, 8, 6, 4, 6, 8, 1, 7, 1, 1, 0, 0, 4, 9, 2, 2, 1, 8, 8, 2, 2, 8, 3, 4, 5, 3, 5, 5, 5, 1, 2, 0, 5, 3, 2, 0, 0, 0, 0, 1, 3, 2, 5] 
dag50.txt 3_2x3.txt 0.39215686274509803 0.55 535210.6666666666 [1, 4, 2, 0, 4, 4, 0, 2, 3, 3, 2, 3, 1, 4, 4, 0, 4, 0, 4, 3, 1, 3, 1, 3, 4, 4, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1, 4, 3, 4, 4, 3, 1, 1, 1, 2, 3, 1, 2, 4, 1, 2, 1, 1, 1, 5, 2, 2, 2, 2, 5, 5, 5, 5, 5, 3, 5, 5, 5] 
