dag35.txt 3_2x4.txt 0.4752475247524752 0.65 480597.3333333333 [1, 0, 7, 7, 1, 0, 4, 7, 2, 6, 1, 3, 4, 6, 1, 1, 2, 1, 4, 7, 1, 6, 7, 7, 0, 7, 7, 5, 0, 4, 1, 5, 4, 4, 7, 0, 3, 0, 1, 0, 3, 3, 3, 4, 2, 3, 5, 3, 3, 3, 3, 3, 5, 3, 6, 6, 1, 6, 2, 6, 2, 2, 2, 2, 2, 2] 
dag35.txt 3_2x4.txt 0.4752475247524752 0.7 480597.3333333333 [1, 0, 7, 7, 1, 0, 4, 7, 2, 6, 1, 3, 4, 6, 1, 1, 2, 1, 4, 7, 1, 6, 7, 7, 0, 7, 7, 5, 0, 4, 1, 5, 4, 4, 7, 0, 3, 0, 1, 0, 3, 3, 3, 4, 2, 3, 5, 3, 3, 3, 3, 3, 5, 3, 6, 6, 1, 6, 2, 6, 2, 2, 2, 2, 2, 2] 
dag35.txt 5_4_3_2x2.txt 0.5148514851485149 0.8 348160.0 [2, 4, 7, 7, 2, 1, 0, 7, 4, 5, 2, 6, 1, 0, 2, 2, 4, 2, 1, 7, 2, 5, 4, 7, 0, 7, 7, 0, 0, 1, 2, 3, 1, 1, 7, 0, 6, 0, 2, 0, 6, 6, 6, 1, 5, 6, 3, 6, 6, 6, 6, 6, 3, 6, 5, 5, 2, 5, 4, 5, 4, 4, 4, 4, 4, 4] 
dag35.txt 4_1x5.txt 0.5148514851485149 0.6 385024.0 [1, 8, 3, 8, 0, 8, 6, 3, 0, 4, 0, 3, 6, 0, 0, 0, 6, 0, 6, 3, 0, 2, 8, 2, 2, 8, 1, 1, 0, 7, 6, 8, 6, 6, 8, 2, 9, 5, 0, 5, 7, 9, 6, 6, 4, 9, 8, 9, 3, 3, 9, 9, 2, 2, 2, 2, 1, 2, 4, 4, 4, 4, 4, 4, 4, 4] 
dag35.txt 3_2x4.txt 0.4752475247524752 0.8 480597.3333333333 [1, 0, 7, 7, 1, 0, 4, 7, 2, 6, 1, 3, 4, 6, 1, 1, 2, 1, 4, 7, 1, 6, 7, 7, 0, 7, 7, 5, 0, 4, 1, 5, 4, 4, 7, 0, 3, 0, 1, 0, 3, 3, 3, 4, 2, 3, 5, 3, 3, 3, 3, 3, 5, 3, 6, 6, 1, 6, 2, 6, 2, 2, 2, 2, 2, 2] 
dag35.txt 5_4_3_2x2.txt 0.5148514851485149 0.9 348160.0 [2, 4, 7, 7, 2, 1, 0, 7, 4, 5, 2, 6, 1, 0, 2, 2, 4, 2, 1, 7, 2, 5, 4, 7, 0, 7, 7, 0, 0, 1, 2, 3, 1, 1, 7, 0, 6, 0, 2, 0, 6, 6, 6, 1, 5, 6, 3, 6, 6, 6, 6, 6, 3, 6, 5, 5, 2, 5, 4, 5, 4, 4, 4, 4, 4, 4] 
dag35.txt 3_2x4.txt 0.4752475247524752 0.9 480597.3333333333 [1, 0, 7, 7, 1, 0, 4, 7, 2, 6, 1, 3, 4, 6, 1, 1, 2, 1, 4, 7, 1, 6, 7, 7, 0, 7, 7, 5, 0, 4, 1, 5, 4, 4, 7, 0, 3, 0, 1, 0, 3, 3, 3, 4, 2, 3, 5, 3, 3, 3, 3, 3, 5, 3, 6, 6, 1, 6, 2, 6, 2, 2, 2, 2, 2, 2] 
dag35.txt 3_2x3.txt 0.44554455445544555 0.5 614400.0 [2, 4, 4, 1, 5, 2, 2, 4, 0, 4, 2, 3, 1, 4, 5, 2, 1, 5, 4, 3, 2, 4, 1, 4, 4, 1, 1, 0, 0, 5, 5, 0, 5, 5, 1, 3, 2, 3, 3, 3, 3, 2, 5, 2, 2, 2, 0, 2, 3, 3, 2, 2, 0, 3, 4, 4, 3, 0, 1, 0, 1, 1, 0, 1, 0, 1] 
dag35.txt 5_4_3_2x2.txt 0.5148514851485149 1 348160.0 [2, 4, 7, 7, 2, 1, 0, 7, 4, 5, 2, 6, 1, 0, 2, 2, 4, 2, 1, 7, 2, 5, 4, 7, 0, 7, 7, 0, 0, 1, 2, 3, 1, 1, 7, 0, 6, 0, 2, 0, 6, 6, 6, 1, 5, 6, 3, 6, 6, 6, 6, 6, 3, 6, 5, 5, 2, 5, 4, 5, 4, 4, 4, 4, 4, 4] 
dag35.txt 3_2x4.txt 0.4752475247524752 1 480597.3333333333 [1, 0, 7, 7, 1, 0, 4, 7, 2, 6, 1, 3, 4, 6, 1, 1, 2, 1, 4, 7, 1, 6, 7, 7, 0, 7, 7, 5, 0, 4, 1, 5, 4, 4, 7, 0, 3, 0, 1, 0, 3, 3, 3, 4, 2, 3, 5, 3, 3, 3, 3, 3, 5, 3, 6, 6, 1, 6, 2, 6, 2, 2, 2, 2, 2, 2] 
dag35.txt 4_1x5.txt 0.5148514851485149 0.65 385024.0 [1, 8, 3, 8, 0, 8, 6, 3, 0, 4, 0, 3, 6, 0, 0, 0, 6, 0, 6, 3, 0, 2, 8, 2, 2, 8, 1, 1, 0, 7, 6, 8, 6, 6, 8, 2, 9, 5, 0, 5, 7, 9, 6, 6, 4, 9, 8, 9, 3, 3, 9, 9, 2, 2, 2, 2, 1, 2, 4, 4, 4, 4, 4, 4, 4, 4] 
dag35.txt 3_2x3.txt 0.44554455445544555 0.55 614400.0 [2, 4, 4, 1, 5, 2, 2, 4, 0, 4, 2, 3, 1, 4, 5, 2, 1, 5, 4, 3, 2, 4, 1, 4, 4, 1, 1, 0, 0, 5, 5, 0, 5, 5, 1, 3, 2, 3, 3, 3, 3, 2, 5, 2, 2, 2, 0, 2, 3, 3, 2, 2, 0, 3, 4, 4, 3, 0, 1, 0, 1, 1, 0, 1, 0, 1] 
dag35.txt 4_1x5.txt 0.5148514851485149 0.7 385024.0 [1, 8, 3, 8, 0, 8, 6, 3, 0, 4, 0, 3, 6, 0, 0, 0, 6, 0, 6, 3, 0, 2, 8, 2, 2, 8, 1, 1, 0, 7, 6, 8, 6, 6, 8, 2, 9, 5, 0, 5, 7, 9, 6, 6, 4, 9, 8, 9, 3, 3, 9, 9, 2, 2, 2, 2, 1, 2, 4, 4, 4, 4, 4, 4, 4, 4] 
dag35.txt 3_2x3.txt 0.44554455445544555 0.6 614400.0 [2, 4, 4, 1, 5, 2, 2, 4, 0, 4, 2, 3, 1, 4, 5, 2, 1, 5, 4, 3, 2, 4, 1, 4, 4, 1, 1, 0, 0, 5, 5, 0, 5, 5, 1, 3, 2, 3, 3, 3, 3, 2, 5, 2, 2, 2, 0, 2, 3, 3, 2, 2, 0, 3, 4, 4, 3, 0, 1, 0, 1, 1, 0, 1, 0, 1] 
dag35.txt 4_1x1.txt 0.2871287128712871 0.5 1839104.0 [1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1] 
dag35.txt 4_1x5.txt 0.5148514851485149 0.8 385024.0 [1, 8, 3, 8, 0, 8, 6, 3, 0, 4, 0, 3, 6, 0, 0, 0, 6, 0, 6, 3, 0, 2, 8, 2, 2, 8, 1, 1, 0, 7, 6, 8, 6, 6, 8, 2, 9, 5, 0, 5, 7, 9, 6, 6, 4, 9, 8, 9, 3, 3, 9, 9, 2, 2, 2, 2, 1, 2, 4, 4, 4, 4, 4, 4, 4, 4] 
dag35.txt 3_2x3.txt 0.44554455445544555 0.65 614400.0 [2, 4, 4, 1, 5, 2, 2, 4, 0, 4, 2, 3, 1, 4, 5, 2, 1, 5, 4, 3, 2, 4, 1, 4, 4, 1, 1, 0, 0, 5, 5, 0, 5, 5, 1, 3, 2, 3, 3, 3, 3, 2, 5, 2, 2, 2, 0, 2, 3, 3, 2, 2, 0, 3, 4, 4, 3, 0, 1, 0, 1, 1, 0, 1, 0, 1] 
dag35.txt 4_1x1.txt 0.2871287128712871 0.55 1839104.0 [1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1] 
dag35.txt 4_1x5.txt 0.5148514851485149 0.9 385024.0 [1, 8, 3, 8, 0, 8, 6, 3, 0, 4, 0, 3, 6, 0, 0, 0, 6, 0, 6, 3, 0, 2, 8, 2, 2, 8, 1, 1, 0, 7, 6, 8, 6, 6, 8, 2, 9, 5, 0, 5, 7, 9, 6, 6, 4, 9, 8, 9, 3, 3, 9, 9, 2, 2, 2, 2, 1, 2, 4, 4, 4, 4, 4, 4, 4, 4] 
dag35.txt 3_2x3.txt 0.44554455445544555 0.7 614400.0 [2, 4, 4, 1, 5, 2, 2, 4, 0, 4, 2, 3, 1, 4, 5, 2, 1, 5, 4, 3, 2, 4, 1, 4, 4, 1, 1, 0, 0, 5, 5, 0, 5, 5, 1, 3, 2, 3, 3, 3, 3, 2, 5, 2, 2, 2, 0, 2, 3, 3, 2, 2, 0, 3, 4, 4, 3, 0, 1, 0, 1, 1, 0, 1, 0, 1] 
dag35.txt 4_1x1.txt 0.2871287128712871 0.6 1839104.0 [1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1] 
dag35.txt 4_1x5.txt 0.5148514851485149 1 385024.0 [1, 8, 3, 8, 0, 8, 6, 3, 0, 4, 0, 3, 6, 0, 0, 0, 6, 0, 6, 3, 0, 2, 8, 2, 2, 8, 1, 1, 0, 7, 6, 8, 6, 6, 8, 2, 9, 5, 0, 5, 7, 9, 6, 6, 4, 9, 8, 9, 3, 3, 9, 9, 2, 2, 2, 2, 1, 2, 4, 4, 4, 4, 4, 4, 4, 4] 
dag35.txt 3_2x3.txt 0.44554455445544555 0.8 614400.0 [2, 4, 4, 1, 5, 2, 2, 4, 0, 4, 2, 3, 1, 4, 5, 2, 1, 5, 4, 3, 2, 4, 1, 4, 4, 1, 1, 0, 0, 5, 5, 0, 5, 5, 1, 3, 2, 3, 3, 3, 3, 2, 5, 2, 2, 2, 0, 2, 3, 3, 2, 2, 0, 3, 4, 4, 3, 0, 1, 0, 1, 1, 0, 1, 0, 1] 
dag35.txt 5_4_3_2x3.txt 0.48514851485148514 0.5 245760.0 [8, 8, 3, 4, 7, 2, 5, 3, 0, 4, 2, 6, 10, 0, 7, 2, 0, 7, 10, 3, 2, 10, 4, 4, 10, 4, 8, 5, 10, 1, 2, 5, 1, 1, 8, 8, 2, 8, 2, 6, 0, 2, 9, 9, 9, 9, 4, 9, 6, 6, 2, 9, 11, 6, 10, 11, 0, 11, 8, 3, 0, 8, 8, 8, 8, 8] 
dag35.txt 4_1x1.txt 0.2871287128712871 0.65 1839104.0 [1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1] 
dag35.txt 3_2x3.txt 0.44554455445544555 0.9 614400.0 [2, 4, 4, 1, 5, 2, 2, 4, 0, 4, 2, 3, 1, 4, 5, 2, 1, 5, 4, 3, 2, 4, 1, 4, 4, 1, 1, 0, 0, 5, 5, 0, 5, 5, 1, 3, 2, 3, 3, 3, 3, 2, 5, 2, 2, 2, 0, 2, 3, 3, 2, 2, 0, 3, 4, 4, 3, 0, 1, 0, 1, 1, 0, 1, 0, 1] 
dag35.txt 4_1x1.txt 0.2871287128712871 0.7 1839104.0 [1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1] 
dag35.txt 5_4_3_2x3.txt 0.48514851485148514 0.55 245760.0 [8, 8, 3, 4, 7, 2, 5, 3, 0, 4, 2, 6, 10, 0, 7, 2, 0, 7, 10, 3, 2, 10, 4, 4, 10, 4, 8, 5, 10, 1, 2, 5, 1, 1, 8, 8, 2, 8, 2, 6, 0, 2, 9, 9, 9, 9, 4, 9, 6, 6, 2, 9, 11, 6, 10, 11, 0, 11, 8, 3, 0, 8, 8, 8, 8, 8] 
dag35.txt 3_2x3.txt 0.44554455445544555 1 614400.0 [2, 4, 4, 1, 5, 2, 2, 4, 0, 4, 2, 3, 1, 4, 5, 2, 1, 5, 4, 3, 2, 4, 1, 4, 4, 1, 1, 0, 0, 5, 5, 0, 5, 5, 1, 3, 2, 3, 3, 3, 3, 2, 5, 2, 2, 2, 0, 2, 3, 3, 2, 2, 0, 3, 4, 4, 3, 0, 1, 0, 1, 1, 0, 1, 0, 1] 
dag35.txt 4_1x1.txt 0.2871287128712871 0.8 1839104.0 [1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1] 
dag35.txt 5_4_3_2x3.txt 0.48514851485148514 0.6 245760.0 [8, 8, 3, 4, 7, 2, 5, 3, 0, 4, 2, 6, 10, 0, 7, 2, 0, 7, 10, 3, 2, 10, 4, 4, 10, 4, 8, 5, 10, 1, 2, 5, 1, 1, 8, 8, 2, 8, 2, 6, 0, 2, 9, 9, 9, 9, 4, 9, 6, 6, 2, 9, 11, 6, 10, 11, 0, 11, 8, 3, 0, 8, 8, 8, 8, 8] 
dag35.txt 4_1x1.txt 0.2871287128712871 0.9 1839104.0 [1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1] 
dag35.txt 4_1x5.txt 0.0891089108910891 0.1 1871872.0 [0, 2, 1, 0, 3, 0, 8, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag35.txt 4_1x4.txt 0.49504950495049505 0.5 835584.0 [1, 0, 7, 7, 1, 0, 0, 7, 2, 6, 0, 3, 4, 0, 1, 1, 2, 1, 4, 7, 1, 6, 7, 7, 0, 7, 7, 5, 0, 4, 1, 5, 4, 4, 7, 0, 3, 0, 1, 0, 3, 3, 3, 4, 0, 3, 5, 3, 3, 3, 3, 3, 5, 3, 6, 6, 1, 6, 2, 6, 2, 2, 2, 2, 2, 2] 
dag35.txt 5_4_3_2x3.txt 0.48514851485148514 0.65 245760.0 [8, 8, 3, 4, 7, 2, 5, 3, 0, 4, 2, 6, 10, 0, 7, 2, 0, 7, 10, 3, 2, 10, 4, 4, 10, 4, 8, 5, 10, 1, 2, 5, 1, 1, 8, 8, 2, 8, 2, 6, 0, 2, 9, 9, 9, 9, 4, 9, 6, 6, 2, 9, 11, 6, 10, 11, 0, 11, 8, 3, 0, 8, 8, 8, 8, 8] 
dag35.txt 4_1x1.txt 0.2871287128712871 1 1839104.0 [1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1] 
dag35.txt 4_1x4.txt 0.5247524752475248 0.55 786432.0 [1, 0, 7, 7, 1, 0, 0, 7, 2, 6, 0, 3, 4, 0, 1, 1, 2, 1, 4, 7, 1, 6, 7, 7, 0, 7, 7, 0, 0, 4, 1, 5, 4, 4, 7, 0, 3, 0, 1, 0, 3, 3, 3, 4, 0, 3, 5, 3, 3, 3, 3, 3, 5, 0, 6, 6, 1, 6, 2, 6, 2, 2, 2, 2, 2, 2] 
dag35.txt 5_4_3_2x3.txt 0.48514851485148514 0.7 245760.0 [8, 8, 3, 4, 7, 2, 5, 3, 0, 4, 2, 6, 10, 0, 7, 2, 0, 7, 10, 3, 2, 10, 4, 4, 10, 4, 8, 5, 10, 1, 2, 5, 1, 1, 8, 8, 2, 8, 2, 6, 0, 2, 9, 9, 9, 9, 4, 9, 6, 6, 2, 9, 11, 6, 10, 11, 0, 11, 8, 3, 0, 8, 8, 8, 8, 8] 
dag35.txt 5_4_3_2x3.txt 0.48514851485148514 0.8 245760.0 [8, 8, 3, 4, 7, 2, 5, 3, 0, 4, 2, 6, 10, 0, 7, 2, 0, 7, 10, 3, 2, 10, 4, 4, 10, 4, 8, 5, 10, 1, 2, 5, 1, 1, 8, 8, 2, 8, 2, 6, 0, 2, 9, 9, 9, 9, 4, 9, 6, 6, 2, 9, 11, 6, 10, 11, 0, 11, 8, 3, 0, 8, 8, 8, 8, 8] 
dag35.txt 4_1x4.txt 0.594059405940594 0.6 540672.0 [1, 4, 7, 7, 1, 2, 2, 7, 2, 6, 4, 4, 4, 0, 4, 1, 2, 1, 4, 7, 1, 6, 2, 7, 0, 7, 7, 0, 0, 4, 1, 5, 4, 4, 7, 0, 3, 0, 1, 0, 3, 3, 3, 4, 0, 3, 5, 3, 3, 3, 3, 3, 5, 0, 6, 6, 1, 6, 2, 6, 2, 2, 2, 2, 2, 2] 
dag35.txt 4_1x4.txt 0.6336633663366337 0.65 495616.0 [1, 4, 7, 7, 1, 2, 2, 7, 2, 6, 4, 4, 4, 0, 4, 1, 2, 1, 4, 7, 1, 6, 2, 6, 0, 7, 7, 0, 0, 4, 1, 6, 4, 4, 7, 0, 3, 0, 1, 0, 6, 3, 3, 4, 0, 3, 5, 3, 3, 3, 3, 3, 5, 0, 6, 6, 1, 6, 2, 6, 2, 2, 2, 2, 2, 2] 
dag35.txt 4_1x5.txt 0.12871287128712872 0.15 1806336.0 [0, 2, 1, 0, 3, 2, 8, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag35.txt 5_4_3_2x3.txt 0.48514851485148514 0.9 245760.0 [8, 8, 3, 4, 7, 2, 5, 3, 0, 4, 2, 6, 10, 0, 7, 2, 0, 7, 10, 3, 2, 10, 4, 4, 10, 4, 8, 5, 10, 1, 2, 5, 1, 1, 8, 8, 2, 8, 2, 6, 0, 2, 9, 9, 9, 9, 4, 9, 6, 6, 2, 9, 11, 6, 10, 11, 0, 11, 8, 3, 0, 8, 8, 8, 8, 8] 
dag35.txt 4_1x4.txt 0.6336633663366337 0.7 495616.0 [1, 4, 7, 7, 1, 2, 2, 7, 2, 6, 4, 4, 4, 0, 4, 1, 2, 1, 4, 7, 1, 6, 2, 6, 0, 7, 7, 0, 0, 4, 1, 6, 4, 4, 7, 0, 3, 0, 1, 0, 6, 3, 3, 4, 0, 3, 5, 3, 3, 3, 3, 3, 5, 0, 6, 6, 1, 6, 2, 6, 2, 2, 2, 2, 2, 2] 
dag35.txt 5_4_3_2x3.txt 0.48514851485148514 1 245760.0 [8, 8, 3, 4, 7, 2, 5, 3, 0, 4, 2, 6, 10, 0, 7, 2, 0, 7, 10, 3, 2, 10, 4, 4, 10, 4, 8, 5, 10, 1, 2, 5, 1, 1, 8, 8, 2, 8, 2, 6, 0, 2, 9, 9, 9, 9, 4, 9, 6, 6, 2, 9, 11, 6, 10, 11, 0, 11, 8, 3, 0, 8, 8, 8, 8, 8] 
dag35.txt 4_1x4.txt 0.6336633663366337 0.8 495616.0 [1, 4, 7, 7, 1, 2, 2, 7, 2, 6, 4, 4, 4, 0, 4, 1, 2, 1, 4, 7, 1, 6, 2, 6, 0, 7, 7, 0, 0, 4, 1, 6, 4, 4, 7, 0, 3, 0, 1, 0, 6, 3, 3, 4, 0, 3, 5, 3, 3, 3, 3, 3, 5, 0, 6, 6, 1, 6, 2, 6, 2, 2, 2, 2, 2, 2] 
dag35.txt 4_1x2.txt 0.48514851485148514 0.5 1163264.0 [2, 0, 3, 2, 1, 2, 0, 3, 0, 0, 2, 3, 2, 0, 0, 2, 2, 1, 1, 3, 2, 0, 0, 0, 3, 0, 2, 0, 0, 1, 2, 0, 1, 2, 2, 0, 2, 3, 2, 0, 2, 2, 2, 2, 2, 2, 0, 2, 3, 3, 2, 3, 3, 0, 3, 3, 2, 3, 0, 3, 1, 0, 0, 0, 0, 0] 
dag35.txt 4_1x4.txt 0.6336633663366337 0.9 495616.0 [1, 4, 7, 7, 1, 2, 2, 7, 2, 6, 4, 4, 4, 0, 4, 1, 2, 1, 4, 7, 1, 6, 2, 6, 0, 7, 7, 0, 0, 4, 1, 6, 4, 4, 7, 0, 3, 0, 1, 0, 6, 3, 3, 4, 0, 3, 5, 3, 3, 3, 3, 3, 5, 0, 6, 6, 1, 6, 2, 6, 2, 2, 2, 2, 2, 2] 
dag35.txt 4_1x5.txt 0.19801980198019803 0.2 1425408.0 [0, 2, 7, 0, 0, 0, 5, 8, 0, 2, 3, 0, 2, 8, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 6, 6, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
