dag27.txt 3_2x4.txt 0.4716981132075472 1 398677.3333333333 [2, 2, 6, 4, 2, 7, 4, 3, 7, 2, 7, 6, 0, 0, 0, 7, 7, 0, 6, 3, 0, 5, 6, 3, 4, 5, 4, 2, 4, 4, 4, 3, 2, 2, 2, 2, 2, 2, 2, 7, 2, 4, 4, 3, 2, 5, 5, 4, 2, 0, 4, 3, 6, 0, 0, 7, 6, 0, 4, 5, 7, 0, 1, 5, 1, 7, 7, 7, 7, 1, 1] 
dag27.txt 5_4_3_2x2.txt 0.4339622641509434 1 294912.0 [3, 4, 7, 0, 1, 7, 1, 6, 2, 2, 7, 0, 1, 4, 3, 2, 7, 1, 7, 6, 1, 7, 7, 2, 2, 3, 2, 5, 4, 2, 2, 1, 5, 5, 5, 5, 5, 3, 5, 7, 5, 2, 2, 1, 5, 5, 3, 5, 5, 4, 5, 1, 3, 5, 4, 6, 6, 1, 5, 6, 6, 0, 0, 0, 4, 4, 4, 4, 4, 4, 4] 
dag27.txt 4_1x2.txt 0.32075471698113206 1 770048.0 [0, 2, 0, 2, 2, 0, 2, 3, 2, 2, 0, 2, 2, 1, 0, 2, 0, 2, 0, 3, 2, 0, 0, 2, 2, 0, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 3, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 2, 1, 2, 0, 0, 0, 0, 1, 1, 3, 3, 3, 1, 3, 3, 0, 0, 0, 1, 1, 1, 0, 0] 
dag27.txt 4_1x5.txt 0.4716981132075472 1 344064.0 [3, 6, 3, 8, 2, 5, 6, 0, 2, 6, 5, 4, 8, 1, 7, 6, 4, 8, 4, 0, 1, 3, 3, 6, 6, 3, 6, 6, 6, 8, 8, 2, 6, 6, 6, 6, 6, 7, 6, 5, 7, 8, 8, 7, 7, 8, 3, 8, 8, 1, 8, 2, 4, 0, 2, 5, 4, 8, 8, 0, 4, 0, 0, 9, 9, 5, 5, 5, 5, 0, 5] 
dag27.txt 3_2x3.txt 0.3867924528301887 1 496981.3333333333 [5, 2, 2, 4, 5, 2, 0, 5, 2, 0, 2, 2, 1, 1, 5, 0, 2, 1, 2, 5, 1, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 5, 0, 0, 2, 0, 1, 5, 0, 2, 0, 1, 1, 1, 1, 2, 2, 3, 1, 1, 3, 5, 4, 0, 1, 4, 4, 1, 3, 2, 4, 3, 3, 3, 3, 4, 4, 5, 4, 4, 4] 
dag27.txt 3_2x2.txt 0.3018867924528302 1 778240.0 [1, 2, 2, 0, 1, 2, 1, 3, 0, 0, 0, 2, 0, 1, 1, 0, 2, 1, 2, 3, 1, 2, 2, 1, 2, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 1, 0, 2, 2, 1, 1, 1, 2, 0, 0, 3, 2, 3, 3, 3, 3, 0, 1, 1, 1, 3, 3] 
dag27.txt 5_4_3_2x5.txt 0.5188679245283019 1 144179.2 [17, 12, 17, 4, 6, 17, 17, 13, 10, 12, 17, 11, 16, 7, 3, 10, 17, 7, 15, 13, 7, 17, 17, 5, 5, 17, 5, 12, 5, 2, 2, 1, 10, 10, 10, 10, 12, 3, 12, 10, 10, 2, 10, 6, 10, 18, 18, 18, 10, 7, 18, 19, 8, 0, 0, 1, 8, 16, 16, 13, 13, 4, 16, 14, 14, 1, 9, 1, 9, 9, 9] 
dag27.txt 4_1x1.txt 0.14150943396226415 1 1503232.0 [0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 
dag27.txt 5_4_3_2x1.txt 0.3113207547169811 1 524288.0 [3, 1, 3, 0, 2, 3, 2, 2, 3, 1, 3, 0, 2, 1, 2, 1, 3, 2, 0, 2, 2, 3, 3, 2, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 3, 2, 1, 1, 2, 2, 0, 3, 1, 1, 1, 1, 2, 0, 1, 1, 3, 0, 2, 1, 3, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3] 
dag27.txt 5_4_3_2x3.txt 0.42452830188679247 1 196608.0 [4, 8, 0, 4, 1, 0, 4, 1, 6, 9, 6, 10, 2, 8, 4, 9, 0, 2, 10, 1, 2, 0, 10, 2, 5, 4, 5, 9, 5, 5, 5, 1, 9, 9, 9, 9, 9, 1, 9, 6, 9, 2, 2, 1, 2, 4, 4, 2, 2, 8, 2, 4, 11, 8, 8, 6, 0, 2, 2, 4, 7, 0, 0, 3, 3, 6, 7, 6, 6, 6, 6] 
