dag9.txt 3_2x4.txt 0.43703703703703706 1 507904.0 [6, 4, 6, 0, 6, 1, 3, 3, 4, 2, 1, 1, 3, 2, 1, 4, 3, 3, 3, 1, 0, 6, 3, 1, 1, 0, 2, 0, 6, 5, 3, 0, 2, 0, 2, 2, 5, 0, 4, 2, 5, 5, 5, 5, 0, 5, 1, 5, 1, 1, 5, 1, 5, 5, 7, 1, 7, 5, 3, 5, 3, 1, 4, 3, 3, 4, 4, 4, 7, 7, 4, 7, 4, 4, 5, 5, 2, 4, 7, 2, 0, 6, 6, 6, 3, 6, 7, 7, 7, 7] 
dag9.txt 4_1x5.txt 0.45185185185185184 1 442368.0 [8, 3, 8, 6, 4, 0, 5, 5, 4, 6, 5, 6, 2, 6, 0, 8, 2, 3, 2, 5, 6, 8, 5, 0, 1, 0, 7, 6, 0, 2, 2, 6, 1, 6, 7, 6, 1, 6, 3, 0, 1, 1, 1, 1, 0, 1, 0, 1, 2, 2, 7, 2, 1, 1, 2, 2, 2, 1, 2, 3, 5, 2, 4, 2, 3, 3, 3, 3, 2, 4, 3, 4, 8, 8, 2, 9, 7, 8, 4, 9, 0, 8, 8, 8, 2, 8, 2, 4, 4, 4] 
dag9.txt 5_4_3_2x2.txt 0.37037037037037035 1 368640.0 [1, 6, 5, 5, 1, 0, 5, 5, 4, 0, 2, 0, 1, 3, 0, 2, 1, 2, 1, 2, 5, 1, 5, 0, 0, 0, 3, 0, 4, 4, 5, 5, 0, 5, 3, 0, 3, 7, 2, 4, 4, 4, 4, 4, 0, 4, 0, 4, 7, 7, 4, 7, 4, 4, 0, 0, 4, 4, 1, 4, 5, 5, 0, 5, 2, 2, 6, 2, 4, 4, 6, 4, 2, 1, 1, 6, 6, 2, 4, 6, 3, 6, 1, 1, 1, 1, 4, 4, 1, 1] 
dag9.txt 4_1x1.txt 0.24444444444444444 1 1949696.0 [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 
dag9.txt 5_4_3_2x5.txt 0.5407407407407407 1 170393.6 [14, 15, 4, 10, 1, 11, 4, 4, 17, 10, 17, 6, 2, 12, 3, 12, 18, 15, 18, 17, 4, 14, 19, 11, 17, 8, 7, 19, 18, 18, 4, 10, 19, 10, 7, 12, 17, 9, 17, 13, 7, 13, 13, 13, 16, 13, 3, 13, 11, 9, 7, 3, 13, 13, 6, 5, 6, 13, 2, 13, 8, 5, 5, 5, 8, 8, 15, 15, 6, 5, 15, 6, 14, 14, 1, 0, 0, 14, 18, 0, 0, 16, 14, 16, 2, 14, 18, 18, 2, 2] 
dag9.txt 5_4_3_2x3.txt 0.37037037037037035 1 267605.3333333333 [0, 10, 8, 8, 4, 5, 8, 8, 10, 4, 10, 5, 8, 11, 5, 0, 8, 10, 8, 10, 8, 0, 8, 5, 5, 5, 11, 8, 2, 9, 8, 4, 2, 4, 11, 2, 5, 4, 10, 9, 9, 9, 9, 9, 2, 9, 5, 9, 8, 4, 9, 5, 9, 9, 5, 5, 9, 9, 6, 9, 6, 6, 0, 6, 10, 10, 10, 10, 7, 7, 10, 7, 10, 0, 1, 1, 1, 3, 9, 1, 0, 3, 0, 0, 6, 0, 9, 9, 6, 6] 
dag9.txt 3_2x3.txt 0.34074074074074073 1 671744.0 [1, 1, 4, 4, 4, 0, 3, 3, 0, 4, 0, 0, 3, 4, 0, 1, 5, 1, 5, 0, 0, 1, 4, 0, 0, 0, 4, 4, 2, 5, 3, 3, 0, 3, 4, 4, 0, 3, 1, 2, 4, 2, 2, 2, 2, 2, 0, 2, 3, 3, 4, 5, 2, 2, 5, 5, 5, 2, 5, 2, 3, 5, 2, 5, 1, 1, 1, 1, 5, 5, 1, 5, 1, 1, 2, 2, 4, 1, 5, 2, 0, 1, 1, 0, 5, 0, 5, 5, 5, 5] 
dag9.txt 4_1x4.txt 0.42962962962962964 1 507904.0 [4, 3, 6, 6, 4, 0, 6, 6, 6, 2, 1, 0, 4, 4, 0, 4, 4, 1, 4, 1, 6, 4, 6, 0, 0, 6, 5, 0, 0, 2, 6, 6, 0, 6, 5, 0, 5, 4, 1, 2, 2, 2, 2, 2, 0, 2, 0, 2, 7, 7, 2, 7, 2, 2, 0, 0, 2, 2, 4, 2, 6, 6, 0, 6, 1, 2, 3, 1, 2, 2, 3, 2, 1, 4, 0, 0, 2, 1, 2, 3, 5, 3, 4, 4, 4, 4, 2, 2, 4, 4] 
dag9.txt 4_1x2.txt 0.45185185185185184 1 1015808.0 [2, 0, 2, 1, 2, 3, 0, 0, 2, 2, 0, 2, 2, 2, 3, 2, 2, 0, 2, 3, 0, 3, 0, 3, 3, 0, 1, 1, 0, 3, 2, 2, 3, 1, 1, 0, 1, 0, 1, 0, 1, 1, 3, 1, 2, 1, 3, 1, 3, 0, 1, 3, 1, 1, 3, 3, 3, 3, 2, 3, 2, 2, 0, 2, 0, 0, 0, 0, 3, 3, 0, 0, 0, 2, 0, 0, 1, 0, 3, 0, 2, 0, 2, 2, 2, 2, 3, 3, 2, 3] 
dag9.txt 5_4_3_2x1.txt 0.2814814814814815 1 720896.0 [1, 3, 1, 0, 1, 2, 0, 0, 0, 0, 2, 2, 1, 0, 2, 0, 1, 3, 1, 2, 0, 1, 3, 2, 2, 1, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 2, 0, 3, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 0, 2, 2, 2, 3, 0, 3, 3, 2, 2, 3, 2, 3, 1, 1, 0, 3, 3, 2, 3, 0, 3, 1, 3, 1, 1, 1, 1, 1, 1] 
dag9.txt 5_4_3_2x4.txt 0.48148148148148145 1 196608.0 [12, 13, 5, 0, 12, 2, 0, 7, 12, 8, 4, 9, 1, 5, 9, 4, 7, 13, 7, 4, 8, 12, 0, 2, 2, 6, 5, 0, 12, 13, 0, 8, 2, 8, 5, 2, 2, 8, 13, 4, 2, 2, 13, 4, 0, 13, 9, 13, 6, 6, 2, 9, 13, 13, 9, 9, 9, 13, 1, 13, 7, 9, 10, 9, 13, 13, 13, 13, 9, 10, 13, 10, 11, 12, 15, 0, 3, 4, 1, 3, 14, 11, 12, 14, 1, 14, 1, 1, 1, 1] 
dag9.txt 3_2x2.txt 0.28888888888888886 1 983040.0 [2, 3, 2, 3, 2, 2, 3, 3, 0, 0, 3, 1, 1, 0, 1, 2, 2, 3, 2, 3, 3, 2, 3, 2, 2, 2, 0, 3, 2, 2, 3, 3, 2, 3, 0, 0, 0, 0, 3, 2, 0, 0, 2, 2, 2, 2, 1, 2, 1, 0, 0, 1, 2, 2, 1, 1, 1, 1, 1, 0, 3, 1, 0, 1, 3, 3, 3, 3, 1, 1, 3, 1, 3, 2, 2, 3, 0, 0, 1, 0, 1, 0, 2, 2, 1, 2, 1, 1, 1, 1] 
dag9.txt 3_2x1.txt 0.15555555555555556 1 1966080.0 [1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0] 
dag9.txt 3_2x5.txt 0.37777777777777777 1 442368.0 [4, 2, 6, 6, 2, 3, 2, 2, 2, 0, 7, 8, 5, 6, 0, 2, 1, 2, 1, 7, 2, 3, 2, 3, 8, 3, 6, 6, 3, 8, 1, 1, 8, 1, 6, 6, 8, 1, 2, 8, 6, 8, 8, 8, 8, 8, 0, 8, 3, 0, 9, 0, 8, 8, 0, 0, 9, 9, 5, 9, 4, 5, 0, 5, 5, 8, 2, 4, 9, 5, 2, 9, 4, 4, 6, 7, 7, 4, 9, 7, 0, 4, 4, 4, 5, 4, 9, 9, 5, 5] 
dag9.txt 4_1x3.txt 0.5185185185185185 1 684032.0 [5, 4, 4, 0, 4, 3, 0, 0, 4, 2, 4, 0, 2, 2, 2, 4, 2, 4, 3, 4, 4, 5, 0, 4, 3, 0, 1, 0, 0, 3, 0, 0, 3, 0, 1, 2, 3, 0, 4, 4, 1, 3, 1, 1, 0, 1, 3, 1, 2, 2, 1, 3, 4, 1, 3, 3, 2, 1, 2, 4, 0, 3, 0, 3, 4, 4, 4, 5, 2, 3, 4, 2, 5, 5, 2, 4, 1, 0, 2, 5, 0, 2, 5, 5, 2, 5, 2, 2, 2, 2] 
