dag62.txt 3_2x4.txt 0.46153846153846156 0.5 322218.6666666667 [1, 2, 4, 3, 3, 7, 6, 6, 5, 4, 3, 6, 4, 3, 3, 7, 2, 7, 2, 7, 1, 7, 7, 2, 1, 4, 4, 2, 4, 7, 2, 6, 6, 7, 6, 1, 5, 4, 1, 2, 1, 1, 2, 4, 1, 6, 5, 0, 6, 5, 0, 0, 0] 
dag62.txt 3_2x4.txt 0.46153846153846156 0.55 322218.6666666667 [1, 2, 4, 3, 3, 7, 6, 6, 5, 4, 3, 6, 4, 3, 3, 7, 2, 7, 2, 7, 1, 7, 7, 2, 1, 4, 4, 2, 4, 7, 2, 6, 6, 7, 6, 1, 5, 4, 1, 2, 1, 1, 2, 4, 1, 6, 5, 0, 6, 5, 0, 0, 0] 
dag62.txt 5_4_3_2x2.txt 0.44871794871794873 0.5 229376.0 [2, 4, 1, 6, 6, 7, 5, 5, 3, 6, 6, 5, 1, 6, 6, 7, 4, 7, 4, 7, 2, 4, 7, 4, 2, 1, 1, 4, 1, 7, 4, 5, 5, 7, 0, 2, 3, 1, 2, 4, 2, 2, 2, 1, 2, 5, 3, 0, 5, 3, 0, 0, 0] 
dag62.txt 5_4_3_2x2.txt 0.44871794871794873 0.55 229376.0 [2, 4, 1, 6, 6, 7, 5, 5, 3, 6, 6, 5, 1, 6, 6, 7, 4, 7, 4, 7, 2, 4, 7, 4, 2, 1, 1, 4, 1, 7, 4, 5, 5, 7, 0, 2, 3, 1, 2, 4, 2, 2, 2, 1, 2, 5, 3, 0, 5, 3, 0, 0, 0] 
dag62.txt 5_4_3_2x2.txt 0.44871794871794873 0.6 229376.0 [2, 4, 1, 6, 6, 7, 5, 5, 3, 6, 6, 5, 1, 6, 6, 7, 4, 7, 4, 7, 2, 4, 7, 4, 2, 1, 1, 4, 1, 7, 4, 5, 5, 7, 0, 2, 3, 1, 2, 4, 2, 2, 2, 1, 2, 5, 3, 0, 5, 3, 0, 0, 0] 
dag62.txt 3_2x4.txt 0.46153846153846156 0.6 322218.6666666667 [1, 2, 4, 3, 3, 7, 6, 6, 5, 4, 3, 6, 4, 3, 3, 7, 2, 7, 2, 7, 1, 7, 7, 2, 1, 4, 4, 2, 4, 7, 2, 6, 6, 7, 6, 1, 5, 4, 1, 2, 1, 1, 2, 4, 1, 6, 5, 0, 6, 5, 0, 0, 0] 
dag62.txt 5_4_3_2x2.txt 0.44871794871794873 0.65 229376.0 [2, 4, 1, 6, 6, 7, 5, 5, 3, 6, 6, 5, 1, 6, 6, 7, 4, 7, 4, 7, 2, 4, 7, 4, 2, 1, 1, 4, 1, 7, 4, 5, 5, 7, 0, 2, 3, 1, 2, 4, 2, 2, 2, 1, 2, 5, 3, 0, 5, 3, 0, 0, 0] 
dag62.txt 5_4_3_2x2.txt 0.44871794871794873 0.7 229376.0 [2, 4, 1, 6, 6, 7, 5, 5, 3, 6, 6, 5, 1, 6, 6, 7, 4, 7, 4, 7, 2, 4, 7, 4, 2, 1, 1, 4, 1, 7, 4, 5, 5, 7, 0, 2, 3, 1, 2, 4, 2, 2, 2, 1, 2, 5, 3, 0, 5, 3, 0, 0, 0] 
dag62.txt 3_2x4.txt 0.46153846153846156 0.65 322218.6666666667 [1, 2, 4, 3, 3, 7, 6, 6, 5, 4, 3, 6, 4, 3, 3, 7, 2, 7, 2, 7, 1, 7, 7, 2, 1, 4, 4, 2, 4, 7, 2, 6, 6, 7, 6, 1, 5, 4, 1, 2, 1, 1, 2, 4, 1, 6, 5, 0, 6, 5, 0, 0, 0] 
dag62.txt 5_4_3_2x2.txt 0.44871794871794873 0.8 229376.0 [2, 4, 1, 6, 6, 7, 5, 5, 3, 6, 6, 5, 1, 6, 6, 7, 4, 7, 4, 7, 2, 4, 7, 4, 2, 1, 1, 4, 1, 7, 4, 5, 5, 7, 0, 2, 3, 1, 2, 4, 2, 2, 2, 1, 2, 5, 3, 0, 5, 3, 0, 0, 0] 
dag62.txt 3_2x4.txt 0.46153846153846156 0.7 322218.6666666667 [1, 2, 4, 3, 3, 7, 6, 6, 5, 4, 3, 6, 4, 3, 3, 7, 2, 7, 2, 7, 1, 7, 7, 2, 1, 4, 4, 2, 4, 7, 2, 6, 6, 7, 6, 1, 5, 4, 1, 2, 1, 1, 2, 4, 1, 6, 5, 0, 6, 5, 0, 0, 0] 
dag62.txt 4_1x5.txt 0.5 0.5 393216.0 [3, 1, 2, 9, 3, 8, 6, 6, 2, 0, 3, 6, 0, 8, 9, 8, 0, 1, 1, 8, 1, 8, 1, 1, 0, 8, 3, 5, 3, 1, 1, 6, 3, 8, 2, 3, 7, 0, 3, 1, 0, 9, 0, 7, 0, 4, 7, 4, 4, 2, 4, 2, 2] 
