dagG7.txt 3_2x4.txt True 0.0 0.07 613.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagG7.txt 3_2x4.txt True 0.0 0.1 613.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagG7.txt 3_2x4.txt True 0.1341991341991342 0.15 917.0 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 7, 6, 6, 6, 6, 7, 6, 6, 7, 6, 6, 7, 6, 6, 7, 6, 7, 6, 6, 6, 6, 6, 6, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6] 
dagG7.txt 3_2x4.txt True 0.1341991341991342 0.2 917.0 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 7, 6, 6, 6, 6, 7, 6, 6, 7, 6, 6, 7, 6, 6, 7, 6, 7, 6, 6, 6, 6, 6, 6, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6] 
dagG7.txt 3_2x4.txt True 0.1341991341991342 0.3 917.0 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 7, 6, 6, 6, 6, 7, 6, 6, 7, 6, 6, 7, 6, 6, 7, 6, 7, 6, 6, 6, 6, 6, 6, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6] 
dagG7.txt 3_2x4.txt True 0.1341991341991342 0.4 917.0 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 7, 6, 6, 6, 6, 7, 6, 6, 7, 6, 6, 7, 6, 6, 7, 6, 7, 6, 6, 6, 6, 6, 6, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6] 
dagG7.txt 3_2x4.txt True 0.48917748917748916 0.5 365.0 [2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 3, 3, 0, 2, 1, 1, 3, 0, 0, 6, 1, 0, 3, 2, 1, 0, 3, 0, 3, 1, 1, 3, 6, 3, 5, 5, 3, 1, 1, 6, 1, 0, 0, 6, 6, 0, 4, 5, 4, 5, 7, 6, 5, 4, 6, 5, 7, 7, 0, 4, 6, 5, 4, 6, 4, 7, 7, 4, 5, 7, 5, 6, 4, 4, 7, 7, 6, 7, 7, 7] 
dagG7.txt 3_2x4.txt True 0.5108225108225108 0.6 337.0 [0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4, 1, 2, 0, 3, 3, 1, 3, 2, 2, 3, 2, 1, 2, 2, 3, 4, 2, 1, 3, 3, 1, 4, 1, 4, 2, 1, 2, 3, 1, 3, 1, 2, 4, 5, 6, 5, 4, 5, 6, 7, 6, 5, 4, 4, 7, 6, 7, 1, 5, 6, 4, 7, 5, 5, 6, 7, 5, 4, 6, 5, 6, 5, 7, 7, 7, 6, 7, 6, 7] 
dagG7.txt 3_2x4.txt True 0.5108225108225108 0.7 337.0 [0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4, 1, 2, 0, 3, 3, 1, 3, 2, 2, 3, 2, 1, 2, 2, 3, 4, 2, 1, 3, 3, 1, 4, 1, 4, 2, 1, 2, 3, 1, 3, 1, 2, 4, 5, 6, 5, 4, 5, 6, 7, 6, 5, 4, 4, 7, 6, 7, 1, 5, 6, 4, 7, 5, 5, 6, 7, 5, 4, 6, 5, 6, 5, 7, 7, 7, 6, 7, 6, 7] 
dagG7.txt 3_2x4.txt True 0.5108225108225108 1 337.0 [0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4, 1, 2, 0, 3, 3, 1, 3, 2, 2, 3, 2, 1, 2, 2, 3, 4, 2, 1, 3, 3, 1, 4, 1, 4, 2, 1, 2, 3, 1, 3, 1, 2, 4, 5, 6, 5, 4, 5, 6, 7, 6, 5, 4, 4, 7, 6, 7, 1, 5, 6, 4, 7, 5, 5, 6, 7, 5, 4, 6, 5, 6, 5, 7, 7, 7, 6, 7, 6, 7] 
