dagK29.txt 3_2x4.txt True 0.0 0.07 939.0 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagK29.txt 3_2x4.txt True 0.0 0.1 939.0 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagK29.txt 3_2x4.txt True 0.13451776649746192 0.15 818.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 5, 5, 5, 7, 7, 7, 7, 7, 7, 7, 7, 5, 7, 7, 7, 7, 7, 5, 5, 5, 7, 7, 7, 7, 5, 5, 7, 7, 7, 7, 5, 5, 7, 5] 
dagK29.txt 3_2x4.txt True 0.19289340101522842 0.2 1004.0 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 6, 2, 7, 7, 7, 6, 7, 7, 7, 6, 6, 6, 7, 6, 6, 6, 6, 6, 7, 6, 6, 6, 6, 2, 6, 6, 2, 6, 6, 7, 6, 6, 6, 6, 6, 7, 6, 7, 6, 7, 6, 7, 6, 7, 7, 7, 7, 6, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 5, 7, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 5, 7, 7, 7, 5, 5, 5, 7, 7, 5, 5, 5, 7, 7, 5, 7, 7, 7, 5, 5, 5, 7] 
dagK29.txt 3_2x4.txt True 0.22588832487309646 0.3 332.5 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 1, 3, 4, 2, 3, 2, 3, 3, 3, 4, 2, 3, 3, 6, 3, 1, 0, 6, 2, 6, 4, 7, 0, 6, 2, 6, 4, 6, 1, 7, 7, 7, 7, 7, 7, 4, 2, 0, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 5, 7, 7, 7, 5, 5, 0, 7, 7, 7, 7, 5, 7, 7, 5, 7, 7, 7, 5, 7, 5, 5] 
dagK29.txt 3_2x4.txt True 0.38578680203045684 0.4 512.0 [5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 4, 4, 5, 5, 4, 4, 5, 4, 4, 4, 4, 5, 5, 7, 6, 4, 4, 4, 7, 4, 7, 4, 6, 7, 4, 5, 4, 6, 7, 6, 6, 4, 7, 6, 6, 1, 6, 7, 7, 6, 6, 6, 1, 7, 7, 6, 7, 6, 7, 7, 1, 6, 1, 0, 0, 0, 1, 0, 0, 1, 6, 7, 7, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 3, 1, 0, 0, 2, 0, 1, 3, 2, 0, 0, 3, 3, 1, 0, 3, 3, 2, 1, 3, 2, 2, 3, 3, 2, 2, 2, 3, 3, 2, 3, 2, 3, 3, 2, 2, 3, 1, 2, 3, 2, 3] 
dagK29.txt 3_2x4.txt True 0.41116751269035534 0.5 525.0 [4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 4, 5, 4, 5, 6, 4, 4, 5, 5, 4, 5, 5, 5, 6, 4, 4, 5, 7, 5, 7, 6, 6, 5, 5, 5, 7, 6, 6, 5, 7, 7, 6, 7, 7, 5, 6, 6, 7, 6, 7, 6, 6, 7, 7, 7, 2, 6, 6, 7, 2, 7, 6, 6, 2, 7, 2, 3, 3, 3, 2, 3, 3, 2, 7, 6, 2, 2, 2, 3, 2, 3, 2, 3, 3, 3, 3, 2, 0, 2, 2, 3, 2, 3, 0, 0, 1, 3, 2, 0, 0, 1, 3, 0, 0, 1, 0, 0, 1, 1, 0, 1, 3, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1] 
dagK29.txt 3_2x4.txt True 0.41116751269035534 0.6 525.0 [4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 4, 5, 4, 5, 6, 4, 4, 5, 5, 4, 5, 5, 5, 6, 4, 4, 5, 7, 5, 7, 6, 6, 5, 5, 5, 7, 6, 6, 5, 7, 7, 6, 7, 7, 5, 6, 6, 7, 6, 7, 6, 6, 7, 7, 7, 2, 6, 6, 7, 2, 7, 6, 6, 2, 7, 2, 3, 3, 3, 2, 3, 3, 2, 7, 6, 2, 2, 2, 3, 2, 3, 2, 3, 3, 3, 3, 2, 0, 2, 2, 3, 2, 3, 0, 0, 1, 3, 2, 0, 0, 1, 3, 0, 0, 1, 0, 0, 1, 1, 0, 1, 3, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1] 
dagK29.txt 3_2x4.txt True 0.6852791878172588 0.7 548.0 [1, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 1, 1, 1, 6, 5, 1, 1, 4, 3, 1, 4, 0, 0, 5, 1, 1, 4, 1, 3, 6, 4, 5, 4, 0, 0, 6, 5, 4, 0, 6, 6, 2, 6, 0, 0, 4, 2, 6, 2, 3, 5, 0, 3, 2, 2, 0, 0, 5, 3, 0, 2, 6, 3, 4, 2, 4, 5, 5, 3, 5, 7, 5, 4, 3, 3, 0, 2, 7, 2, 5, 3, 3, 5, 7, 5, 2, 7, 3, 2, 3, 6, 0, 4, 7, 3, 3, 2, 7, 4, 7, 6, 2, 2, 7, 6, 7, 6, 7, 4, 2, 5, 7, 3, 7, 6, 4, 7, 5, 4, 6, 4, 6, 7, 2, 7, 7, 5, 4, 6] 
dagK29.txt 3_2x4.txt True 0.6852791878172588 1 548.0 [1, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 1, 1, 1, 6, 5, 1, 1, 4, 3, 1, 4, 0, 0, 5, 1, 1, 4, 1, 3, 6, 4, 5, 4, 0, 0, 6, 5, 4, 0, 6, 6, 2, 6, 0, 0, 4, 2, 6, 2, 3, 5, 0, 3, 2, 2, 0, 0, 5, 3, 0, 2, 6, 3, 4, 2, 4, 5, 5, 3, 5, 7, 5, 4, 3, 3, 0, 2, 7, 2, 5, 3, 3, 5, 7, 5, 2, 7, 3, 2, 3, 6, 0, 4, 7, 3, 3, 2, 7, 4, 7, 6, 2, 2, 7, 6, 7, 6, 7, 4, 2, 5, 7, 3, 7, 6, 4, 7, 5, 4, 6, 4, 6, 7, 2, 7, 7, 5, 4, 6] 
