dagB38.txt 3_2x4.txt True 0.0 0.07 408.25 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagB38.txt 3_2x4.txt True 0.0 0.1 408.25 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagB38.txt 3_2x4.txt True 0.0 0.15 408.25 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagB38.txt 3_2x4.txt True 0.0 0.2 408.25 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagB38.txt 3_2x4.txt True 0.25308641975308643 0.3 558.0 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 6, 7, 7, 6, 6, 7, 6, 7, 7, 6, 7, 6, 6, 6, 6, 6, 6, 7, 6, 6, 6, 6, 6, 6, 7, 7, 7, 6, 7] 
dagB38.txt 3_2x4.txt True 0.25308641975308643 0.4 558.0 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 6, 7, 7, 6, 6, 7, 6, 7, 7, 6, 7, 6, 6, 6, 6, 6, 6, 7, 6, 6, 6, 6, 6, 6, 7, 7, 7, 6, 7] 
dagB38.txt 3_2x4.txt True 0.42592592592592593 0.5 394.0 [4, 7, 7, 7, 7, 4, 4, 4, 4, 4, 7, 7, 7, 4, 4, 4, 7, 4, 7, 7, 4, 2, 4, 7, 5, 5, 5, 4, 5, 7, 7, 7, 4, 7, 5, 7, 5, 4, 3, 6, 5, 7, 4, 5, 7, 7, 5, 6, 5, 7, 5, 2, 5, 3, 5] 
dagB38.txt 3_2x4.txt True 0.5617283950617284 0.6 225.0 [1, 4, 4, 5, 1, 2, 3, 2, 0, 1, 0, 4, 0, 3, 2, 1, 0, 3, 4, 4, 3, 2, 1, 0, 5, 7, 7, 3, 6, 5, 0, 2, 1, 0, 5, 2, 4, 3, 6, 5, 7, 0, 1, 5, 4, 3, 7, 5, 7, 7, 6, 6, 5, 6, 7] 
dagB38.txt 3_2x4.txt True 0.6666666666666666 0.7 202.0 [6, 1, 5, 7, 0, 5, 0, 4, 6, 2, 2, 7, 7, 4, 4, 6, 2, 4, 5, 1, 5, 6, 0, 7, 1, 3, 1, 4, 3, 4, 7, 0, 6, 7, 2, 0, 3, 4, 0, 1, 1, 7, 6, 1, 5, 5, 3, 2, 3, 0, 3, 6, 2, 5, 3] 
dagB38.txt 3_2x4.txt True 0.7839506172839507 1 259.0 [6, 3, 1, 7, 5, 3, 1, 7, 7, 2, 0, 2, 4, 4, 3, 7, 0, 5, 3, 3, 0, 6, 2, 2, 5, 6, 6, 4, 2, 1, 4, 4, 3, 7, 1, 0, 7, 4, 5, 5, 5, 0, 6, 5, 7, 0, 6, 2, 4, 0, 1, 2, 1, 1, 6] 
dagB38.txt 3_2x2.txt True 0.0 0.07 816.5 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3] 
dagB38.txt 3_2x2.txt True 0.0 0.1 816.5 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3] 
dagB38.txt 3_2x2.txt True 0.0 0.15 816.5 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3] 
dagB38.txt 3_2x2.txt True 0.0 0.2 816.5 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3] 
dagB38.txt 3_2x2.txt True 0.0 0.3 816.5 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3] 
dagB38.txt 3_2x2.txt True 0.3950617283950617 0.4 447.5 [2, 3, 3, 3, 2, 1, 1, 1, 2, 2, 0, 3, 0, 0, 1, 2, 2, 1, 3, 3, 3, 1, 2, 0, 3, 3, 3, 1, 3, 3, 0, 1, 2, 0, 3, 1, 3, 3, 2, 3, 3, 0, 2, 3, 3, 3, 3, 3, 3, 2, 3, 1, 3, 3, 3] 
dagB38.txt 3_2x2.txt True 0.4382716049382716 0.5 202.0 [0, 2, 2, 2, 0, 0, 0, 0, 1, 0, 1, 2, 1, 1, 0, 0, 0, 0, 2, 2, 1, 3, 0, 1, 2, 3, 3, 0, 3, 2, 1, 1, 0, 1, 2, 3, 3, 1, 3, 1, 3, 1, 0, 2, 2, 1, 3, 2, 3, 3, 2, 3, 2, 1, 3] 
dagB38.txt 3_2x2.txt True 0.4382716049382716 0.6 202.0 [0, 2, 2, 2, 0, 0, 0, 0, 1, 0, 1, 2, 1, 1, 0, 0, 0, 0, 2, 2, 1, 3, 0, 1, 2, 3, 3, 0, 3, 2, 1, 1, 0, 1, 2, 3, 3, 1, 3, 1, 3, 1, 0, 2, 2, 1, 3, 2, 3, 3, 2, 3, 2, 1, 3] 
dagB38.txt 3_2x2.txt True 0.4382716049382716 0.7 202.0 [0, 2, 2, 2, 0, 0, 0, 0, 1, 0, 1, 2, 1, 1, 0, 0, 0, 0, 2, 2, 1, 3, 0, 1, 2, 3, 3, 0, 3, 2, 1, 1, 0, 1, 2, 3, 3, 1, 3, 1, 3, 1, 0, 2, 2, 1, 3, 2, 3, 3, 2, 3, 2, 1, 3] 
