dagC3.txt 1234x1.txt True 0.2849462365591398 0.5 353.25 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 3, 2, 3, 3, 2, 2, 2, 3, 2, 2, 2, 3, 3, 3, 2, 2, 3, 3, 2] 
dagC3.txt 1234x1.txt True 0.2849462365591398 0.6 353.25 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 3, 2, 3, 3, 2, 2, 2, 3, 2, 2, 2, 3, 3, 3, 2, 2, 3, 3, 2] 
dagC3.txt 1234x1.txt True 0.6774193548387096 0.7 543.0 [2, 0, 0, 0, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 1, 1, 0, 0, 3, 1, 1, 0, 2, 0, 2, 2, 2, 1, 2, 2, 2, 0, 1, 1, 3, 1, 2, 1, 2, 2, 3, 3, 1, 3, 3, 3, 2, 2, 1, 3, 3, 2, 2, 3] 
dagC3.txt 1234x1.txt True 0.7258064516129032 0.8 426.0 [0, 1, 0, 0, 0, 0, 1, 3, 0, 1, 2, 2, 0, 2, 1, 2, 2, 3, 0, 0, 0, 1, 2, 1, 3, 1, 1, 1, 2, 1, 2, 0, 2, 1, 2, 0, 2, 0, 1, 1, 0, 3, 3, 3, 2, 3, 0, 3, 3, 3, 3, 3, 2, 2, 1, 3, 3, 2, 1, 3] 
dagC3.txt 1234x1.txt True 0.7258064516129032 0.9 426.0 [0, 1, 0, 0, 0, 0, 1, 3, 0, 1, 2, 2, 0, 2, 1, 2, 2, 3, 0, 0, 0, 1, 2, 1, 3, 1, 1, 1, 2, 1, 2, 0, 2, 1, 2, 0, 2, 0, 1, 1, 0, 3, 3, 3, 2, 3, 0, 3, 3, 3, 3, 3, 2, 2, 1, 3, 3, 2, 1, 3] 
dagC3.txt 1234x1.txt True 0.7258064516129032 1 426.0 [0, 1, 0, 0, 0, 0, 1, 3, 0, 1, 2, 2, 0, 2, 1, 2, 2, 3, 0, 0, 0, 1, 2, 1, 3, 1, 1, 1, 2, 1, 2, 0, 2, 1, 2, 0, 2, 0, 1, 1, 0, 3, 3, 3, 2, 3, 0, 3, 3, 3, 3, 3, 2, 2, 1, 3, 3, 2, 1, 3] 
dagC3.txt 1234x1.txt True 0.2849462365591398 0.5 353.25 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 3, 2, 3, 3, 2, 2, 2, 3, 2, 2, 2, 3, 3, 3, 2, 2, 3, 3, 2] 
dagC3.txt 1234x1.txt True 0.2849462365591398 0.6 353.25 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 3, 2, 3, 3, 2, 2, 2, 3, 2, 2, 2, 3, 3, 3, 2, 2, 3, 3, 2] 
dagC3.txt 1234x1.txt True 0.6774193548387096 0.7 543.0 [2, 0, 0, 0, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 1, 1, 0, 0, 3, 1, 1, 0, 2, 0, 2, 2, 2, 1, 2, 2, 2, 0, 1, 1, 3, 1, 2, 1, 2, 2, 3, 3, 1, 3, 3, 3, 2, 2, 1, 3, 3, 2, 2, 3] 
dagC3.txt 1234x1.txt True 0.7258064516129032 0.8 426.0 [0, 1, 0, 0, 0, 0, 1, 3, 0, 1, 2, 2, 0, 2, 1, 2, 2, 3, 0, 0, 0, 1, 2, 1, 3, 1, 1, 1, 2, 1, 2, 0, 2, 1, 2, 0, 2, 0, 1, 1, 0, 3, 3, 3, 2, 3, 0, 3, 3, 3, 3, 3, 2, 2, 1, 3, 3, 2, 1, 3] 
