dag1.txt 3_2x4.txt True 0.03787878787878788 0.04 3315029.3333333335 [2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag1.txt 3_2x4.txt True 0.05303030303030303 0.06 3227648.0 [2, 2, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag1.txt 3_2x4.txt True 0.07575757575757576 0.08 2894506.6666666665 [0, 0, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 0, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 1] 
dag1.txt 3_2x4.txt True 0.09848484848484848 0.1 2179072.0 [0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1] 
dag1.txt 3_2x4.txt True 0.10606060606060606 0.12 2397525.3333333335 [2, 0, 2, 2, 2, 1, 2, 1, 1, 0, 2, 2, 2, 2, 2, 0, 2, 1, 2, 0, 2, 2, 2, 1, 0, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 0, 1, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 0, 2, 2, 0, 0, 2, 0] 
dag1.txt 3_2x4.txt True 0.13636363636363635 0.14 1534634.6666666667 [0, 1, 2, 0, 2, 0, 2, 0, 0, 1, 2, 2, 2, 2, 2, 0, 0, 0, 2, 0, 2, 2, 2, 0, 1, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 2, 2, 2, 0, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0, 2, 0, 2, 0, 1, 1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag1.txt 3_2x4.txt True 0.1590909090909091 0.16 1417216.0 [0, 1, 0, 0, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 1, 0, 1, 0, 0, 2, 2, 0, 1, 1, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 2, 2, 2, 0, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 1, 2, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1] 
dag1.txt 3_2x4.txt True 0.17424242424242425 0.18 1662976.0 [2, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 2, 0, 2, 0, 2, 0, 1, 0, 1, 2, 1, 0, 1, 2, 2, 0, 1, 0, 0, 2, 0, 0, 2, 0, 1, 2, 0, 2, 0, 2, 2, 2, 1, 0, 1, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 1, 1, 1, 1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0] 
dag1.txt 3_2x4.txt True 0.19696969696969696 0.2 1256106.6666666667 [1, 3, 1, 0, 0, 4, 2, 4, 4, 3, 2, 0, 2, 2, 2, 4, 0, 4, 1, 0, 2, 2, 2, 4, 3, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 2, 2, 2, 2, 4, 2, 4, 2, 4, 2, 4, 2, 3, 3, 3, 3, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] 
dag1.txt 3_2x4.txt True 0.24242424242424243 0.25 939349.3333333334 [4, 1, 3, 4, 6, 2, 3, 2, 2, 1, 3, 6, 6, 6, 6, 0, 4, 2, 3, 0, 3, 6, 3, 2, 1, 2, 6, 6, 6, 6, 6, 4, 4, 6, 4, 6, 3, 4, 6, 4, 6, 4, 4, 4, 3, 6, 3, 4, 4, 4, 6, 4, 4, 4, 6, 4, 6, 4, 3, 6, 6, 6, 6, 6, 6, 6, 0, 6, 5, 6, 2, 2, 1, 1, 1, 1, 3, 0, 5, 5, 4, 0, 5, 5, 0, 0, 5, 0] 
