dag0.txt 3_2x4.txt True 0.027777777777777776 0.04 3822933.3333333335 [0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag0.txt 3_2x4.txt True 0.041666666666666664 0.06 3735552.0 [0, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag0.txt 3_2x4.txt True 0.06944444444444445 0.08 3566250.6666666665 [0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 3, 0, 0, 0, 3, 0, 3] 
dag0.txt 3_2x4.txt True 0.09722222222222222 0.1 3047424.0 [2, 2, 2, 0, 0, 0, 2, 0, 2, 2, 1, 0, 2, 2, 2, 0, 1, 2, 2, 2, 0, 0, 2, 2, 0, 0, 0, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2] 
dag0.txt 3_2x4.txt True 0.11805555555555555 0.12 2779818.6666666665 [2, 2, 2, 1, 1, 1, 2, 1, 2, 0, 1, 1, 2, 1, 2, 1, 2, 0, 2, 2, 1, 1, 2, 2, 1, 1, 1, 0, 1, 2, 2, 2, 2, 2, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 0, 2, 0, 2, 2, 2, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 2] 
dag0.txt 3_2x4.txt True 0.1388888888888889 0.14 1949696.0 [2, 0, 2, 0, 0, 0, 0, 2, 0, 2, 2, 2, 0, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 2, 2, 2, 2, 0, 2, 2, 0, 2, 0, 0, 2, 0, 0, 2, 0, 0, 0, 2, 0, 2, 2, 0, 2, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2, 2, 2, 2, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0, 2, 2, 0, 2, 2, 0, 2, 2, 1, 2, 1, 1, 0, 0, 0, 1, 0, 1] 
dag0.txt 3_2x4.txt True 0.1597222222222222 0.16 1753088.0 [0, 2, 2, 1, 1, 1, 2, 0, 2, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 2, 1, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 2, 2, 0, 1, 2, 0, 2, 2, 2, 0, 2, 0, 0, 0, 0, 1, 2, 2, 2, 0, 2, 2, 2, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 2, 0, 0, 2, 0, 0, 2, 0, 2, 2, 0, 2, 2, 2, 2, 2] 
dag0.txt 3_2x4.txt True 0.1736111111111111 0.18 1949696.0 [2, 0, 2, 1, 1, 1, 1, 1, 0, 2, 1, 1, 0, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 0, 1, 1, 1, 1, 1, 2, 0, 1, 2, 1, 1, 0, 1, 1, 1, 1, 2, 0, 1, 1, 2, 1, 2, 2, 2, 2, 1, 1, 0, 2, 2, 0, 0, 1, 0, 0, 2, 2, 2, 0, 2, 2, 2, 2, 0, 0, 2, 2, 2, 0, 2, 2, 0, 0, 2, 2, 1, 2, 2, 0, 2, 2, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0] 
dag0.txt 3_2x4.txt True 0.1875 0.2 1725781.3333333333 [0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 4, 0, 0, 0, 2, 1, 2, 0, 0, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 2, 0, 2, 2, 1, 0, 2, 0, 0, 1, 0, 0, 2, 0, 0, 2, 0, 2, 2, 2, 2, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 0, 2, 0, 0, 2, 0, 0, 2, 0, 3, 2, 2, 2, 2, 3, 2, 3] 
dag0.txt 3_2x4.txt True 0.25 0.25 1228800.0 [0, 4, 3, 2, 2, 2, 2, 0, 4, 0, 2, 1, 4, 1, 1, 2, 4, 0, 0, 0, 2, 1, 0, 4, 2, 2, 1, 0, 1, 1, 4, 1, 1, 2, 0, 3, 2, 0, 2, 2, 3, 3, 0, 2, 1, 2, 1, 1, 4, 1, 3, 3, 4, 3, 1, 3, 4, 3, 3, 3, 1, 1, 0, 3, 1, 1, 1, 1, 3, 3, 1, 1, 4, 3, 0, 4, 3, 3, 4, 4, 2, 0, 0, 4, 3, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0] 
dag0.txt 3_2x4.txt True 0.2986111111111111 0.3 835584.0 [6, 2, 6, 1, 3, 1, 1, 5, 4, 1, 5, 5, 4, 5, 0, 3, 2, 1, 0, 6, 5, 5, 0, 4, 1, 5, 5, 1, 5, 0, 4, 5, 2, 5, 5, 4, 1, 1, 3, 1, 6, 6, 4, 4, 0, 4, 0, 0, 0, 0, 6, 6, 4, 6, 0, 6, 4, 6, 6, 6, 0, 0, 0, 4, 2, 0, 0, 0, 4, 4, 0, 0, 2, 0, 2, 2, 0, 0, 2, 2, 1, 2, 6, 2, 6, 6, 4, 6, 4, 4, 2, 2, 6, 4, 6, 4] 
dag0.txt 3_2x4.txt True 0.3402777777777778 0.35 802816.0 [1, 6, 2, 5, 3, 5, 5, 1, 4, 1, 2, 1, 2, 1, 0, 2, 0, 1, 4, 1, 2, 1, 4, 4, 5, 3, 1, 1, 1, 0, 4, 0, 2, 3, 1, 5, 5, 1, 3, 5, 0, 5, 4, 4, 0, 4, 0, 0, 4, 0, 0, 0, 4, 6, 0, 6, 4, 6, 6, 6, 0, 0, 4, 6, 2, 0, 0, 0, 6, 6, 0, 0, 4, 6, 1, 2, 5, 5, 2, 2, 5, 1, 0, 5, 0, 0, 5, 0, 4, 0, 4, 4, 4, 4, 4, 4] 
dag0.txt 3_2x4.txt True 0.3819444444444444 0.4 633514.6666666666 [3, 4, 6, 2, 2, 2, 2, 0, 1, 3, 2, 3, 0, 0, 4, 0, 1, 3, 3, 3, 0, 0, 3, 3, 2, 2, 3, 3, 0, 2, 7, 2, 4, 2, 3, 7, 2, 3, 0, 2, 5, 6, 3, 2, 5, 0, 4, 5, 0, 5, 0, 0, 0, 5, 4, 6, 0, 6, 5, 5, 4, 4, 4, 7, 1, 4, 4, 4, 7, 7, 4, 4, 1, 6, 3, 1, 6, 6, 1, 1, 2, 3, 5, 6, 5, 5, 7, 5, 7, 7, 1, 6, 6, 7, 6, 6] 
dag0.txt 3_2x4.txt True 0.4166666666666667 0.45 630784.0 [0, 6, 4, 6, 6, 6, 6, 0, 7, 1, 1, 1, 4, 1, 0, 6, 3, 1, 2, 0, 1, 1, 2, 7, 6, 6, 1, 1, 1, 2, 4, 2, 4, 6, 1, 4, 6, 1, 6, 7, 0, 5, 7, 7, 3, 7, 3, 3, 2, 2, 1, 7, 7, 5, 3, 0, 7, 2, 5, 5, 2, 2, 2, 5, 1, 2, 2, 2, 5, 5, 2, 2, 3, 5, 0, 3, 5, 5, 0, 0, 6, 0, 0, 4, 0, 0, 4, 0, 7, 4, 3, 4, 4, 4, 4, 4] 
dag0.txt 3_2x4.txt True 0.4166666666666667 0.5 630784.0 [0, 6, 4, 6, 6, 6, 6, 0, 7, 1, 1, 1, 4, 1, 0, 6, 3, 1, 2, 0, 1, 1, 2, 7, 6, 6, 1, 1, 1, 2, 4, 2, 4, 6, 1, 4, 6, 1, 6, 7, 0, 5, 7, 7, 3, 7, 3, 3, 2, 2, 1, 7, 7, 5, 3, 0, 7, 2, 5, 5, 2, 2, 2, 5, 1, 2, 2, 2, 5, 5, 2, 2, 3, 5, 0, 3, 5, 5, 0, 0, 6, 0, 0, 4, 0, 0, 4, 0, 7, 4, 3, 4, 4, 4, 4, 4] 
dag0.txt 3_2x4.txt True 0.4166666666666667 0.55 630784.0 [0, 6, 4, 6, 6, 6, 6, 0, 7, 1, 1, 1, 4, 1, 0, 6, 3, 1, 2, 0, 1, 1, 2, 7, 6, 6, 1, 1, 1, 2, 4, 2, 4, 6, 1, 4, 6, 1, 6, 7, 0, 5, 7, 7, 3, 7, 3, 3, 2, 2, 1, 7, 7, 5, 3, 0, 7, 2, 5, 5, 2, 2, 2, 5, 1, 2, 2, 2, 5, 5, 2, 2, 3, 5, 0, 3, 5, 5, 0, 0, 6, 0, 0, 4, 0, 0, 4, 0, 7, 4, 3, 4, 4, 4, 4, 4] 
dag0.txt 3_2x4.txt True 0.4166666666666667 0.6 630784.0 [0, 6, 4, 6, 6, 6, 6, 0, 7, 1, 1, 1, 4, 1, 0, 6, 3, 1, 2, 0, 1, 1, 2, 7, 6, 6, 1, 1, 1, 2, 4, 2, 4, 6, 1, 4, 6, 1, 6, 7, 0, 5, 7, 7, 3, 7, 3, 3, 2, 2, 1, 7, 7, 5, 3, 0, 7, 2, 5, 5, 2, 2, 2, 5, 1, 2, 2, 2, 5, 5, 2, 2, 3, 5, 0, 3, 5, 5, 0, 0, 6, 0, 0, 4, 0, 0, 4, 0, 7, 4, 3, 4, 4, 4, 4, 4] 
dag0.txt 3_2x4.txt True 0.4166666666666667 0.65 630784.0 [0, 6, 4, 6, 6, 6, 6, 0, 7, 1, 1, 1, 4, 1, 0, 6, 3, 1, 2, 0, 1, 1, 2, 7, 6, 6, 1, 1, 1, 2, 4, 2, 4, 6, 1, 4, 6, 1, 6, 7, 0, 5, 7, 7, 3, 7, 3, 3, 2, 2, 1, 7, 7, 5, 3, 0, 7, 2, 5, 5, 2, 2, 2, 5, 1, 2, 2, 2, 5, 5, 2, 2, 3, 5, 0, 3, 5, 5, 0, 0, 6, 0, 0, 4, 0, 0, 4, 0, 7, 4, 3, 4, 4, 4, 4, 4] 
dag0.txt 3_2x4.txt True 0.4166666666666667 0.7 630784.0 [0, 6, 4, 6, 6, 6, 6, 0, 7, 1, 1, 1, 4, 1, 0, 6, 3, 1, 2, 0, 1, 1, 2, 7, 6, 6, 1, 1, 1, 2, 4, 2, 4, 6, 1, 4, 6, 1, 6, 7, 0, 5, 7, 7, 3, 7, 3, 3, 2, 2, 1, 7, 7, 5, 3, 0, 7, 2, 5, 5, 2, 2, 2, 5, 1, 2, 2, 2, 5, 5, 2, 2, 3, 5, 0, 3, 5, 5, 0, 0, 6, 0, 0, 4, 0, 0, 4, 0, 7, 4, 3, 4, 4, 4, 4, 4] 
dag0.txt 3_2x4.txt True 0.3888888888888889 0.75 638976.0 [4, 4, 4, 6, 6, 6, 3, 2, 5, 7, 6, 7, 0, 4, 1, 6, 0, 7, 2, 4, 7, 7, 2, 5, 6, 6, 7, 7, 7, 2, 0, 7, 0, 7, 7, 0, 6, 7, 6, 6, 0, 0, 6, 6, 2, 6, 0, 0, 2, 2, 4, 4, 5, 0, 2, 4, 5, 4, 4, 4, 2, 2, 3, 5, 1, 3, 0, 3, 0, 3, 3, 3, 1, 3, 1, 1, 2, 3, 1, 1, 3, 1, 4, 3, 4, 4, 5, 4, 5, 5, 1, 3, 3, 5, 3, 3] 
dag0.txt 3_2x4.txt True 0.3958333333333333 0.8 638976.0 [7, 6, 4, 4, 4, 4, 4, 2, 2, 7, 5, 5, 2, 6, 1, 5, 1, 7, 2, 7, 5, 5, 2, 2, 4, 4, 5, 7, 5, 0, 2, 0, 2, 4, 7, 4, 4, 7, 5, 6, 7, 4, 2, 6, 0, 6, 1, 1, 2, 0, 6, 6, 2, 6, 0, 6, 2, 6, 6, 6, 0, 0, 0, 0, 1, 0, 0, 0, 6, 3, 1, 1, 2, 3, 7, 1, 3, 3, 1, 1, 4, 7, 7, 4, 7, 7, 4, 7, 3, 7, 1, 3, 0, 3, 3, 3] 
dag0.txt 3_2x4.txt True 0.3958333333333333 0.85 638976.0 [7, 6, 4, 4, 4, 4, 4, 2, 2, 7, 5, 5, 2, 6, 1, 5, 1, 7, 2, 7, 5, 5, 2, 2, 4, 4, 5, 7, 5, 0, 2, 0, 2, 4, 7, 4, 4, 7, 5, 6, 7, 4, 2, 6, 0, 6, 1, 1, 2, 0, 6, 6, 2, 6, 0, 6, 2, 6, 6, 6, 0, 0, 0, 0, 1, 0, 0, 0, 6, 3, 1, 1, 2, 3, 7, 1, 3, 3, 1, 1, 4, 7, 7, 4, 7, 7, 4, 7, 3, 7, 1, 3, 0, 3, 3, 3] 
dag0.txt 3_2x4.txt True 0.3958333333333333 0.9 638976.0 [7, 6, 4, 4, 4, 4, 4, 2, 2, 7, 5, 5, 2, 6, 1, 5, 1, 7, 2, 7, 5, 5, 2, 2, 4, 4, 5, 7, 5, 0, 2, 0, 2, 4, 7, 4, 4, 7, 5, 6, 7, 4, 2, 6, 0, 6, 1, 1, 2, 0, 6, 6, 2, 6, 0, 6, 2, 6, 6, 6, 0, 0, 0, 0, 1, 0, 0, 0, 6, 3, 1, 1, 2, 3, 7, 1, 3, 3, 1, 1, 4, 7, 7, 4, 7, 7, 4, 7, 3, 7, 1, 3, 0, 3, 3, 3] 
dag0.txt 3_2x4.txt True 0.3958333333333333 0.95 638976.0 [7, 6, 4, 4, 4, 4, 4, 2, 2, 7, 5, 5, 2, 6, 1, 5, 1, 7, 2, 7, 5, 5, 2, 2, 4, 4, 5, 7, 5, 0, 2, 0, 2, 4, 7, 4, 4, 7, 5, 6, 7, 4, 2, 6, 0, 6, 1, 1, 2, 0, 6, 6, 2, 6, 0, 6, 2, 6, 6, 6, 0, 0, 0, 0, 1, 0, 0, 0, 6, 3, 1, 1, 2, 3, 7, 1, 3, 3, 1, 1, 4, 7, 7, 4, 7, 7, 4, 7, 3, 7, 1, 3, 0, 3, 3, 3] 
dag0.txt 3_2x4.txt True 0.3958333333333333 1 638976.0 [7, 6, 4, 4, 4, 4, 4, 2, 2, 7, 5, 5, 2, 6, 1, 5, 1, 7, 2, 7, 5, 5, 2, 2, 4, 4, 5, 7, 5, 0, 2, 0, 2, 4, 7, 4, 4, 7, 5, 6, 7, 4, 2, 6, 0, 6, 1, 1, 2, 0, 6, 6, 2, 6, 0, 6, 2, 6, 6, 6, 0, 0, 0, 0, 1, 0, 0, 0, 6, 3, 1, 1, 2, 3, 7, 1, 3, 3, 1, 1, 4, 7, 7, 4, 7, 7, 4, 7, 3, 7, 1, 3, 0, 3, 3, 3] 
dag0.txt 5_4_3_2x2.txt True 0.027777777777777776 0.04 2293760.0 [0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag0.txt 5_4_3_2x2.txt True 0.041666666666666664 0.06 2241331.2 [0, 4, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag0.txt 5_4_3_2x2.txt True 0.06944444444444445 0.08 2139750.4 [0, 4, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 3, 0, 0, 0, 3, 0, 3] 
dag0.txt 5_4_3_2x2.txt True 0.09722222222222222 0.1 2052096.0 [1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0] 
dag0.txt 5_4_3_2x2.txt True 0.11805555555555555 0.12 1536000.0 [0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1] 
