dag16.txt 3_2x4.txt True 0.030303030303030304 0.04 2048000.0 [1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0] 
dag16.txt 3_2x4.txt True 0.050505050505050504 0.06 1960618.6666666667 [1, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0] 
dag16.txt 3_2x4.txt True 0.06060606060606061 0.08 1873237.3333333333 [1, 0, 0, 1, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0] 
dag16.txt 3_2x4.txt True 0.09090909090909091 0.1 1632938.6666666667 [0, 2, 0, 0, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 0, 2, 2, 2, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0] 
dag16.txt 3_2x4.txt True 0.10101010101010101 0.12 1518250.6666666667 [1, 2, 1, 1, 2, 2, 2, 2, 3, 2, 0, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1] 
dag16.txt 3_2x4.txt True 0.13131313131313133 0.14 1054037.3333333333 [1, 2, 0, 1, 0, 2, 2, 2, 0, 2, 0, 2, 0, 0, 1, 2, 2, 2, 0, 0, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 2, 0, 0] 
dag16.txt 3_2x4.txt True 0.15151515151515152 0.16 958464.0 [1, 2, 1, 1, 0, 2, 2, 2, 0, 0, 0, 2, 0, 0, 1, 2, 2, 2, 1, 0, 2, 0, 2, 2, 2, 2, 0, 2, 2, 0, 2, 2, 2, 2, 2, 0, 2, 2, 0, 2, 2, 2, 2, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1] 
dag16.txt 3_2x4.txt True 0.1717171717171717 0.18 802816.0 [2, 1, 2, 3, 0, 2, 1, 1, 0, 2, 0, 1, 0, 0, 2, 1, 2, 1, 2, 0, 1, 0, 1, 1, 1, 1, 0, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 0, 2, 0, 0, 2, 0, 2, 2, 0, 0, 3, 3, 0, 0, 3, 0, 3, 3, 2, 3, 2, 3, 3] 
dag16.txt 3_2x4.txt True 0.1919191919191919 0.2 958464.0 [3, 0, 3, 3, 2, 1, 0, 0, 0, 1, 2, 0, 2, 2, 3, 0, 1, 0, 3, 2, 0, 2, 0, 0, 0, 0, 2, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 2, 2, 3, 3, 2, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3] 
dag16.txt 3_2x4.txt True 0.24242424242424243 0.25 737280.0 [3, 0, 3, 3, 1, 2, 0, 0, 4, 2, 1, 0, 4, 4, 3, 0, 2, 0, 3, 1, 0, 1, 0, 0, 0, 0, 2, 0, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 3, 2, 0, 2, 2, 3, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 4, 4, 1, 1, 4, 1, 3, 4, 3, 4, 3, 3, 3] 
