dag29.txt 3_2x4.txt True 0.03260869565217391 0.04 1714858.6666666667 [0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag29.txt 3_2x4.txt True 0.05434782608695652 0.06 1540096.0 [2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag29.txt 3_2x4.txt True 0.07608695652173914 0.08 1272490.6666666667 [0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 2] 
dag29.txt 3_2x4.txt True 0.09782608695652174 0.1 933888.0 [0, 0, 0, 0, 2, 2, 2, 0, 0, 2, 2, 1, 0, 2, 2, 0, 0, 2, 0, 2, 2, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 2, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2] 
dag29.txt 3_2x4.txt True 0.11956521739130435 0.12 794624.0 [0, 2, 0, 0, 2, 2, 2, 1, 0, 2, 2, 0, 0, 2, 2, 0, 0, 2, 0, 2, 2, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 2, 0, 0, 0, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 1] 
dag29.txt 3_2x4.txt True 0.13043478260869565 0.14 764586.6666666666 [2, 0, 2, 2, 0, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 2, 0, 0, 2, 2, 2, 2, 2, 2, 0, 2, 1, 2, 2, 1, 2, 2, 1, 1, 2, 1, 2, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1] 
dag29.txt 3_2x4.txt True 0.15217391304347827 0.16 704512.0 [2, 0, 4, 2, 0, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 2, 0, 0, 2, 2, 2, 2, 2, 2, 0, 2, 1, 2, 2, 1, 2, 2, 1, 1, 2, 1, 2, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1] 
dag29.txt 3_2x4.txt True 0.17391304347826086 0.18 630784.0 [2, 0, 4, 2, 4, 0, 0, 0, 2, 0, 0, 4, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 2, 0, 0, 2, 2, 2, 2, 2, 2, 0, 2, 1, 2, 2, 1, 2, 2, 1, 1, 2, 1, 2, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1] 
dag29.txt 3_2x4.txt True 0.1956521739130435 0.2 557056.0 [0, 1, 0, 1, 3, 2, 2, 0, 1, 2, 2, 0, 0, 2, 2, 1, 1, 2, 1, 2, 2, 2, 0, 2, 2, 1, 0, 1, 1, 0, 1, 4, 0, 4, 0, 1, 4, 1, 1, 4, 4, 0, 4, 0, 0, 2, 0, 1, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 4, 2, 4] 
dag29.txt 3_2x4.txt True 0.25 0.25 434176.0 [3, 6, 3, 6, 2, 0, 2, 5, 6, 2, 2, 3, 3, 2, 2, 6, 6, 0, 6, 2, 2, 2, 3, 2, 2, 6, 3, 6, 6, 3, 6, 5, 4, 5, 4, 6, 5, 6, 6, 1, 5, 3, 1, 3, 3, 2, 3, 6, 0, 0, 0, 2, 2, 0, 0, 5, 0, 0, 1, 0, 0] 
dag29.txt 3_2x4.txt True 0.29347826086956524 0.3 409600.0 [2, 3, 2, 0, 0, 3, 4, 1, 2, 4, 4, 1, 1, 4, 4, 0, 2, 3, 2, 3, 3, 4, 2, 0, 0, 0, 2, 0, 0, 2, 0, 1, 2, 2, 2, 0, 5, 2, 2, 4, 5, 2, 4, 2, 2, 3, 2, 0, 2, 4, 2, 3, 3, 3, 3, 5, 3, 3, 5, 3, 5] 
dag29.txt 3_2x4.txt True 0.31521739130434784 0.35 311296.0 [0, 6, 3, 2, 7, 6, 5, 2, 0, 6, 7, 3, 3, 5, 6, 2, 2, 6, 0, 6, 6, 5, 0, 6, 5, 2, 0, 0, 0, 1, 2, 1, 1, 1, 1, 2, 1, 2, 2, 5, 1, 0, 4, 0, 0, 6, 0, 0, 0, 6, 6, 6, 6, 6, 6, 4, 6, 6, 4, 6, 4] 
dag29.txt 3_2x4.txt True 0.3804347826086957 0.4 294912.0 [1, 0, 6, 7, 6, 3, 4, 7, 1, 4, 4, 6, 6, 4, 4, 7, 7, 3, 1, 4, 4, 4, 1, 7, 0, 0, 1, 1, 0, 1, 2, 7, 0, 1, 1, 0, 1, 0, 0, 5, 5, 1, 5, 1, 1, 4, 1, 0, 1, 3, 3, 4, 4, 3, 3, 2, 3, 3, 2, 3, 2] 
dag29.txt 3_2x4.txt True 0.3804347826086957 0.45 294912.0 [1, 0, 6, 7, 6, 3, 4, 7, 1, 4, 4, 6, 6, 4, 4, 7, 7, 3, 1, 4, 4, 4, 1, 7, 0, 0, 1, 1, 0, 1, 2, 7, 0, 1, 1, 0, 1, 0, 0, 5, 5, 1, 5, 1, 1, 4, 1, 0, 1, 3, 3, 4, 4, 3, 3, 2, 3, 3, 2, 3, 2] 
dag29.txt 3_2x4.txt True 0.3804347826086957 0.5 294912.0 [1, 0, 6, 7, 6, 3, 4, 7, 1, 4, 4, 6, 6, 4, 4, 7, 7, 3, 1, 4, 4, 4, 1, 7, 0, 0, 1, 1, 0, 1, 2, 7, 0, 1, 1, 0, 1, 0, 0, 5, 5, 1, 5, 1, 1, 4, 1, 0, 1, 3, 3, 4, 4, 3, 3, 2, 3, 3, 2, 3, 2] 
dag29.txt 3_2x4.txt True 0.3804347826086957 0.55 294912.0 [1, 0, 6, 7, 6, 3, 4, 7, 1, 4, 4, 6, 6, 4, 4, 7, 7, 3, 1, 4, 4, 4, 1, 7, 0, 0, 1, 1, 0, 1, 2, 7, 0, 1, 1, 0, 1, 0, 0, 5, 5, 1, 5, 1, 1, 4, 1, 0, 1, 3, 3, 4, 4, 3, 3, 2, 3, 3, 2, 3, 2] 
dag29.txt 3_2x4.txt True 0.3804347826086957 0.6 294912.0 [1, 0, 6, 7, 6, 3, 4, 7, 1, 4, 4, 6, 6, 4, 4, 7, 7, 3, 1, 4, 4, 4, 1, 7, 0, 0, 1, 1, 0, 1, 2, 7, 0, 1, 1, 0, 1, 0, 0, 5, 5, 1, 5, 1, 1, 4, 1, 0, 1, 3, 3, 4, 4, 3, 3, 2, 3, 3, 2, 3, 2] 
dag29.txt 3_2x4.txt True 0.3804347826086957 0.65 294912.0 [1, 0, 6, 7, 6, 3, 4, 7, 1, 4, 4, 6, 6, 4, 4, 7, 7, 3, 1, 4, 4, 4, 1, 7, 0, 0, 1, 1, 0, 1, 2, 7, 0, 1, 1, 0, 1, 0, 0, 5, 5, 1, 5, 1, 1, 4, 1, 0, 1, 3, 3, 4, 4, 3, 3, 2, 3, 3, 2, 3, 2] 
dag29.txt 3_2x4.txt True 0.3804347826086957 0.7 294912.0 [1, 0, 6, 7, 6, 3, 4, 7, 1, 4, 4, 6, 6, 4, 4, 7, 7, 3, 1, 4, 4, 4, 1, 7, 0, 0, 1, 1, 0, 1, 2, 7, 0, 1, 1, 0, 1, 0, 0, 5, 5, 1, 5, 1, 1, 4, 1, 0, 1, 3, 3, 4, 4, 3, 3, 2, 3, 3, 2, 3, 2] 
dag29.txt 3_2x4.txt True 0.3804347826086957 0.75 294912.0 [1, 0, 6, 7, 6, 3, 4, 7, 1, 4, 4, 6, 6, 4, 4, 7, 7, 3, 1, 4, 4, 4, 1, 7, 0, 0, 1, 1, 0, 1, 2, 7, 0, 1, 1, 0, 1, 0, 0, 5, 5, 1, 5, 1, 1, 4, 1, 0, 1, 3, 3, 4, 4, 3, 3, 2, 3, 3, 2, 3, 2] 
dag29.txt 3_2x4.txt True 0.3804347826086957 0.8 294912.0 [1, 0, 6, 7, 6, 3, 4, 7, 1, 4, 4, 6, 6, 4, 4, 7, 7, 3, 1, 4, 4, 4, 1, 7, 0, 0, 1, 1, 0, 1, 2, 7, 0, 1, 1, 0, 1, 0, 0, 5, 5, 1, 5, 1, 1, 4, 1, 0, 1, 3, 3, 4, 4, 3, 3, 2, 3, 3, 2, 3, 2] 
dag29.txt 3_2x4.txt True 0.3804347826086957 0.85 294912.0 [1, 0, 6, 7, 6, 3, 4, 7, 1, 4, 4, 6, 6, 4, 4, 7, 7, 3, 1, 4, 4, 4, 1, 7, 0, 0, 1, 1, 0, 1, 2, 7, 0, 1, 1, 0, 1, 0, 0, 5, 5, 1, 5, 1, 1, 4, 1, 0, 1, 3, 3, 4, 4, 3, 3, 2, 3, 3, 2, 3, 2] 
