dagB14.txt 3_2x4.txt True 0.037037037037037035 0.07 374.75 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1] 
dagB14.txt 3_2x4.txt True 0.037037037037037035 0.1 374.75 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1] 
dagB14.txt 3_2x4.txt True 0.12345679012345678 0.15 320.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 5, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 2, 1, 1, 1, 1, 0, 1, 5, 1, 0, 2] 
dagB14.txt 3_2x4.txt True 0.12345679012345678 0.2 320.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 5, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 2, 1, 1, 1, 1, 0, 1, 5, 1, 0, 2] 
dagB14.txt 3_2x4.txt True 0.12345679012345678 0.3 320.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 5, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 2, 1, 1, 1, 1, 0, 1, 5, 1, 0, 2] 
dagB14.txt 3_2x4.txt True 0.12345679012345678 0.4 320.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 5, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 2, 1, 1, 1, 1, 0, 1, 5, 1, 0, 2] 
dagB14.txt 3_2x4.txt True 0.12345679012345678 0.5 320.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 5, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 2, 1, 1, 1, 1, 0, 1, 5, 1, 0, 2] 
dagB14.txt 3_2x4.txt True 0.5123456790123457 0.6 135.0 [5, 7, 7, 5, 7, 1, 7, 3, 1, 7, 3, 7, 1, 7, 6, 1, 5, 7, 7, 6, 1, 5, 1, 2, 7, 5, 7, 7, 7, 2, 7, 5, 1, 2, 1, 5, 7, 5, 7, 1, 1, 1, 1, 1, 2, 7, 1, 7, 1, 7, 1, 1, 5, 6, 7] 
dagB14.txt 3_2x4.txt True 0.5123456790123457 0.7 141.25 [7, 5, 3, 1, 1, 7, 3, 1, 0, 3, 5, 1, 7, 1, 1, 7, 7, 1, 3, 1, 7, 0, 1, 1, 1, 7, 3, 1, 3, 1, 3, 7, 7, 2, 1, 7, 3, 1, 3, 7, 7, 1, 5, 1, 3, 1, 5, 1, 7, 2, 1, 7, 7, 1, 1] 
dagB14.txt 3_2x4.txt True 0.7469135802469136 1 87.0 [1, 3, 7, 3, 5, 6, 1, 1, 1, 5, 3, 5, 4, 0, 7, 0, 3, 5, 1, 2, 6, 2, 3, 4, 5, 1, 1, 5, 5, 7, 5, 7, 5, 3, 3, 5, 7, 3, 0, 1, 6, 5, 3, 5, 7, 0, 4, 7, 1, 3, 3, 7, 7, 7, 1] 
dagB14.txt 3_2x2.txt True 0.037037037037037035 0.07 499.6666666666667 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0] 
dagB14.txt 3_2x2.txt True 0.037037037037037035 0.1 499.6666666666667 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0] 
dagB14.txt 3_2x2.txt True 0.08641975308641975 0.15 464.0 [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 0, 2, 2, 2, 0, 1] 
dagB14.txt 3_2x2.txt True 0.08641975308641975 0.2 464.0 [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 0, 2, 2, 2, 0, 1] 
dagB14.txt 3_2x2.txt True 0.08641975308641975 0.3 464.0 [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 0, 2, 2, 2, 0, 1] 
dagB14.txt 3_2x2.txt True 0.08641975308641975 0.4 464.0 [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 0, 2, 2, 2, 0, 1] 
dagB14.txt 3_2x2.txt True 0.08641975308641975 0.5 464.0 [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 0, 2, 2, 2, 0, 1] 
dagB14.txt 3_2x2.txt True 0.4444444444444444 0.6 241.66666666666666 [0, 2, 2, 0, 2, 1, 2, 0, 1, 2, 0, 2, 1, 2, 3, 1, 0, 2, 2, 2, 1, 0, 2, 3, 2, 0, 2, 2, 2, 3, 2, 0, 1, 0, 2, 0, 2, 0, 2, 1, 1, 2, 0, 2, 3, 2, 2, 2, 1, 2, 2, 1, 0, 3, 2] 
dagB14.txt 3_2x2.txt True 0.4012345679012346 0.7 225.33333333333334 [0, 2, 1, 0, 2, 0, 0, 2, 1, 0, 3, 0, 0, 2, 2, 0, 0, 2, 0, 2, 0, 1, 2, 2, 2, 0, 1, 0, 0, 2, 0, 0, 0, 3, 2, 0, 2, 0, 1, 0, 0, 2, 3, 2, 1, 2, 3, 2, 0, 3, 2, 0, 0, 2, 2] 
dagB14.txt 3_2x2.txt True 0.6666666666666666 1 165.0 [1, 2, 2, 2, 0, 1, 0, 3, 1, 1, 3, 0, 0, 1, 3, 1, 0, 0, 2, 2, 3, 2, 3, 2, 0, 1, 0, 0, 3, 2, 1, 0, 2, 3, 0, 0, 2, 0, 3, 3, 1, 3, 2, 0, 0, 1, 3, 2, 1, 2, 0, 0, 1, 2, 0] 
dagB14.txt 3_2x1.txt True 0.037037037037037035 0.07 499.6666666666667 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0] 
dagB14.txt 3_2x1.txt True 0.037037037037037035 0.1 499.6666666666667 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0] 
dagB14.txt 3_2x1.txt True 0.043209876543209874 0.15 484.0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0] 
dagB14.txt 3_2x1.txt True 0.043209876543209874 0.2 484.0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0] 
dagB14.txt 3_2x1.txt True 0.043209876543209874 0.3 484.0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0] 
dagB14.txt 3_2x1.txt True 0.043209876543209874 0.4 484.0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0] 
dagB14.txt 3_2x1.txt True 0.043209876543209874 0.5 484.0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0] 
dagB14.txt 3_2x1.txt True 0.17901234567901234 0.6 416.0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0] 
dagB14.txt 3_2x1.txt True 0.30864197530864196 0.7 362.5 [0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1] 
dagB14.txt 3_2x1.txt True 0.47530864197530864 1 323.0 [0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1] 
dagB14.txt 3_2x4.txt True 0.037037037037037035 0.07 374.75 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1] 
dagB14.txt 3_2x4.txt True 0.037037037037037035 0.08 374.75 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1] 
dagB14.txt 3_2x4.txt True 0.037037037037037035 0.09 374.75 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1] 
dagB14.txt 3_2x4.txt True 0.037037037037037035 0.1 374.75 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1] 
dagB14.txt 3_2x4.txt True 0.037037037037037035 0.11 374.75 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1] 
dagB14.txt 3_2x4.txt True 0.09876543209876543 0.12 352.75 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1, 3, 3, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1] 
dagB14.txt 3_2x4.txt True 0.09876543209876543 0.13 352.75 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1, 3, 3, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1] 
dagB14.txt 3_2x4.txt True 0.09876543209876543 0.14 352.75 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1, 3, 3, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1] 
dagB14.txt 3_2x4.txt True 0.12345679012345678 0.15 320.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 5, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 2, 1, 1, 1, 1, 0, 1, 5, 1, 0, 2] 
dagB14.txt 3_2x4.txt True 0.12345679012345678 0.16 320.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 5, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 2, 1, 1, 1, 1, 0, 1, 5, 1, 0, 2] 
dagB14.txt 3_2x4.txt True 0.12345679012345678 0.17 320.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 5, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 2, 1, 1, 1, 1, 0, 1, 5, 1, 0, 2] 
dagB14.txt 3_2x4.txt True 0.12345679012345678 0.18 320.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 5, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 2, 1, 1, 1, 1, 0, 1, 5, 1, 0, 2] 
dagB14.txt 3_2x4.txt True 0.12345679012345678 0.19 320.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 5, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 2, 1, 1, 1, 1, 0, 1, 5, 1, 0, 2] 
dagB14.txt 3_2x4.txt True 0.12345679012345678 0.2 320.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 5, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 2, 1, 1, 1, 1, 0, 1, 5, 1, 0, 2] 
dagB14.txt 3_2x4.txt True 0.12345679012345678 0.25 320.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 5, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 2, 1, 1, 1, 1, 0, 1, 5, 1, 0, 2] 
dagB14.txt 3_2x4.txt True 0.12345679012345678 0.3 320.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 5, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 2, 1, 1, 1, 1, 0, 1, 5, 1, 0, 2] 
dagB14.txt 3_2x4.txt True 0.12345679012345678 0.35 320.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 5, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 2, 1, 1, 1, 1, 0, 1, 5, 1, 0, 2] 
dagB14.txt 3_2x4.txt True 0.12345679012345678 0.4 320.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 5, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 2, 1, 1, 1, 1, 0, 1, 5, 1, 0, 2] 
dagB14.txt 3_2x4.txt True 0.12345679012345678 0.45 320.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 5, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 2, 1, 1, 1, 1, 0, 1, 5, 1, 0, 2] 
dagB14.txt 3_2x4.txt True 0.12345679012345678 0.5 320.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 5, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 2, 1, 1, 1, 1, 0, 1, 5, 1, 0, 2] 
dagB14.txt 3_2x4.txt True 0.12345679012345678 0.55 320.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 5, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 2, 1, 1, 1, 1, 0, 1, 5, 1, 0, 2] 
dagB14.txt 3_2x4.txt True 0.5123456790123457 0.6 135.0 [5, 7, 7, 5, 7, 1, 7, 3, 1, 7, 3, 7, 1, 7, 6, 1, 5, 7, 7, 6, 1, 5, 1, 2, 7, 5, 7, 7, 7, 2, 7, 5, 1, 2, 1, 5, 7, 5, 7, 1, 1, 1, 1, 1, 2, 7, 1, 7, 1, 7, 1, 1, 5, 6, 7] 
dagB14.txt 3_2x4.txt True 0.5123456790123457 0.65 135.0 [5, 7, 7, 5, 7, 1, 7, 3, 1, 7, 3, 7, 1, 7, 6, 1, 5, 7, 7, 6, 1, 5, 1, 2, 7, 5, 7, 7, 7, 2, 7, 5, 1, 2, 1, 5, 7, 5, 7, 1, 1, 1, 1, 1, 2, 7, 1, 7, 1, 7, 1, 1, 5, 6, 7] 
dagB14.txt 3_2x4.txt True 0.5123456790123457 0.7 141.25 [7, 5, 3, 1, 1, 7, 3, 1, 0, 3, 5, 1, 7, 1, 1, 7, 7, 1, 3, 1, 7, 0, 1, 1, 1, 7, 3, 1, 3, 1, 3, 7, 7, 2, 1, 7, 3, 1, 3, 7, 7, 1, 5, 1, 3, 1, 5, 1, 7, 2, 1, 7, 7, 1, 1] 
dagB14.txt 3_2x4.txt True 0.6666666666666666 0.75 102.75 [3, 1, 3, 5, 7, 5, 1, 3, 6, 1, 1, 7, 6, 1, 7, 1, 3, 3, 5, 7, 3, 7, 7, 5, 1, 2, 0, 5, 4, 5, 1, 5, 7, 2, 7, 5, 5, 3, 7, 3, 1, 7, 7, 7, 0, 2, 1, 3, 5, 4, 7, 7, 5, 3, 1] 
dagB14.txt 3_2x4.txt True 0.6851851851851852 0.8 89.5 [2, 3, 7, 1, 1, 7, 1, 5, 5, 1, 5, 7, 7, 3, 3, 5, 1, 4, 6, 7, 3, 1, 5, 0, 3, 2, 7, 7, 5, 3, 1, 7, 7, 3, 5, 1, 6, 1, 7, 0, 1, 7, 7, 7, 3, 5, 5, 3, 1, 3, 5, 5, 1, 3, 3] 
dagB14.txt 3_2x4.txt True 0.691358024691358 0.85 87.0 [1, 7, 5, 1, 1, 5, 7, 7, 7, 7, 7, 5, 5, 7, 3, 1, 5, 5, 3, 0, 3, 1, 7, 6, 5, 1, 7, 5, 4, 3, 7, 1, 4, 7, 1, 3, 3, 5, 5, 2, 1, 1, 1, 1, 3, 1, 7, 0, 6, 3, 7, 3, 5, 3, 5] 
dagB14.txt 3_2x4.txt True 0.7222222222222222 0.9 89.25 [1, 7, 5, 2, 3, 7, 5, 1, 1, 5, 1, 5, 7, 1, 7, 3, 7, 3, 0, 3, 3, 3, 7, 6, 5, 1, 5, 5, 7, 7, 5, 2, 5, 6, 2, 4, 5, 7, 4, 0, 3, 1, 3, 4, 1, 5, 1, 3, 1, 5, 7, 7, 3, 3, 5] 
dagB14.txt 3_2x4.txt True 0.7777777777777778 0.95 86.75 [1, 3, 7, 7, 5, 0, 6, 0, 1, 1, 5, 1, 5, 5, 7, 7, 0, 5, 1, 3, 0, 2, 4, 5, 5, 1, 7, 1, 1, 4, 1, 1, 5, 2, 7, 7, 3, 0, 7, 3, 4, 2, 1, 7, 3, 5, 6, 3, 3, 1, 4, 3, 7, 5, 3] 
dagB14.txt 3_2x4.txt True 0.7469135802469136 1 87.0 [1, 3, 7, 3, 5, 6, 1, 1, 1, 5, 3, 5, 4, 0, 7, 0, 3, 5, 1, 2, 6, 2, 3, 4, 5, 1, 1, 5, 5, 7, 5, 7, 5, 3, 3, 5, 7, 3, 0, 1, 6, 5, 3, 5, 7, 0, 4, 7, 1, 3, 3, 7, 7, 7, 1] 
dagB14.txt 100_1x1.txt True 0.0 0.07 16.09 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dagB14.txt 100_1x1.txt True 0.0 0.08 16.09 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dagB14.txt 100_1x1.txt True 0.0 0.09 16.09 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
