dag8.txt 3_2x4.txt True 0.0 0.04 3915776.0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag8.txt 3_2x4.txt True 0.051470588235294115 0.06 3484330.6666666665 [2, 0, 2, 2, 1, 2, 0, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag8.txt 3_2x4.txt True 0.051470588235294115 0.08 3484330.6666666665 [2, 0, 2, 2, 1, 2, 0, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag8.txt 3_2x4.txt True 0.051470588235294115 0.1 3484330.6666666665 [2, 0, 2, 2, 1, 2, 0, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag8.txt 3_2x4.txt True 0.11764705882352941 0.12 4120576.0 [2, 0, 3, 3, 1, 3, 0, 1, 3, 1, 3, 1, 3, 1, 3, 3, 2, 1, 3, 3, 3, 1, 3, 2, 0, 3, 1, 3, 3, 1, 3, 1, 3, 2, 3, 3, 3, 3, 3, 0, 3, 3, 3, 1, 1, 3, 3, 1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3] 
dag8.txt 3_2x4.txt True 0.13970588235294118 0.14 3874816.0 [2, 0, 3, 3, 1, 3, 0, 1, 3, 1, 3, 1, 3, 1, 3, 3, 2, 1, 3, 3, 3, 1, 3, 2, 0, 3, 1, 3, 3, 1, 3, 1, 3, 2, 3, 3, 3, 3, 3, 0, 3, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 2, 2, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3] 
dag8.txt 3_2x4.txt True 0.13970588235294118 0.16 3874816.0 [2, 0, 3, 3, 1, 3, 0, 1, 3, 1, 3, 1, 3, 1, 3, 3, 2, 1, 3, 3, 3, 1, 3, 2, 0, 3, 1, 3, 3, 1, 3, 1, 3, 2, 3, 3, 3, 3, 3, 0, 3, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 2, 2, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3] 
dag8.txt 3_2x4.txt True 0.13970588235294118 0.18 3874816.0 [2, 0, 3, 3, 1, 3, 0, 1, 3, 1, 3, 1, 3, 1, 3, 3, 2, 1, 3, 3, 3, 1, 3, 2, 0, 3, 1, 3, 3, 1, 3, 1, 3, 2, 3, 3, 3, 3, 3, 0, 3, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 2, 2, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3] 
dag8.txt 3_2x4.txt True 0.19852941176470587 0.2 2058922.6666666667 [3, 0, 4, 4, 2, 4, 0, 2, 4, 2, 4, 2, 4, 2, 4, 4, 3, 2, 4, 4, 4, 2, 4, 3, 0, 4, 2, 4, 4, 2, 4, 2, 4, 3, 3, 4, 4, 4, 3, 0, 0, 0, 0, 2, 1, 4, 1, 2, 4, 2, 2, 3, 4, 0, 4, 3, 0, 3, 3, 3, 0, 3, 3, 3, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 3, 4, 2, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4] 
dag8.txt 3_2x4.txt True 0.19852941176470587 0.25 2058922.6666666667 [3, 0, 4, 4, 2, 4, 0, 2, 4, 2, 4, 2, 4, 2, 4, 4, 3, 2, 4, 4, 4, 2, 4, 3, 0, 4, 2, 4, 4, 2, 4, 2, 4, 3, 3, 4, 4, 4, 3, 0, 0, 0, 0, 2, 1, 4, 1, 2, 4, 2, 2, 3, 4, 0, 4, 3, 0, 3, 3, 3, 0, 3, 3, 3, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 3, 4, 2, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4] 
