dag1.txt 3_2x4.txt 0.09848484848484848 0.1 2102613.3333333335 [0, 2, 0, 0, 0, 2, 0, 2, 2, 2, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag1.txt 3_2x4.txt 0.4393939393939394 0.6 546133.3333333334 [4, 6, 0, 3, 6, 4, 5, 4, 4, 7, 2, 6, 2, 6, 2, 1, 1, 4, 0, 0, 5, 2, 7, 4, 7, 4, 1, 6, 6, 6, 4, 1, 1, 6, 3, 6, 7, 1, 6, 7, 6, 7, 1, 2, 5, 6, 6, 2, 2, 1, 4, 2, 1, 2, 6, 2, 2, 2, 5, 6, 5, 5, 5, 5, 4, 5, 0, 5, 3, 5, 4, 4, 7, 7, 0, 0, 0, 0, 0, 3, 3, 0, 3, 3, 3, 3, 3, 3] 
dag1.txt 3_2x4.txt 0.48484848484848486 0.55 546133.3333333334 [5, 5, 0, 0, 1, 2, 4, 2, 2, 1, 1, 4, 0, 6, 0, 6, 0, 2, 1, 3, 3, 0, 0, 3, 2, 0, 3, 6, 7, 6, 5, 7, 0, 6, 0, 6, 0, 0, 6, 0, 6, 0, 0, 0, 4, 6, 4, 5, 7, 4, 7, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 6, 4, 2, 4, 6, 0, 2, 2, 2, 2, 2, 2, 4, 2, 6, 6, 6, 2, 6, 6, 2, 2, 6, 6] 
dag1.txt 3_2x4.txt 0.4696969696969697 0.65 546133.3333333334 [5, 5, 4, 2, 1, 4, 4, 4, 4, 3, 3, 6, 2, 0, 2, 4, 0, 4, 5, 1, 7, 2, 4, 4, 6, 4, 1, 0, 5, 6, 3, 7, 2, 0, 2, 0, 4, 0, 0, 4, 0, 2, 0, 1, 4, 0, 4, 3, 7, 2, 0, 2, 0, 2, 2, 2, 2, 2, 7, 2, 2, 2, 6, 2, 0, 6, 4, 6, 0, 6, 4, 6, 6, 6, 6, 6, 4, 4, 2, 0, 0, 4, 0, 0, 4, 4, 0, 4] 
dag1.txt 3_2x4.txt 0.4772727272727273 0.5 546133.3333333334 [5, 5, 6, 6, 1, 4, 6, 4, 4, 3, 3, 0, 2, 0, 2, 0, 2, 4, 5, 1, 7, 2, 6, 5, 4, 6, 1, 0, 3, 0, 7, 1, 6, 0, 2, 0, 6, 6, 0, 6, 0, 6, 2, 3, 6, 0, 6, 6, 7, 6, 0, 2, 2, 6, 2, 2, 2, 2, 6, 2, 2, 2, 2, 2, 0, 6, 4, 2, 0, 2, 4, 7, 4, 4, 4, 4, 6, 4, 0, 0, 0, 4, 0, 0, 4, 4, 0, 4] 
dag1.txt 3_2x4.txt 0.4621212121212121 0.8 546133.3333333334 [5, 5, 2, 2, 1, 0, 2, 0, 0, 1, 1, 4, 4, 6, 4, 6, 2, 0, 1, 3, 3, 4, 2, 3, 0, 2, 7, 6, 5, 6, 7, 2, 2, 6, 2, 6, 2, 2, 6, 2, 6, 2, 2, 3, 4, 6, 2, 5, 7, 2, 6, 4, 2, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4, 6, 4, 0, 4, 6, 4, 0, 7, 0, 0, 0, 0, 2, 0, 6, 6, 6, 0, 6, 6, 0, 0, 6, 0] 
dag1.txt 3_2x4.txt 0.49242424242424243 0.9 546133.3333333334 [5, 5, 4, 6, 1, 6, 4, 6, 6, 1, 1, 4, 0, 6, 4, 6, 0, 6, 3, 3, 5, 0, 2, 5, 2, 6, 1, 6, 7, 6, 7, 3, 6, 6, 6, 6, 3, 6, 6, 6, 6, 6, 0, 7, 4, 6, 4, 4, 4, 4, 6, 4, 0, 4, 0, 4, 4, 4, 7, 4, 4, 4, 0, 4, 6, 2, 6, 2, 0, 2, 6, 2, 2, 2, 2, 2, 4, 6, 0, 0, 0, 6, 6, 0, 6, 6, 0, 6] 
dag1.txt 3_2x4.txt 0.4393939393939394 1 546133.3333333334 [4, 6, 0, 3, 6, 4, 5, 4, 4, 7, 2, 6, 2, 6, 2, 1, 1, 4, 0, 0, 5, 2, 7, 4, 7, 4, 1, 6, 6, 6, 4, 1, 1, 6, 3, 6, 7, 1, 6, 7, 6, 7, 1, 2, 5, 6, 6, 2, 2, 1, 4, 2, 1, 2, 6, 2, 2, 2, 5, 6, 5, 5, 5, 5, 4, 5, 0, 5, 3, 5, 4, 4, 7, 7, 0, 0, 0, 0, 0, 3, 3, 0, 3, 3, 3, 3, 3, 3] 
dag1.txt 3_2x4.txt 0.3939393939393939 0.4 551594.6666666666 [5, 6, 5, 7, 1, 7, 3, 7, 7, 6, 3, 0, 0, 0, 0, 7, 5, 7, 5, 7, 3, 0, 2, 7, 6, 7, 1, 0, 4, 0, 4, 1, 7, 1, 7, 1, 4, 1, 1, 2, 1, 2, 5, 6, 3, 1, 3, 0, 3, 3, 0, 3, 5, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 5, 4, 2, 7, 2, 1, 2, 7, 2, 6, 2, 6, 2, 3, 2, 4, 4, 5, 2, 4, 4, 2, 2, 2, 2] 
dag1.txt 3_2x4.txt 0.4393939393939394 0.45 546133.3333333334 [4, 6, 0, 3, 6, 4, 5, 4, 4, 7, 2, 6, 2, 6, 2, 1, 1, 4, 0, 0, 5, 2, 7, 4, 7, 4, 1, 6, 6, 6, 4, 1, 1, 6, 3, 6, 7, 1, 6, 7, 6, 7, 1, 2, 5, 6, 6, 2, 2, 1, 4, 2, 1, 2, 6, 2, 2, 2, 5, 6, 5, 5, 5, 5, 4, 5, 0, 5, 3, 5, 4, 4, 7, 7, 0, 0, 0, 0, 0, 3, 3, 0, 3, 3, 3, 3, 3, 3] 
