dag58.txt 3_2x4.txt 0.23893805309734514 0.25 753664.0 [0, 2, 6, 0, 1, 0, 4, 6, 6, 0, 2, 3, 0, 1, 6, 6, 2, 6, 0, 0, 6, 0, 1, 2, 4, 6, 0, 4, 6, 6, 0, 2, 0, 6, 6, 0, 0, 6, 6, 6, 2, 6, 0, 2, 0, 2, 6, 6, 2, 3, 3, 3, 2, 2, 0, 0, 2, 2, 0, 2, 2, 2, 6, 2, 6, 6, 6, 4, 4, 6, 4, 4, 4, 4, 4, 4] 
dag58.txt 3_2x4.txt 0.13274336283185842 0.15 1430869.3333333333 [2, 0, 0, 2, 4, 2, 2, 0, 0, 2, 0, 4, 2, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 2, 2, 0, 2, 2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 2, 4, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag58.txt 3_2x4.txt 0.4336283185840708 0.7 496981.3333333333 [0, 7, 2, 6, 6, 6, 3, 2, 2, 0, 5, 2, 6, 7, 2, 2, 7, 2, 0, 6, 2, 6, 7, 4, 3, 5, 6, 3, 2, 2, 6, 5, 6, 2, 2, 6, 6, 2, 5, 5, 4, 6, 6, 4, 0, 4, 2, 4, 5, 0, 3, 0, 5, 4, 0, 0, 4, 4, 4, 4, 4, 4, 5, 4, 2, 1, 2, 0, 3, 0, 1, 1, 1, 1, 3, 3] 
dag58.txt 3_2x4.txt 0.2920353982300885 0.3 557056.0 [4, 2, 0, 6, 2, 6, 5, 0, 3, 0, 2, 1, 4, 2, 7, 0, 2, 7, 0, 6, 0, 6, 2, 2, 5, 0, 0, 5, 0, 0, 4, 0, 4, 0, 0, 4, 4, 0, 0, 0, 4, 4, 6, 4, 4, 4, 7, 4, 2, 4, 1, 1, 6, 4, 1, 1, 2, 6, 4, 4, 2, 6, 0, 6, 3, 3, 6, 6, 5, 3, 3, 3, 5, 3, 5, 3] 
dag58.txt 3_2x4.txt 0.336283185840708 0.35 507904.0 [6, 0, 4, 7, 4, 1, 2, 4, 3, 6, 0, 2, 1, 6, 3, 4, 0, 3, 6, 1, 4, 1, 0, 0, 2, 4, 1, 2, 6, 1, 1, 4, 1, 1, 4, 1, 1, 1, 4, 3, 0, 3, 1, 1, 1, 0, 3, 3, 0, 6, 2, 6, 4, 0, 6, 6, 0, 7, 7, 7, 7, 7, 3, 7, 3, 3, 1, 5, 2, 5, 2, 5, 5, 5, 5, 5] 
dag58.txt 3_2x4.txt 0.19469026548672566 0.2 901120.0 [0, 4, 0, 2, 4, 2, 2, 0, 6, 0, 4, 6, 0, 4, 6, 0, 4, 6, 0, 2, 0, 2, 4, 4, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 6, 0, 4, 0, 6, 6, 2, 4, 6, 6, 4, 2, 4, 4, 4, 4, 0, 4, 6, 6, 2, 2, 2, 6, 2, 2, 2, 2, 2, 2] 
dag58.txt 5_4_3_2x2.txt 0.09734513274336283 0.1 956825.6 [0, 4, 4, 0, 4, 0, 0, 4, 4, 0, 4, 0, 0, 4, 4, 4, 4, 4, 0, 0, 4, 0, 4, 4, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 4, 4, 4, 4, 4, 0, 4, 0, 4, 4, 4, 4, 0, 0, 0, 4, 4, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag58.txt 5_4_3_2x2.txt 0.40707964601769914 0.7 354986.6666666667 [5, 5, 4, 1, 3, 0, 1, 4, 7, 0, 5, 3, 4, 4, 7, 4, 5, 0, 0, 4, 7, 0, 4, 5, 1, 7, 4, 1, 0, 0, 4, 6, 4, 4, 4, 4, 4, 4, 6, 6, 5, 6, 6, 4, 4, 5, 6, 6, 5, 4, 0, 0, 6, 5, 0, 0, 5, 6, 2, 2, 6, 6, 7, 2, 7, 7, 0, 2, 1, 0, 1, 1, 2, 0, 0, 0] 
dag58.txt 5_4_3_2x2.txt 0.40707964601769914 0.6 344064.0 [7, 5, 2, 0, 2, 0, 4, 2, 6, 4, 5, 0, 0, 2, 6, 2, 3, 6, 5, 0, 1, 0, 2, 1, 4, 1, 4, 4, 1, 4, 0, 1, 0, 4, 2, 0, 0, 1, 1, 1, 1, 1, 0, 1, 3, 1, 6, 6, 1, 3, 0, 3, 5, 1, 0, 3, 5, 5, 5, 5, 5, 5, 6, 5, 6, 6, 4, 4, 4, 7, 4, 4, 7, 7, 7, 7] 
dag58.txt 5_4_3_2x2.txt 0.37168141592920356 0.65 352256.0 [5, 5, 3, 2, 4, 2, 3, 3, 6, 4, 5, 1, 4, 0, 6, 3, 5, 6, 4, 2, 3, 2, 0, 5, 2, 3, 4, 3, 3, 3, 4, 0, 4, 4, 3, 4, 4, 4, 3, 0, 5, 0, 2, 4, 4, 5, 6, 6, 5, 7, 7, 7, 0, 5, 4, 7, 5, 0, 4, 0, 0, 0, 0, 0, 6, 6, 2, 1, 1, 7, 2, 1, 1, 1, 1, 1] 
dag58.txt 5_4_3_2x2.txt 0.39823008849557523 0.55 349525.3333333333 [0, 5, 3, 0, 3, 4, 7, 3, 1, 4, 5, 6, 4, 0, 1, 3, 5, 1, 4, 4, 0, 4, 0, 5, 6, 4, 0, 0, 0, 0, 0, 5, 4, 0, 0, 0, 4, 0, 0, 1, 1, 1, 4, 0, 4, 5, 1, 1, 5, 4, 6, 4, 3, 5, 4, 4, 1, 2, 5, 5, 1, 2, 1, 2, 1, 1, 2, 2, 7, 7, 6, 7, 2, 7, 7, 7] 
dag58.txt 5_4_3_2x2.txt 0.3805309734513274 0.5 344064.0 [5, 5, 3, 1, 4, 1, 0, 4, 4, 7, 5, 2, 1, 4, 3, 3, 5, 1, 7, 1, 3, 1, 4, 5, 0, 3, 1, 0, 7, 1, 4, 4, 0, 1, 4, 4, 1, 1, 4, 4, 5, 4, 1, 1, 1, 5, 3, 6, 5, 2, 2, 2, 6, 5, 7, 2, 5, 6, 4, 6, 6, 6, 4, 6, 4, 4, 1, 0, 0, 2, 0, 0, 0, 2, 0, 0] 
dag58.txt 5_4_3_2x2.txt 0.49557522123893805 0.8 360448.0 [6, 4, 0, 6, 2, 0, 0, 0, 4, 0, 4, 6, 0, 7, 4, 0, 1, 1, 1, 0, 0, 0, 7, 5, 1, 1, 5, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 4, 4, 5, 4, 0, 0, 4, 0, 2, 4, 4, 4, 6, 4, 3, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 2, 3, 4, 0, 0, 0, 0, 0, 0] 
dag58.txt 5_4_3_2x2.txt 0.37168141592920356 0.9 354986.6666666667 [2, 1, 0, 7, 5, 7, 0, 0, 6, 2, 4, 3, 0, 0, 6, 0, 1, 6, 2, 7, 0, 7, 0, 1, 5, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 1, 4, 7, 0, 0, 4, 7, 4, 4, 6, 3, 6, 1, 4, 2, 6, 4, 4, 0, 4, 4, 4, 6, 4, 6, 6, 7, 4, 5, 6, 5, 4, 5, 4, 5, 5] 
dag58.txt 5_4_3_2x2.txt 0.39823008849557523 1 347340.8 [5, 1, 6, 5, 4, 5, 0, 6, 6, 4, 4, 1, 5, 3, 6, 6, 1, 6, 4, 5, 6, 5, 3, 1, 0, 4, 0, 0, 6, 0, 4, 1, 0, 0, 3, 6, 5, 3, 3, 3, 4, 6, 5, 3, 5, 4, 6, 6, 4, 7, 7, 7, 1, 4, 2, 2, 4, 5, 4, 4, 4, 5, 3, 5, 2, 2, 0, 0, 0, 2, 0, 7, 0, 2, 0, 2] 
dag58.txt 5_4_3_2x2.txt 0.40707964601769914 0.45 353894.4 [7, 4, 0, 2, 2, 0, 5, 0, 3, 0, 4, 5, 0, 2, 6, 0, 7, 6, 4, 0, 0, 0, 2, 4, 5, 4, 4, 5, 0, 0, 0, 6, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 0, 6, 0, 4, 0, 5, 0, 3, 4, 0, 0, 0, 0, 4, 4, 0, 4, 3, 4, 3, 3, 0, 1, 5, 3, 1, 1, 1, 1, 1, 1] 
dag58.txt 5_4_3_2x2.txt 0.37168141592920356 0.4 365909.3333333333 [6, 5, 2, 0, 2, 7, 4, 2, 1, 0, 1, 3, 0, 2, 1, 2, 7, 7, 0, 0, 1, 0, 2, 5, 4, 5, 0, 4, 1, 4, 0, 5, 0, 0, 2, 0, 0, 0, 5, 5, 1, 5, 0, 0, 0, 1, 1, 1, 1, 3, 3, 3, 6, 1, 0, 5, 1, 6, 6, 6, 1, 6, 5, 6, 1, 5, 4, 4, 4, 5, 4, 4, 4, 4, 4, 4] 
dag58.txt 5_4_3_2x2.txt 0.3274336283185841 0.35 367001.6 [5, 7, 0, 6, 4, 6, 3, 0, 0, 4, 5, 1, 1, 7, 0, 0, 5, 0, 4, 6, 0, 6, 7, 5, 3, 0, 4, 3, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 5, 0, 6, 0, 1, 5, 0, 2, 5, 1, 1, 1, 2, 5, 6, 6, 5, 2, 2, 2, 2, 2, 0, 2, 0, 0, 4, 4, 3, 4, 1, 4, 4, 4, 4, 4] 
dag58.txt 5_4_3_2x2.txt 0.12389380530973451 0.15 901120.0 [0, 4, 4, 4, 4, 0, 0, 4, 1, 0, 4, 0, 0, 4, 4, 4, 4, 4, 0, 0, 4, 0, 4, 4, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 4, 4, 4, 4, 4, 0, 0, 4, 4, 4, 4, 0, 0, 0, 4, 4, 0, 0, 4, 4, 0, 4, 4, 4, 1, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag58.txt 5_4_3_2x2.txt 0.2920353982300885 0.3 389939.2 [4, 2, 1, 4, 5, 0, 0, 1, 1, 4, 2, 6, 4, 3, 1, 1, 2, 1, 4, 0, 1, 0, 3, 2, 0, 1, 4, 0, 4, 4, 4, 1, 4, 4, 1, 4, 4, 4, 1, 1, 2, 5, 0, 4, 4, 2, 5, 5, 2, 6, 6, 6, 5, 2, 4, 6, 2, 5, 5, 5, 5, 5, 1, 5, 1, 1, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0] 
dag58.txt 5_4_3_2x2.txt 0.19469026548672566 0.2 593100.8 [0, 1, 0, 4, 1, 4, 4, 0, 5, 0, 1, 5, 0, 1, 5, 0, 1, 5, 0, 4, 0, 4, 1, 1, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 5, 0, 1, 0, 5, 5, 0, 1, 5, 5, 1, 1, 1, 1, 1, 1, 0, 1, 5, 5, 4, 4, 4, 5, 4, 4, 4, 4, 4, 4] 
dag58.txt 5_4_3_2x2.txt 0.23893805309734514 0.25 452198.4 [0, 4, 5, 0, 2, 0, 1, 5, 5, 0, 4, 6, 0, 2, 5, 5, 4, 5, 0, 0, 5, 0, 2, 4, 1, 5, 0, 1, 5, 5, 0, 4, 0, 5, 5, 0, 0, 5, 5, 5, 4, 5, 0, 4, 0, 4, 5, 5, 4, 6, 6, 6, 4, 4, 0, 0, 4, 4, 0, 4, 4, 4, 5, 4, 5, 5, 5, 1, 1, 5, 1, 1, 1, 1, 1, 1] 
dag58.txt 4_1x5.txt 0.09734513274336283 0.1 1196032.0 [0, 2, 2, 0, 2, 0, 0, 2, 2, 0, 2, 0, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 2, 2, 2, 2, 0, 0, 0, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag58.txt 4_1x5.txt 0.4336283185840708 0.6 401408.0 [2, 8, 2, 0, 2, 6, 9, 2, 1, 3, 8, 4, 6, 8, 6, 2, 8, 6, 3, 6, 2, 6, 8, 8, 4, 0, 4, 9, 0, 0, 6, 0, 6, 0, 2, 6, 0, 0, 2, 2, 2, 2, 0, 0, 6, 2, 6, 6, 8, 6, 4, 6, 5, 8, 6, 6, 2, 0, 8, 8, 7, 7, 1, 7, 1, 1, 0, 0, 9, 6, 4, 2, 4, 2, 2, 2] 
dag58.txt 4_1x5.txt 0.48672566371681414 0.7 389120.0 [2, 6, 8, 8, 2, 8, 7, 1, 4, 6, 0, 6, 2, 9, 4, 1, 6, 4, 6, 8, 1, 8, 0, 0, 0, 8, 2, 7, 1, 1, 2, 8, 2, 1, 1, 2, 6, 1, 1, 1, 0, 1, 8, 6, 6, 0, 4, 4, 0, 6, 6, 6, 2, 0, 8, 8, 0, 3, 4, 4, 3, 3, 4, 3, 4, 4, 5, 0, 2, 4, 7, 5, 4, 5, 4, 4] 
dag58.txt 4_1x5.txt 0.37168141592920356 0.55 405504.0 [5, 2, 8, 1, 9, 0, 6, 8, 4, 4, 2, 0, 0, 3, 4, 8, 2, 4, 4, 0, 8, 0, 2, 2, 7, 8, 0, 6, 8, 8, 0, 8, 6, 8, 8, 0, 0, 8, 8, 8, 8, 8, 0, 8, 0, 8, 4, 0, 2, 0, 0, 0, 8, 2, 4, 4, 2, 8, 2, 2, 2, 8, 8, 2, 4, 6, 8, 6, 6, 6, 6, 6, 6, 6, 6, 6] 
dag58.txt 4_1x5.txt 0.46017699115044247 0.65 397312.0 [2, 4, 6, 6, 0, 6, 2, 6, 8, 2, 4, 1, 2, 0, 8, 6, 4, 8, 2, 6, 6, 6, 0, 0, 8, 0, 2, 8, 6, 6, 2, 9, 2, 6, 6, 2, 2, 6, 6, 8, 4, 8, 6, 5, 2, 5, 8, 5, 4, 1, 0, 1, 6, 4, 6, 4, 5, 8, 4, 4, 5, 8, 8, 8, 8, 8, 6, 6, 2, 4, 7, 4, 3, 3, 3, 3] 
dag58.txt 4_1x5.txt 0.4336283185840708 0.5 405504.0 [3, 6, 0, 2, 1, 4, 4, 0, 8, 2, 6, 9, 2, 0, 0, 0, 7, 0, 2, 2, 0, 4, 0, 6, 5, 0, 2, 4, 4, 8, 2, 6, 2, 2, 0, 2, 2, 2, 8, 8, 0, 8, 4, 2, 8, 0, 8, 8, 6, 8, 8, 8, 6, 6, 2, 8, 6, 4, 2, 6, 6, 6, 8, 6, 8, 8, 8, 4, 4, 8, 4, 4, 4, 8, 8, 8] 
dag58.txt 4_1x5.txt 0.39823008849557523 0.4 430080.0 [1, 0, 2, 7, 5, 6, 4, 2, 8, 0, 2, 0, 4, 2, 8, 2, 0, 8, 0, 6, 2, 6, 2, 0, 9, 2, 3, 4, 2, 2, 4, 6, 4, 2, 2, 4, 4, 2, 2, 8, 2, 8, 6, 2, 4, 2, 8, 8, 2, 4, 4, 4, 6, 2, 6, 4, 2, 6, 6, 6, 2, 6, 8, 6, 8, 8, 0, 0, 4, 8, 8, 8, 0, 8, 0, 0] 
dag58.txt 4_1x5.txt 0.48672566371681414 1 397312.0 [8, 4, 5, 0, 9, 0, 3, 5, 2, 4, 4, 6, 6, 6, 2, 5, 4, 2, 4, 0, 5, 0, 0, 4, 0, 6, 0, 3, 0, 0, 8, 4, 8, 0, 5, 8, 6, 5, 5, 2, 2, 2, 0, 5, 6, 5, 8, 2, 4, 6, 6, 6, 7, 4, 8, 8, 4, 7, 8, 8, 2, 7, 2, 4, 2, 2, 0, 1, 2, 1, 3, 2, 0, 1, 1, 1] 
dag58.txt 4_1x5.txt 0.49557522123893805 0.9 393216.0 [4, 8, 5, 0, 2, 0, 7, 5, 6, 8, 8, 6, 4, 2, 1, 5, 8, 1, 8, 0, 5, 0, 2, 2, 4, 0, 4, 7, 0, 0, 4, 2, 4, 0, 5, 4, 6, 8, 5, 5, 8, 5, 6, 8, 6, 8, 2, 5, 8, 6, 6, 6, 6, 8, 8, 4, 8, 6, 9, 4, 8, 9, 1, 9, 6, 1, 0, 0, 7, 3, 0, 0, 3, 3, 3, 3] 
dag58.txt 4_1x5.txt 0.504424778761062 0.8 393216.0 [8, 8, 1, 8, 9, 8, 4, 1, 6, 4, 6, 0, 5, 0, 3, 1, 8, 6, 4, 5, 6, 8, 4, 6, 0, 2, 4, 4, 4, 4, 5, 6, 5, 4, 1, 5, 2, 1, 6, 6, 6, 6, 8, 1, 5, 1, 2, 2, 6, 5, 0, 5, 2, 1, 8, 6, 6, 2, 4, 4, 2, 2, 3, 8, 3, 3, 4, 0, 4, 6, 0, 2, 7, 7, 7, 7] 
dag58.txt 4_1x5.txt 0.34513274336283184 0.45 405504.0 [9, 2, 8, 5, 1, 4, 4, 8, 6, 8, 2, 7, 0, 3, 0, 8, 2, 0, 8, 4, 8, 4, 2, 2, 4, 8, 0, 4, 8, 4, 0, 8, 0, 0, 0, 0, 0, 0, 4, 6, 8, 0, 4, 0, 0, 0, 0, 0, 2, 0, 6, 6, 8, 2, 6, 6, 2, 8, 2, 2, 2, 8, 6, 2, 6, 6, 4, 4, 4, 6, 4, 4, 6, 6, 6, 6] 
dag58.txt 4_1x5.txt 0.2920353982300885 0.3 471040.0 [8, 0, 8, 4, 2, 4, 4, 8, 6, 8, 0, 6, 2, 1, 2, 8, 0, 2, 8, 4, 8, 4, 0, 0, 4, 8, 2, 4, 8, 4, 2, 8, 2, 2, 2, 2, 2, 2, 4, 6, 8, 2, 4, 2, 2, 2, 2, 2, 0, 2, 6, 6, 8, 0, 6, 6, 0, 8, 0, 0, 0, 8, 6, 0, 6, 6, 4, 4, 4, 6, 4, 4, 6, 6, 6, 6] 
dag58.txt 4_1x5.txt 0.19469026548672566 0.2 675840.0 [0, 4, 0, 2, 4, 2, 2, 0, 6, 0, 4, 6, 0, 4, 6, 0, 4, 6, 0, 2, 0, 2, 4, 4, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 6, 0, 4, 0, 6, 6, 2, 4, 6, 6, 4, 2, 4, 4, 4, 4, 0, 4, 6, 6, 2, 2, 2, 6, 2, 2, 2, 2, 2, 2] 
dag58.txt 4_1x5.txt 0.24778761061946902 0.25 479232.0 [6, 0, 6, 2, 0, 2, 8, 6, 2, 6, 4, 2, 4, 0, 6, 6, 0, 6, 6, 2, 6, 2, 0, 0, 8, 6, 6, 8, 6, 8, 4, 0, 4, 6, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 6, 4, 4, 4, 2, 2, 0, 4, 2, 2, 4, 0, 4, 4, 4, 4, 4, 4, 2, 2, 8, 8, 8, 2, 8, 8, 8, 8, 8, 8] 
dag58.txt 4_1x5.txt 0.34513274336283184 0.35 458752.0 [6, 2, 6, 1, 6, 0, 4, 6, 8, 0, 2, 2, 6, 3, 8, 6, 2, 8, 4, 0, 6, 0, 4, 4, 4, 0, 6, 4, 6, 6, 6, 0, 6, 6, 6, 6, 6, 6, 6, 0, 2, 6, 0, 6, 6, 2, 8, 6, 2, 6, 2, 2, 0, 2, 0, 2, 2, 0, 0, 0, 2, 0, 8, 0, 8, 8, 0, 8, 4, 2, 4, 8, 8, 8, 8, 8] 
dag58.txt 4_1x5.txt 0.13274336283185842 0.15 1064960.0 [0, 0, 4, 2, 4, 2, 2, 4, 0, 0, 0, 2, 2, 4, 0, 4, 0, 0, 0, 2, 0, 2, 4, 0, 2, 0, 2, 2, 0, 2, 0, 0, 2, 2, 4, 0, 2, 2, 4, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag58.txt 3_2x3.txt 0.09734513274336283 0.1 1594709.3333333333 [0, 2, 2, 0, 2, 0, 0, 2, 2, 0, 2, 0, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 2, 2, 2, 2, 0, 0, 0, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag58.txt 3_2x3.txt 0.3805309734513274 0.65 638976.0 [1, 1, 3, 2, 3, 2, 5, 2, 3, 0, 1, 5, 2, 4, 3, 2, 1, 3, 0, 2, 2, 2, 4, 4, 4, 4, 0, 4, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 3, 1, 1, 2, 1, 2, 1, 3, 1, 1, 2, 5, 2, 4, 1, 2, 2, 1, 1, 0, 0, 1, 1, 3, 0, 3, 3, 0, 0, 5, 5, 5, 0, 0, 5, 5, 5] 
dag58.txt 3_2x3.txt 0.30973451327433627 0.55 638976.0 [0, 1, 0, 3, 0, 2, 2, 0, 3, 0, 1, 5, 0, 1, 3, 0, 1, 3, 0, 2, 0, 2, 1, 1, 2, 4, 0, 2, 0, 0, 0, 4, 0, 0, 0, 0, 5, 0, 0, 4, 4, 4, 3, 4, 5, 4, 4, 4, 1, 5, 5, 5, 3, 1, 0, 5, 1, 3, 4, 4, 4, 4, 3, 4, 3, 3, 2, 2, 2, 5, 2, 2, 2, 2, 2, 2] 
dag58.txt 3_2x3.txt 0.3893805309734513 0.7 633514.6666666666 [4, 0, 0, 4, 0, 4, 3, 0, 2, 4, 4, 3, 1, 2, 2, 0, 4, 2, 4, 4, 0, 4, 2, 2, 3, 0, 1, 3, 4, 4, 1, 2, 1, 4, 0, 1, 5, 0, 2, 2, 0, 2, 4, 0, 5, 0, 5, 2, 4, 5, 5, 5, 2, 0, 4, 4, 0, 2, 0, 0, 2, 2, 2, 1, 5, 2, 4, 1, 0, 3, 3, 3, 1, 3, 3, 3] 
