dag76.txt 3_2x4.txt 0.09615384615384616 0.1 1168725.3333333333 [0, 0, 2, 2, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 2, 2, 2, 0, 2, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag76.txt 3_2x4.txt 0.38461538461538464 0.7 289450.6666666667 [0, 4, 0, 3, 5, 4, 1, 4, 5, 0, 1, 3, 0, 1, 1, 0, 1, 4, 0, 1, 1, 1, 0, 0, 1, 0, 2, 4, 2, 0, 2, 2, 0, 1, 2, 2, 4, 2, 4, 4, 2, 4, 6, 7, 1, 4, 6, 6, 6, 7, 4, 4, 2, 4, 2, 2, 6, 2, 4, 6, 4, 4, 6, 6, 2, 6, 2, 6] 
dag76.txt 3_2x4.txt 0.38461538461538464 0.55 289450.6666666667 [0, 4, 0, 3, 5, 4, 1, 4, 5, 0, 1, 3, 0, 1, 1, 0, 1, 4, 0, 1, 1, 1, 0, 0, 1, 0, 2, 4, 2, 0, 2, 2, 0, 1, 2, 2, 4, 2, 4, 4, 2, 4, 6, 7, 1, 4, 6, 6, 6, 7, 4, 4, 2, 4, 2, 2, 6, 2, 4, 6, 4, 4, 6, 6, 2, 6, 2, 6] 
dag76.txt 3_2x4.txt 0.41346153846153844 0.45 289450.6666666667 [1, 0, 4, 7, 3, 1, 6, 4, 5, 3, 6, 4, 4, 6, 4, 4, 6, 1, 4, 6, 1, 6, 1, 1, 7, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 6, 1, 6, 6, 1, 6, 2, 0, 6, 6, 2, 2, 1, 5, 6, 6, 4, 0, 0, 0, 2, 2, 6, 2, 6, 6, 2, 2, 0, 2, 2, 2] 
dag76.txt 3_2x4.txt 0.38461538461538464 0.65 289450.6666666667 [0, 4, 0, 3, 5, 4, 1, 4, 5, 0, 1, 3, 0, 1, 1, 0, 1, 4, 0, 1, 1, 1, 0, 0, 1, 0, 2, 4, 2, 0, 2, 2, 0, 1, 2, 2, 4, 2, 4, 4, 2, 4, 6, 7, 1, 4, 6, 6, 6, 7, 4, 4, 2, 4, 2, 2, 6, 2, 4, 6, 4, 4, 6, 6, 2, 6, 2, 6] 
dag76.txt 3_2x4.txt 0.41346153846153844 0.9 289450.6666666667 [1, 0, 4, 7, 3, 1, 6, 4, 5, 3, 6, 4, 4, 6, 4, 4, 6, 1, 4, 6, 1, 6, 1, 1, 7, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 6, 1, 6, 6, 1, 6, 2, 0, 6, 6, 2, 2, 1, 5, 6, 6, 4, 0, 0, 0, 2, 2, 6, 2, 6, 6, 2, 2, 0, 2, 2, 2] 
dag76.txt 3_2x4.txt 0.46153846153846156 0.8 289450.6666666667 [2, 4, 6, 3, 7, 2, 0, 2, 7, 6, 0, 5, 4, 4, 0, 6, 0, 2, 6, 0, 6, 6, 6, 2, 0, 0, 4, 2, 4, 0, 4, 4, 6, 6, 0, 2, 6, 2, 2, 2, 2, 2, 1, 5, 0, 2, 1, 1, 2, 0, 2, 2, 4, 2, 4, 4, 1, 4, 6, 1, 6, 6, 1, 3, 4, 1, 4, 1] 
dag76.txt 3_2x4.txt 0.3942307692307692 0.4 311296.0 [6, 2, 5, 7, 6, 0, 6, 0, 3, 3, 6, 7, 1, 6, 7, 5, 6, 0, 1, 6, 1, 1, 3, 6, 6, 6, 0, 0, 2, 0, 2, 0, 3, 1, 0, 0, 0, 1, 0, 0, 0, 4, 5, 4, 6, 4, 4, 5, 1, 5, 4, 4, 1, 4, 1, 1, 5, 1, 0, 5, 0, 0, 4, 4, 2, 2, 2, 2] 
dag76.txt 3_2x4.txt 0.4519230769230769 0.5 289450.6666666667 [1, 1, 4, 5, 3, 1, 2, 0, 7, 4, 2, 2, 0, 2, 2, 4, 2, 1, 4, 2, 4, 4, 4, 1, 2, 2, 0, 0, 0, 4, 5, 0, 4, 4, 4, 1, 6, 1, 0, 1, 1, 0, 6, 0, 2, 1, 6, 6, 1, 7, 0, 1, 3, 1, 0, 1, 6, 0, 4, 6, 2, 4, 6, 6, 0, 6, 0, 6] 
dag76.txt 3_2x4.txt 0.41346153846153844 0.6 286720.0 [5, 2, 0, 7, 6, 1, 6, 2, 4, 0, 6, 7, 4, 6, 7, 0, 6, 1, 3, 1, 0, 1, 0, 5, 6, 5, 2, 6, 2, 0, 4, 2, 0, 0, 2, 2, 1, 5, 1, 1, 2, 6, 3, 2, 6, 6, 2, 3, 5, 3, 1, 2, 5, 2, 2, 5, 3, 2, 1, 3, 1, 1, 2, 0, 2, 3, 2, 4] 
