dag18.txt 3_2x4.txt 0.09565217391304348 0.1 1485482.6666666667 [0, 2, 0, 2, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 0, 2, 2, 2, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 0, 2, 2, 0, 0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag18.txt 3_2x4.txt 0.3739130434782609 0.7 466944.0 [3, 6, 4, 7, 2, 4, 4, 1, 6, 3, 3, 7, 7, 0, 7, 6, 6, 2, 3, 6, 1, 6, 4, 4, 6, 4, 7, 7, 7, 0, 4, 6, 4, 7, 6, 3, 6, 2, 6, 4, 2, 1, 3, 7, 1, 6, 6, 1, 0, 2, 2, 2, 2, 5, 1, 4, 5, 4, 5, 4, 4, 5, 5, 4, 5, 2, 5, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 5, 0, 0, 0] 
dag18.txt 3_2x4.txt 0.5304347826086957 0.55 466944.0 [3, 1, 2, 2, 5, 0, 6, 0, 1, 7, 5, 4, 2, 0, 0, 6, 6, 3, 2, 6, 7, 1, 2, 0, 2, 0, 2, 6, 2, 1, 5, 7, 0, 5, 6, 6, 2, 5, 0, 6, 4, 0, 6, 0, 0, 2, 0, 0, 2, 4, 4, 1, 1, 1, 4, 0, 0, 0, 1, 0, 4, 3, 3, 3, 3, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0] 
dag18.txt 3_2x4.txt 0.4 0.6 469674.6666666667 [4, 1, 0, 7, 2, 0, 5, 4, 1, 4, 6, 7, 2, 3, 3, 5, 5, 4, 6, 1, 6, 1, 0, 3, 1, 7, 7, 2, 2, 3, 6, 6, 6, 2, 5, 5, 1, 2, 3, 5, 2, 0, 2, 3, 0, 1, 3, 6, 3, 0, 7, 1, 7, 7, 4, 4, 4, 6, 7, 6, 4, 0, 0, 0, 0, 4, 0, 0, 4, 5, 4, 0, 0, 3, 0, 6, 0, 0, 3, 5, 5] 
dag18.txt 3_2x4.txt 0.46956521739130436 0.5 466944.0 [0, 2, 3, 4, 6, 3, 2, 0, 2, 3, 7, 4, 6, 0, 0, 2, 2, 5, 0, 2, 7, 2, 3, 0, 2, 0, 4, 6, 6, 2, 2, 2, 0, 6, 2, 2, 3, 6, 0, 2, 6, 0, 1, 0, 0, 7, 0, 0, 4, 4, 4, 2, 4, 4, 6, 0, 0, 0, 4, 0, 5, 5, 5, 3, 5, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1] 
dag18.txt 3_2x4.txt 0.34782608695652173 0.35 486058.6666666667 [7, 2, 7, 6, 0, 7, 1, 0, 2, 6, 5, 6, 6, 5, 1, 1, 1, 4, 5, 2, 4, 2, 7, 1, 2, 7, 6, 6, 6, 2, 4, 4, 4, 6, 1, 5, 1, 0, 1, 1, 2, 0, 5, 6, 0, 1, 1, 0, 3, 2, 2, 2, 2, 7, 6, 3, 3, 4, 7, 4, 3, 3, 0, 7, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag18.txt 3_2x4.txt 0.1391304347826087 0.15 999424.0 [2, 0, 2, 4, 4, 2, 0, 2, 4, 4, 0, 4, 4, 0, 0, 0, 0, 2, 0, 0, 2, 4, 2, 0, 4, 2, 4, 4, 4, 0, 2, 2, 2, 4, 0, 0, 0, 4, 0, 0, 4, 2, 0, 0, 2, 0, 0, 2, 0, 4, 4, 4, 4, 4, 2, 2, 2, 2, 4, 2, 2, 4, 4, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 2, 2, 0, 0, 0, 0] 
dag18.txt 3_2x4.txt 0.4 0.45 469674.6666666667 [4, 1, 0, 7, 2, 0, 5, 4, 1, 4, 6, 7, 2, 3, 3, 5, 5, 4, 6, 1, 6, 1, 0, 3, 1, 7, 7, 2, 2, 3, 6, 6, 6, 2, 5, 5, 1, 2, 3, 5, 2, 0, 2, 3, 0, 1, 3, 6, 3, 0, 7, 1, 7, 7, 4, 4, 4, 6, 7, 6, 4, 0, 0, 0, 0, 4, 0, 0, 4, 5, 4, 0, 0, 3, 0, 6, 0, 0, 3, 5, 5] 
dag18.txt 3_2x4.txt 0.4 0.8 469674.6666666667 [4, 1, 0, 7, 2, 0, 5, 4, 1, 4, 6, 7, 2, 3, 3, 5, 5, 4, 6, 1, 6, 1, 0, 3, 1, 7, 7, 2, 2, 3, 6, 6, 6, 2, 5, 5, 1, 2, 3, 5, 2, 0, 2, 3, 0, 1, 3, 6, 3, 0, 7, 1, 7, 7, 4, 4, 4, 6, 7, 6, 4, 0, 0, 0, 0, 4, 0, 0, 4, 5, 4, 0, 0, 3, 0, 6, 0, 0, 3, 5, 5] 
dag18.txt 3_2x4.txt 0.4 0.4 464213.3333333333 [3, 4, 0, 7, 3, 0, 4, 3, 7, 6, 4, 1, 7, 4, 6, 6, 4, 2, 4, 4, 3, 7, 0, 4, 7, 0, 7, 7, 7, 4, 0, 0, 0, 0, 6, 4, 6, 3, 6, 4, 1, 3, 4, 6, 2, 6, 6, 2, 6, 1, 1, 7, 7, 4, 2, 2, 2, 3, 5, 0, 2, 2, 5, 0, 5, 3, 5, 2, 2, 5, 2, 2, 5, 3, 2, 3, 3, 5, 3, 5, 5] 
