dag81.txt 3_2x4.txt 0.3829787234042553 0.9 611669.3333333334 [4, 6, 1, 5, 1, 4, 7, 2, 5, 2, 5, 2, 1, 2, 2, 4, 1, 0, 4, 5, 4, 5, 1, 2, 0, 1, 1, 2, 2, 7, 1, 2, 2, 5, 5, 2, 2, 2, 2, 6, 2, 6, 6, 1, 1, 0, 1, 2, 0, 7, 7, 4, 1, 7, 7, 4, 4, 6, 2, 0, 0, 7, 7, 0, 6, 6, 0, 7, 6, 4, 6, 2, 6, 2, 4, 2, 3, 2, 2, 3, 6, 3, 3, 3, 6, 3, 3, 0, 3, 5, 5, 0, 0, 0, 0] 
dag81.txt 3_2x4.txt 0.375886524822695 1 611669.3333333334 [1, 0, 0, 0, 7, 1, 2, 5, 7, 5, 0, 3, 0, 7, 5, 6, 0, 0, 6, 0, 1, 0, 0, 7, 5, 2, 0, 5, 5, 2, 0, 3, 3, 0, 0, 5, 3, 5, 5, 2, 5, 0, 0, 2, 2, 5, 7, 5, 5, 7, 7, 1, 7, 2, 2, 1, 1, 6, 2, 3, 3, 2, 7, 5, 4, 2, 6, 2, 6, 4, 6, 7, 6, 5, 4, 5, 4, 4, 4, 3, 6, 2, 4, 6, 4, 4, 4, 6, 4, 7, 4, 4, 4, 4, 4] 
dag81.txt 3_2x4.txt 0.3617021276595745 0.7 617130.6666666666 [1, 6, 2, 4, 3, 1, 0, 7, 0, 0, 4, 5, 3, 6, 7, 7, 6, 4, 7, 4, 1, 4, 3, 0, 7, 3, 6, 7, 7, 3, 2, 5, 5, 4, 4, 7, 1, 4, 1, 0, 1, 6, 0, 6, 3, 7, 3, 1, 7, 3, 3, 4, 3, 0, 0, 7, 7, 6, 3, 5, 5, 3, 3, 0, 2, 6, 5, 6, 6, 6, 6, 0, 6, 1, 0, 4, 2, 4, 4, 2, 1, 2, 2, 2, 2, 2, 2, 5, 2, 0, 4, 4, 4, 4, 4] 
dag81.txt 3_2x4.txt 0.24822695035460993 0.25 819200.0 [2, 0, 3, 6, 4, 2, 4, 2, 6, 0, 6, 2, 4, 0, 2, 2, 4, 6, 0, 6, 2, 6, 4, 0, 2, 4, 0, 2, 2, 4, 3, 2, 3, 6, 6, 2, 3, 2, 2, 0, 2, 4, 0, 0, 4, 2, 4, 2, 2, 4, 4, 2, 4, 4, 4, 2, 2, 1, 4, 3, 3, 4, 4, 2, 0, 3, 2, 1, 1, 0, 1, 0, 1, 2, 0, 6, 0, 6, 6, 3, 1, 4, 1, 1, 1, 0, 1, 6, 0, 6, 6, 6, 6, 6, 6] 
dag81.txt 3_2x4.txt 0.2978723404255319 0.3 696320.0 [2, 7, 7, 4, 3, 2, 3, 0, 5, 5, 4, 0, 1, 5, 0, 7, 1, 4, 7, 4, 2, 4, 1, 5, 2, 3, 7, 0, 0, 3, 7, 0, 0, 4, 4, 2, 6, 2, 2, 5, 2, 1, 1, 7, 3, 2, 3, 2, 2, 3, 3, 2, 3, 3, 3, 7, 2, 7, 3, 0, 0, 3, 3, 2, 1, 6, 6, 1, 6, 5, 6, 5, 0, 2, 5, 2, 1, 4, 4, 0, 0, 1, 0, 6, 0, 1, 0, 6, 0, 5, 4, 4, 4, 4, 4] 
dag81.txt 3_2x4.txt 0.19858156028368795 0.2 999424.0 [4, 2, 4, 0, 2, 4, 2, 4, 6, 6, 6, 4, 2, 6, 4, 6, 2, 0, 6, 0, 4, 0, 2, 6, 4, 2, 2, 4, 4, 2, 4, 4, 4, 6, 0, 4, 4, 4, 4, 2, 4, 2, 6, 2, 2, 4, 2, 4, 4, 2, 2, 4, 2, 2, 2, 4, 4, 0, 2, 4, 4, 2, 2, 0, 6, 0, 0, 2, 0, 6, 0, 6, 0, 4, 6, 6, 6, 6, 6, 0, 0, 2, 0, 0, 0, 6, 0, 0, 6, 6, 6, 0, 6, 0, 6] 
dag81.txt 5_4_3_2x2.txt 0.09929078014184398 0.1 1461452.8 [0, 4, 4, 0, 4, 0, 4, 0, 0, 4, 0, 0, 4, 0, 0, 0, 4, 0, 4, 0, 0, 0, 4, 0, 0, 4, 4, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 0, 4, 0, 0, 4, 4, 0, 4, 4, 4, 0, 0, 4, 4, 0, 0, 4, 4, 0, 4, 0, 0, 4, 0, 4, 0, 4, 0, 0, 4, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag81.txt 5_4_3_2x2.txt 0.4397163120567376 0.7 442368.0 [3, 4, 0, 1, 4, 5, 4, 5, 5, 2, 2, 0, 4, 5, 5, 5, 3, 1, 2, 2, 5, 1, 4, 5, 5, 4, 4, 5, 5, 4, 6, 0, 0, 5, 1, 5, 2, 5, 5, 6, 6, 4, 7, 4, 4, 5, 4, 5, 5, 4, 4, 7, 4, 4, 4, 5, 5, 1, 4, 6, 3, 4, 4, 4, 0, 1, 0, 6, 7, 5, 1, 5, 1, 5, 5, 5, 5, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1] 
dag81.txt 5_4_3_2x2.txt 0.425531914893617 0.65 442368.0 [3, 1, 0, 5, 1, 0, 1, 0, 5, 3, 2, 0, 1, 4, 0, 0, 6, 5, 6, 2, 0, 5, 1, 4, 0, 1, 0, 0, 0, 1, 3, 0, 0, 5, 5, 0, 2, 4, 4, 2, 6, 1, 2, 6, 1, 0, 1, 4, 4, 7, 1, 0, 1, 1, 1, 0, 0, 5, 1, 0, 0, 1, 1, 6, 1, 5, 7, 5, 5, 7, 5, 4, 5, 4, 4, 4, 4, 5, 4, 0, 4, 1, 4, 5, 4, 4, 4, 5, 4, 4, 4, 5, 4, 5, 5] 
dag81.txt 5_4_3_2x2.txt 0.48226950354609927 0.6 442368.0 [3, 0, 0, 4, 5, 1, 5, 1, 5, 3, 6, 1, 0, 5, 1, 4, 2, 4, 7, 4, 1, 4, 0, 5, 0, 5, 0, 1, 1, 5, 6, 1, 1, 4, 4, 1, 4, 4, 4, 6, 2, 0, 3, 2, 5, 0, 5, 1, 4, 2, 6, 4, 5, 5, 7, 2, 6, 0, 5, 7, 1, 5, 5, 0, 5, 5, 0, 5, 0, 5, 0, 1, 0, 1, 1, 4, 5, 4, 4, 1, 1, 5, 1, 0, 1, 5, 0, 4, 0, 4, 0, 4, 4, 4, 4] 
dag81.txt 5_4_3_2x2.txt 0.44680851063829785 0.55 442368.0 [3, 1, 4, 0, 1, 4, 1, 4, 0, 3, 2, 4, 1, 0, 4, 4, 6, 5, 6, 6, 4, 0, 1, 0, 4, 1, 4, 4, 4, 1, 7, 4, 4, 0, 0, 4, 3, 0, 0, 2, 0, 1, 2, 4, 1, 4, 1, 0, 0, 6, 7, 0, 1, 1, 1, 4, 4, 5, 1, 4, 4, 1, 1, 1, 1, 5, 0, 1, 2, 0, 5, 0, 5, 0, 0, 0, 0, 5, 5, 4, 2, 0, 0, 6, 7, 0, 5, 5, 5, 0, 5, 5, 5, 5, 5] 
dag81.txt 5_4_3_2x2.txt 0.44680851063829785 0.8 442368.0 [3, 0, 5, 4, 1, 5, 1, 0, 0, 2, 3, 5, 1, 1, 0, 0, 6, 4, 6, 6, 5, 4, 1, 0, 0, 1, 0, 0, 0, 1, 2, 5, 5, 4, 4, 0, 2, 0, 5, 3, 0, 0, 0, 2, 1, 0, 1, 5, 5, 2, 6, 0, 1, 1, 7, 0, 0, 5, 1, 6, 7, 1, 1, 0, 4, 5, 5, 1, 5, 1, 5, 1, 5, 5, 1, 0, 4, 4, 4, 7, 5, 1, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] 
dag81.txt 5_4_3_2x2.txt 0.425531914893617 0.9 442368.0 [3, 1, 0, 5, 1, 0, 1, 5, 5, 2, 2, 0, 1, 5, 0, 0, 3, 0, 2, 6, 0, 5, 1, 5, 5, 1, 1, 5, 0, 1, 6, 0, 0, 5, 5, 0, 7, 5, 5, 2, 5, 1, 2, 6, 1, 5, 1, 5, 5, 7, 1, 5, 5, 1, 1, 3, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 6, 6, 5, 4, 5, 4, 5, 5, 5, 4, 1, 1, 0, 7, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 0, 4, 4, 4] 
dag81.txt 5_4_3_2x2.txt 0.3262411347517731 0.5 436906.6666666667 [1, 5, 6, 4, 0, 1, 0, 1, 4, 3, 4, 1, 7, 0, 1, 4, 7, 3, 4, 4, 1, 4, 7, 4, 1, 7, 5, 1, 1, 0, 6, 1, 6, 4, 4, 1, 6, 6, 6, 5, 6, 7, 7, 5, 0, 1, 0, 6, 6, 0, 0, 6, 0, 0, 0, 4, 1, 2, 0, 1, 1, 0, 0, 5, 0, 7, 5, 5, 5, 0, 2, 4, 2, 6, 0, 3, 0, 3, 3, 1, 2, 0, 0, 2, 2, 0, 2, 3, 2, 4, 4, 3, 4, 3, 4] 
dag81.txt 5_4_3_2x2.txt 0.41134751773049644 1 442368.0 [3, 5, 4, 5, 0, 4, 0, 4, 1, 3, 2, 4, 5, 1, 4, 5, 2, 5, 6, 7, 4, 5, 5, 1, 4, 0, 5, 4, 4, 0, 6, 4, 4, 1, 5, 4, 7, 4, 4, 5, 4, 5, 5, 2, 0, 4, 0, 4, 4, 6, 6, 4, 0, 0, 3, 4, 4, 0, 0, 4, 4, 0, 0, 5, 0, 0, 5, 0, 0, 0, 0, 1, 0, 4, 1, 1, 1, 1, 1, 2, 0, 2, 1, 0, 6, 1, 1, 7, 1, 1, 1, 5, 1, 1, 1] 
dag81.txt 5_4_3_2x2.txt 0.44680851063829785 0.45 442368.0 [3, 0, 0, 4, 1, 4, 1, 4, 4, 3, 2, 0, 1, 4, 4, 0, 6, 5, 6, 2, 4, 5, 1, 4, 4, 1, 0, 4, 4, 1, 3, 0, 0, 4, 4, 4, 6, 4, 4, 0, 7, 1, 2, 2, 1, 4, 1, 4, 4, 6, 7, 4, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 2, 1, 1, 6, 7, 5, 1, 5, 0, 5, 4, 0, 4, 0, 4, 4, 0, 5, 1, 5, 5, 5, 0, 5, 4, 5, 4, 4, 5, 4, 4, 4] 
dag81.txt 5_4_3_2x2.txt 0.3262411347517731 0.35 455475.2 [6, 1, 1, 7, 4, 6, 4, 6, 7, 5, 2, 6, 1, 0, 6, 1, 1, 7, 1, 7, 6, 7, 1, 0, 6, 4, 1, 6, 6, 4, 1, 6, 6, 7, 7, 6, 6, 5, 6, 5, 6, 1, 1, 1, 4, 6, 4, 6, 6, 4, 4, 5, 4, 4, 4, 5, 5, 0, 4, 2, 2, 4, 4, 5, 4, 4, 4, 4, 2, 0, 0, 0, 0, 6, 0, 5, 0, 3, 3, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 7, 3, 3, 3, 3, 3] 
dag81.txt 5_4_3_2x2.txt 0.3829787234042553 0.4 445644.8 [4, 1, 4, 0, 0, 4, 7, 4, 0, 2, 0, 4, 0, 3, 4, 4, 0, 0, 3, 0, 4, 0, 0, 3, 4, 0, 1, 4, 4, 1, 4, 4, 4, 0, 0, 4, 0, 5, 5, 4, 6, 0, 0, 1, 1, 5, 1, 5, 5, 1, 7, 5, 1, 7, 7, 4, 2, 1, 1, 2, 2, 1, 1, 1, 0, 0, 5, 1, 5, 3, 5, 3, 4, 5, 3, 5, 4, 6, 6, 2, 4, 7, 4, 5, 4, 7, 5, 6, 5, 0, 6, 6, 6, 6, 6] 
dag81.txt 5_4_3_2x2.txt 0.24822695035460993 0.25 540672.0 [1, 5, 5, 0, 1, 4, 1, 4, 0, 5, 0, 4, 5, 0, 4, 4, 5, 0, 5, 0, 4, 0, 5, 0, 4, 1, 5, 4, 4, 1, 5, 4, 4, 0, 0, 4, 4, 0, 4, 5, 4, 5, 4, 5, 1, 4, 1, 4, 4, 1, 1, 4, 1, 1, 1, 4, 4, 5, 1, 2, 2, 1, 1, 2, 0, 4, 2, 1, 1, 0, 4, 0, 4, 4, 0, 0, 0, 0, 0, 2, 4, 6, 0, 2, 6, 6, 6, 0, 6, 0, 0, 0, 0, 0, 0] 
dag81.txt 5_4_3_2x2.txt 0.2907801418439716 0.3 462848.0 [4, 4, 7, 3, 0, 2, 0, 2, 1, 1, 3, 6, 0, 1, 2, 2, 3, 3, 6, 3, 2, 3, 0, 1, 2, 0, 7, 2, 2, 0, 7, 6, 6, 1, 1, 2, 5, 1, 5, 4, 5, 0, 5, 7, 0, 2, 0, 5, 2, 0, 0, 2, 0, 0, 0, 2, 2, 4, 0, 6, 6, 0, 0, 4, 5, 0, 4, 0, 4, 1, 4, 1, 4, 5, 1, 1, 5, 1, 1, 6, 5, 0, 5, 4, 5, 5, 5, 4, 5, 1, 1, 4, 1, 4, 1] 
dag81.txt 5_4_3_2x2.txt 0.19858156028368795 0.2 675840.0 [4, 4, 4, 5, 0, 4, 0, 4, 4, 4, 5, 4, 0, 4, 4, 2, 0, 5, 4, 5, 4, 5, 0, 4, 4, 0, 4, 4, 4, 0, 4, 4, 4, 5, 5, 4, 4, 4, 4, 4, 4, 0, 0, 0, 0, 4, 0, 4, 4, 0, 0, 2, 0, 0, 0, 2, 2, 1, 0, 1, 1, 0, 0, 4, 0, 1, 1, 0, 1, 0, 1, 4, 1, 4, 0, 5, 0, 5, 5, 1, 1, 0, 1, 1, 1, 0, 1, 5, 1, 4, 5, 5, 5, 5, 5] 
dag81.txt 5_4_3_2x2.txt 0.14893617021276595 0.15 974848.0 [4, 0, 4, 1, 0, 4, 0, 4, 1, 0, 1, 4, 0, 0, 4, 4, 0, 1, 0, 1, 4, 1, 0, 0, 4, 0, 0, 4, 4, 0, 4, 4, 4, 1, 1, 4, 1, 4, 4, 0, 4, 0, 0, 0, 0, 4, 0, 4, 4, 0, 0, 4, 0, 0, 0, 4, 4, 1, 0, 4, 4, 0, 0, 4, 0, 1, 1, 1, 1, 0, 1, 0, 1, 4, 0, 4, 0, 1, 1, 4, 4, 0, 4, 1, 4, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 
dag81.txt 4_1x5.txt 0.09929078014184398 0.1 1826816.0 [0, 2, 2, 0, 2, 0, 2, 0, 0, 2, 0, 0, 2, 0, 0, 0, 2, 0, 2, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 0, 2, 0, 0, 2, 2, 0, 2, 2, 2, 0, 0, 2, 2, 0, 0, 2, 2, 0, 2, 0, 0, 2, 0, 2, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag81.txt 4_1x5.txt 0.3333333333333333 0.7 516096.0 [3, 2, 8, 0, 0, 3, 0, 4, 9, 2, 5, 8, 7, 9, 4, 4, 2, 5, 4, 0, 3, 0, 7, 9, 4, 0, 2, 4, 4, 0, 8, 8, 8, 5, 5, 4, 8, 4, 4, 2, 4, 2, 2, 2, 0, 4, 0, 4, 4, 0, 0, 4, 0, 0, 0, 4, 4, 2, 0, 8, 8, 0, 0, 4, 6, 7, 8, 7, 8, 9, 8, 9, 2, 4, 9, 4, 6, 6, 6, 6, 2, 6, 6, 8, 6, 6, 6, 6, 6, 0, 6, 6, 1, 6, 1] 
dag81.txt 4_1x5.txt 0.48936170212765956 0.65 516096.0 [4, 2, 8, 4, 0, 4, 0, 7, 0, 7, 4, 8, 2, 3, 7, 4, 2, 4, 4, 4, 4, 4, 2, 3, 7, 0, 1, 7, 7, 0, 8, 8, 8, 4, 4, 7, 8, 4, 4, 2, 4, 2, 2, 8, 8, 7, 8, 4, 7, 0, 0, 2, 0, 6, 6, 1, 6, 8, 9, 8, 0, 9, 9, 2, 9, 0, 6, 0, 6, 3, 8, 3, 8, 4, 3, 6, 9, 6, 6, 8, 6, 0, 9, 8, 2, 9, 2, 6, 6, 0, 5, 4, 0, 4, 0] 
dag81.txt 4_1x5.txt 0.46099290780141844 0.8 512000.0 [8, 6, 6, 2, 5, 0, 5, 0, 2, 2, 2, 9, 6, 2, 9, 9, 6, 4, 8, 2, 0, 2, 6, 2, 0, 5, 6, 0, 9, 5, 6, 9, 7, 2, 2, 9, 2, 4, 4, 6, 4, 6, 6, 6, 5, 0, 5, 4, 0, 0, 4, 0, 5, 5, 3, 2, 8, 6, 0, 6, 7, 5, 3, 0, 3, 5, 0, 0, 0, 4, 5, 1, 6, 4, 1, 4, 8, 4, 4, 2, 8, 1, 8, 8, 8, 8, 8, 4, 8, 2, 4, 4, 4, 4, 4] 
dag81.txt 4_1x5.txt 0.4397163120567376 0.9 512000.0 [3, 0, 9, 2, 5, 3, 6, 3, 8, 8, 2, 9, 6, 4, 7, 4, 8, 2, 4, 2, 3, 2, 6, 4, 7, 5, 0, 3, 3, 5, 9, 9, 9, 2, 2, 7, 2, 8, 7, 4, 7, 0, 0, 4, 5, 7, 5, 7, 7, 6, 6, 0, 5, 6, 6, 0, 0, 0, 5, 2, 2, 5, 0, 1, 0, 2, 8, 8, 8, 4, 8, 4, 8, 7, 4, 6, 6, 2, 6, 4, 0, 6, 4, 8, 4, 6, 4, 2, 0, 8, 6, 2, 6, 2, 6] 
dag81.txt 4_1x5.txt 0.5531914893617021 1 516096.0 [2, 3, 6, 9, 4, 2, 8, 4, 8, 6, 2, 6, 3, 4, 4, 7, 0, 9, 2, 0, 2, 9, 3, 4, 4, 4, 3, 4, 4, 8, 6, 6, 6, 0, 9, 4, 8, 2, 4, 2, 2, 3, 4, 8, 8, 4, 8, 4, 4, 8, 8, 2, 4, 8, 8, 7, 4, 3, 6, 6, 6, 8, 6, 0, 4, 9, 5, 0, 4, 4, 5, 4, 5, 4, 4, 0, 4, 0, 0, 6, 1, 2, 1, 0, 8, 1, 8, 0, 6, 8, 0, 9, 4, 0, 4] 
dag81.txt 4_1x5.txt 0.5815602836879432 0.6 524288.0 [3, 2, 0, 0, 0, 4, 0, 0, 0, 8, 3, 0, 2, 2, 0, 2, 8, 2, 8, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 7, 0, 0, 6, 6, 0, 6, 6, 0, 0, 0, 0, 0, 8, 8, 1, 0, 0, 5, 5, 2, 0, 2, 2, 2, 0, 0, 2, 0, 0, 2, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 0, 4, 6, 0, 0, 6, 6, 6, 8, 0, 8, 0, 0] 
dag81.txt 4_1x5.txt 0.14893617021276595 0.15 1052672.0 [2, 0, 2, 4, 0, 2, 0, 2, 4, 0, 4, 2, 0, 0, 2, 2, 0, 4, 0, 4, 2, 4, 0, 0, 2, 0, 0, 2, 2, 0, 2, 2, 2, 4, 4, 2, 2, 2, 2, 0, 2, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 2, 0, 0, 0, 2, 2, 4, 0, 2, 2, 0, 0, 4, 0, 0, 4, 4, 4, 0, 4, 0, 4, 2, 0, 2, 0, 4, 4, 2, 2, 0, 2, 4, 2, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4] 
dag81.txt 4_1x5.txt 0.41134751773049644 0.45 524288.0 [3, 2, 2, 4, 0, 4, 0, 4, 4, 8, 8, 4, 0, 4, 4, 2, 8, 6, 8, 9, 4, 4, 0, 4, 4, 0, 2, 4, 4, 0, 1, 4, 4, 4, 4, 4, 7, 4, 4, 5, 4, 0, 8, 8, 0, 4, 0, 4, 4, 5, 0, 4, 0, 0, 0, 2, 2, 6, 0, 2, 2, 0, 0, 4, 0, 6, 8, 0, 8, 2, 6, 2, 6, 4, 2, 4, 2, 6, 6, 2, 3, 0, 2, 7, 6, 0, 6, 6, 6, 4, 6, 6, 6, 6, 6] 
dag81.txt 4_1x5.txt 0.4326241134751773 0.5 516096.0 [9, 0, 4, 5, 2, 9, 2, 8, 8, 4, 4, 4, 3, 8, 8, 8, 6, 0, 6, 0, 9, 5, 3, 8, 8, 2, 4, 8, 8, 2, 4, 4, 4, 5, 5, 8, 1, 8, 8, 0, 0, 0, 4, 4, 2, 8, 2, 8, 8, 2, 2, 6, 2, 2, 2, 8, 8, 0, 2, 4, 8, 2, 2, 3, 8, 1, 0, 2, 0, 8, 0, 8, 7, 7, 8, 6, 8, 5, 6, 4, 2, 6, 3, 0, 7, 6, 7, 5, 6, 8, 6, 0, 6, 5, 5] 
dag81.txt 4_1x5.txt 0.475177304964539 0.55 524288.0 [9, 0, 0, 2, 0, 2, 0, 2, 2, 8, 3, 2, 0, 2, 2, 2, 6, 2, 8, 8, 2, 2, 0, 2, 2, 0, 0, 2, 2, 0, 7, 2, 2, 2, 2, 2, 4, 2, 2, 4, 4, 0, 4, 4, 0, 2, 0, 2, 2, 4, 4, 6, 0, 0, 4, 6, 6, 0, 6, 6, 8, 0, 0, 8, 0, 0, 1, 6, 6, 8, 0, 0, 0, 2, 0, 2, 0, 2, 2, 8, 8, 5, 0, 0, 0, 0, 0, 5, 0, 2, 2, 2, 2, 2, 2] 
