dag36.txt 3_2x4.txt 0.14772727272727273 0.15 1152341.3333333333 [4, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 2, 0, 0, 0, 0, 2, 0, 2, 2, 0, 2, 2, 0, 2, 0, 2, 2, 2] 
dag36.txt 3_2x4.txt 0.19318181818181818 0.2 731818.6666666666 [4, 0, 4, 4, 6, 0, 0, 0, 6, 0, 4, 4, 0, 0, 0, 6, 0, 0, 4, 4, 0, 0, 6, 6, 0, 0, 4, 0, 6, 4, 2, 6, 2, 2, 6, 2, 4, 4, 2, 2, 0, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag36.txt 3_2x4.txt 0.32954545454545453 0.35 398677.3333333333 [2, 7, 2, 1, 1, 4, 0, 6, 0, 6, 1, 1, 6, 6, 0, 1, 0, 7, 1, 2, 0, 0, 6, 4, 0, 0, 2, 7, 7, 2, 4, 7, 4, 4, 7, 5, 2, 2, 4, 5, 6, 5, 0, 6, 6, 4, 3, 6, 3, 3, 6, 3, 3, 6, 6, 6, 3, 6, 6] 
dag36.txt 3_2x4.txt 0.25 0.25 540672.0 [6, 6, 6, 1, 1, 2, 2, 4, 2, 6, 1, 1, 0, 6, 2, 1, 2, 6, 1, 6, 2, 2, 0, 0, 2, 2, 6, 2, 0, 6, 4, 0, 4, 4, 0, 4, 6, 6, 4, 4, 4, 4, 2, 4, 0, 2, 0, 0, 4, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0] 
dag36.txt 5_4_3_2x2.txt 0.5113636363636364 0.55 262144.0 [6, 0, 6, 1, 5, 5, 4, 0, 2, 6, 1, 2, 7, 0, 4, 1, 4, 0, 1, 1, 4, 4, 4, 5, 4, 4, 3, 5, 4, 1, 2, 4, 3, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0] 
dag36.txt 5_4_3_2x2.txt 0.6477272727272727 0.65 262144.0 [6, 0, 2, 4, 6, 3, 1, 0, 5, 5, 1, 2, 3, 4, 7, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 4, 4, 0, 0, 7, 1, 1, 0, 0, 0, 0, 1, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 2, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0] 
dag36.txt 5_4_3_2x2.txt 0.4090909090909091 0.5 262144.0 [3, 1, 3, 0, 7, 4, 0, 4, 7, 4, 0, 0, 4, 1, 0, 0, 0, 1, 0, 6, 4, 0, 5, 5, 0, 0, 0, 1, 5, 6, 1, 5, 5, 1, 5, 1, 1, 6, 1, 6, 4, 1, 4, 2, 5, 5, 2, 5, 2, 2, 5, 2, 2, 4, 6, 4, 2, 2, 2] 
dag36.txt 5_4_3_2x2.txt 0.5454545454545454 0.6 262144.0 [6, 4, 3, 4, 2, 3, 0, 0, 1, 1, 4, 5, 1, 4, 1, 4, 0, 4, 4, 4, 5, 0, 0, 5, 0, 0, 2, 6, 4, 4, 7, 4, 5, 4, 4, 4, 4, 4, 0, 2, 0, 6, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag36.txt 5_4_3_2x2.txt 0.09090909090909091 0.1 868352.0 [4, 0, 4, 4, 4, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 4, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 0, 4, 4, 0, 0, 0, 4, 0, 0] 
dag36.txt 5_4_3_2x2.txt 0.42045454545454547 0.45 262144.0 [3, 6, 7, 2, 3, 5, 0, 4, 4, 4, 2, 2, 4, 4, 4, 6, 0, 6, 2, 0, 7, 0, 6, 6, 0, 0, 2, 0, 6, 0, 1, 6, 1, 1, 6, 0, 0, 0, 1, 0, 4, 1, 0, 4, 4, 5, 5, 5, 5, 5, 1, 5, 2, 1, 4, 1, 5, 4, 4] 
dag36.txt 5_4_3_2x2.txt 0.375 0.4 266240.0 [1, 0, 5, 2, 2, 5, 6, 4, 0, 4, 2, 2, 4, 0, 6, 2, 6, 0, 2, 7, 6, 6, 4, 0, 6, 6, 7, 1, 0, 7, 0, 0, 3, 0, 0, 1, 0, 1, 3, 1, 4, 5, 6, 3, 4, 4, 4, 4, 5, 4, 3, 4, 4, 3, 4, 3, 4, 4, 4] 
dag36.txt 5_4_3_2x2.txt 0.6477272727272727 0.8 262144.0 [6, 0, 2, 4, 6, 3, 1, 0, 5, 5, 1, 2, 3, 4, 7, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 4, 4, 0, 0, 7, 1, 1, 0, 0, 0, 0, 1, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 2, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0] 
dag36.txt 5_4_3_2x2.txt 0.3409090909090909 0.35 278528.0 [7, 5, 6, 1, 1, 7, 4, 0, 5, 4, 1, 1, 4, 0, 4, 3, 4, 5, 1, 6, 4, 4, 3, 3, 4, 4, 1, 5, 5, 6, 5, 5, 0, 0, 5, 0, 6, 6, 0, 0, 0, 0, 4, 0, 0, 0, 2, 0, 2, 2, 0, 2, 2, 0, 0, 0, 2, 0, 0] 
dag36.txt 5_4_3_2x2.txt 0.6477272727272727 1 262144.0 [6, 0, 2, 4, 6, 3, 1, 0, 5, 5, 1, 2, 3, 4, 7, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 4, 4, 0, 0, 7, 1, 1, 0, 0, 0, 0, 1, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 2, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0] 
dag36.txt 5_4_3_2x2.txt 0.6477272727272727 0.9 262144.0 [6, 0, 2, 4, 6, 3, 1, 0, 5, 5, 1, 2, 3, 4, 7, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 4, 4, 0, 0, 7, 1, 1, 0, 0, 0, 0, 1, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 2, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0] 
dag36.txt 5_4_3_2x2.txt 0.25 0.25 376832.0 [1, 0, 1, 1, 2, 5, 5, 4, 4, 4, 1, 1, 4, 0, 5, 2, 5, 0, 1, 1, 5, 5, 4, 2, 5, 5, 1, 5, 4, 1, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 5, 0, 4, 4, 4, 4, 0, 4, 0, 4, 4, 0, 4, 4, 4, 4, 4] 
dag36.txt 5_4_3_2x2.txt 0.29545454545454547 0.3 334233.6 [5, 2, 5, 0, 0, 4, 4, 1, 4, 1, 0, 0, 1, 2, 4, 0, 4, 2, 0, 5, 4, 4, 0, 0, 4, 4, 5, 0, 0, 5, 2, 0, 2, 2, 0, 2, 5, 5, 2, 6, 1, 6, 4, 1, 1, 2, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 
dag36.txt 5_4_3_2x2.txt 0.19318181818181818 0.2 445644.8 [4, 4, 4, 4, 5, 1, 1, 0, 5, 1, 4, 4, 1, 4, 1, 5, 1, 4, 4, 4, 1, 1, 1, 5, 1, 1, 4, 4, 5, 4, 0, 5, 0, 0, 5, 0, 4, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag36.txt 5_4_3_2x2.txt 0.6477272727272727 0.7 262144.0 [6, 0, 2, 4, 6, 3, 1, 0, 5, 5, 1, 2, 3, 4, 7, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 4, 4, 0, 0, 7, 1, 1, 0, 0, 0, 0, 1, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 2, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0] 
dag36.txt 5_4_3_2x2.txt 0.14772727272727273 0.15 691404.8 [1, 0, 4, 4, 4, 4, 0, 0, 0, 0, 4, 4, 0, 0, 0, 4, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 4, 0, 4, 0, 4, 0, 0, 0, 0, 4, 0, 4, 4, 0, 4, 4, 0, 4, 0, 4, 4, 4] 
dag36.txt 4_1x5.txt 0.42045454545454547 0.6 286720.0 [1, 4, 0, 0, 9, 7, 6, 4, 6, 5, 0, 0, 4, 4, 6, 8, 4, 0, 0, 0, 6, 4, 8, 8, 4, 4, 0, 3, 6, 0, 2, 6, 4, 2, 6, 2, 0, 2, 2, 2, 4, 2, 4, 4, 8, 4, 8, 8, 8, 8, 4, 8, 8, 4, 4, 4, 8, 4, 4] 
dag36.txt 4_1x5.txt 0.09090909090909091 0.1 1085440.0 [2, 0, 2, 2, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 2, 2, 0, 0, 0, 2, 0, 0] 
dag36.txt 4_1x5.txt 0.3409090909090909 0.65 294912.0 [1, 6, 7, 0, 0, 9, 8, 4, 6, 5, 0, 0, 4, 4, 8, 0, 8, 6, 0, 0, 8, 8, 4, 6, 8, 8, 0, 8, 6, 0, 3, 6, 2, 2, 6, 2, 6, 6, 2, 2, 4, 2, 8, 4, 4, 8, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] 
dag36.txt 4_1x5.txt 0.42045454545454547 0.55 286720.0 [5, 0, 4, 4, 9, 3, 2, 0, 2, 1, 4, 4, 0, 0, 2, 8, 0, 4, 4, 4, 2, 0, 8, 8, 0, 0, 4, 7, 2, 4, 6, 2, 0, 6, 2, 6, 4, 6, 6, 6, 0, 6, 0, 0, 8, 0, 8, 8, 8, 8, 0, 8, 8, 0, 0, 0, 8, 0, 0] 
dag36.txt 4_1x5.txt 0.42045454545454547 0.8 286720.0 [5, 2, 4, 4, 9, 7, 6, 2, 6, 3, 4, 4, 2, 2, 6, 8, 2, 4, 4, 4, 6, 2, 8, 8, 2, 2, 4, 1, 6, 4, 0, 6, 2, 0, 6, 0, 4, 0, 0, 0, 2, 0, 2, 2, 8, 2, 8, 8, 8, 8, 2, 8, 8, 2, 2, 2, 8, 2, 2] 
dag36.txt 4_1x5.txt 0.36363636363636365 0.5 294912.0 [1, 2, 7, 0, 0, 9, 8, 2, 8, 3, 0, 0, 2, 2, 8, 0, 8, 2, 0, 0, 8, 8, 2, 2, 8, 8, 0, 5, 2, 0, 4, 2, 4, 4, 6, 6, 6, 6, 4, 6, 2, 4, 8, 2, 6, 2, 6, 6, 4, 6, 4, 6, 6, 2, 6, 8, 6, 6, 6] 
dag36.txt 4_1x5.txt 0.3977272727272727 0.4 311296.0 [7, 2, 3, 6, 1, 0, 8, 6, 2, 5, 6, 6, 4, 2, 8, 6, 8, 2, 6, 8, 8, 8, 2, 2, 8, 8, 4, 2, 2, 8, 4, 2, 4, 4, 2, 4, 8, 8, 4, 0, 6, 6, 8, 6, 0, 0, 0, 0, 6, 0, 4, 0, 0, 6, 0, 6, 0, 0, 0] 
dag36.txt 4_1x5.txt 0.3409090909090909 0.45 294912.0 [1, 6, 7, 0, 0, 9, 8, 4, 6, 5, 0, 0, 4, 4, 8, 0, 8, 6, 0, 0, 8, 8, 4, 6, 8, 8, 0, 8, 6, 0, 3, 6, 2, 2, 6, 2, 6, 6, 2, 2, 4, 2, 8, 4, 4, 8, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] 
dag36.txt 4_1x5.txt 0.42045454545454547 0.9 286720.0 [3, 6, 2, 2, 9, 5, 4, 6, 4, 7, 2, 2, 6, 6, 4, 8, 6, 2, 2, 2, 4, 6, 8, 8, 6, 6, 2, 1, 4, 2, 0, 4, 6, 0, 4, 0, 2, 0, 0, 0, 6, 0, 6, 6, 8, 6, 8, 8, 8, 8, 6, 8, 8, 6, 6, 6, 8, 6, 6] 
dag36.txt 4_1x5.txt 0.42045454545454547 1 286720.0 [3, 6, 2, 2, 9, 5, 4, 6, 4, 7, 2, 2, 6, 6, 4, 8, 6, 2, 2, 2, 4, 6, 8, 8, 6, 6, 2, 1, 4, 2, 0, 4, 6, 0, 4, 0, 2, 0, 0, 0, 6, 0, 6, 6, 8, 6, 8, 8, 8, 8, 6, 8, 8, 6, 6, 6, 8, 6, 6] 
dag36.txt 4_1x5.txt 0.32954545454545453 0.35 319488.0 [5, 0, 1, 2, 2, 7, 8, 6, 3, 6, 2, 2, 6, 0, 8, 2, 8, 0, 2, 2, 8, 8, 6, 4, 8, 8, 2, 8, 0, 2, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 4, 4, 8, 4, 6, 8, 6, 6, 4, 6, 4, 6, 6, 4, 6, 8, 6, 6, 6] 
dag36.txt 4_1x5.txt 0.3409090909090909 0.7 294912.0 [1, 6, 7, 0, 0, 9, 8, 4, 6, 5, 0, 0, 4, 4, 8, 0, 8, 6, 0, 0, 8, 8, 4, 6, 8, 8, 0, 8, 6, 0, 3, 6, 2, 2, 6, 2, 6, 6, 2, 2, 4, 2, 8, 4, 4, 8, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] 
dag36.txt 4_1x5.txt 0.25 0.25 380928.0 [2, 4, 4, 4, 8, 6, 6, 0, 8, 0, 4, 4, 0, 2, 6, 8, 6, 4, 4, 4, 6, 6, 8, 8, 6, 6, 4, 6, 8, 4, 2, 8, 2, 2, 8, 2, 4, 4, 2, 2, 0, 2, 6, 0, 0, 6, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0] 
dag36.txt 4_1x5.txt 0.29545454545454547 0.3 348160.0 [1, 2, 2, 0, 0, 4, 4, 6, 2, 8, 0, 0, 8, 6, 4, 0, 4, 2, 0, 0, 4, 4, 8, 2, 4, 4, 0, 4, 2, 0, 6, 2, 6, 6, 2, 4, 2, 2, 6, 6, 6, 6, 4, 6, 8, 6, 8, 8, 8, 8, 6, 8, 8, 6, 8, 4, 8, 4, 8] 
dag36.txt 4_1x5.txt 0.19318181818181818 0.2 548864.0 [4, 0, 4, 4, 6, 0, 0, 0, 6, 0, 4, 4, 0, 0, 0, 6, 0, 0, 4, 4, 0, 0, 6, 6, 0, 0, 4, 0, 6, 4, 2, 6, 2, 2, 6, 2, 4, 4, 2, 2, 0, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag36.txt 4_1x5.txt 0.14772727272727273 0.15 856064.0 [2, 2, 2, 2, 4, 2, 0, 0, 0, 0, 2, 2, 0, 2, 0, 4, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 2, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag36.txt 3_2x3.txt 0.36363636363636365 0.65 480597.3333333333 [2, 3, 4, 2, 0, 0, 1, 4, 0, 4, 2, 2, 4, 2, 1, 0, 1, 3, 2, 2, 1, 1, 0, 0, 1, 1, 2, 3, 3, 2, 2, 0, 5, 5, 3, 3, 3, 3, 5, 3, 4, 5, 1, 4, 4, 1, 4, 4, 5, 4, 5, 4, 4, 4, 4, 1, 4, 1, 4] 
dag36.txt 3_2x3.txt 0.09090909090909091 0.1 1447253.3333333333 [2, 0, 2, 2, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 2, 2, 0, 0, 0, 2, 0, 0] 
dag36.txt 3_2x3.txt 0.3409090909090909 0.8 486058.6666666667 [2, 5, 4, 2, 2, 0, 1, 3, 5, 0, 2, 2, 3, 0, 1, 2, 1, 5, 2, 2, 1, 1, 3, 4, 1, 1, 2, 0, 5, 2, 0, 5, 4, 0, 5, 0, 5, 5, 4, 0, 4, 4, 1, 4, 3, 1, 3, 3, 4, 3, 4, 3, 3, 4, 3, 1, 3, 3, 3] 
dag36.txt 3_2x3.txt 0.3409090909090909 0.5 480597.3333333333 [2, 2, 2, 4, 4, 4, 1, 3, 5, 0, 4, 4, 3, 5, 1, 4, 1, 2, 4, 4, 1, 1, 3, 0, 1, 1, 4, 2, 5, 4, 5, 5, 0, 2, 5, 2, 2, 2, 0, 2, 0, 0, 1, 0, 3, 1, 3, 3, 0, 3, 0, 3, 3, 0, 3, 1, 3, 3, 3] 
dag36.txt 3_2x3.txt 0.36363636363636365 0.6 480597.3333333333 [4, 3, 0, 0, 2, 0, 1, 4, 2, 4, 0, 0, 4, 0, 1, 2, 1, 3, 0, 0, 1, 1, 2, 2, 1, 1, 0, 3, 3, 0, 2, 2, 5, 5, 3, 3, 3, 3, 5, 3, 4, 5, 1, 1, 4, 4, 4, 4, 5, 4, 5, 4, 4, 1, 4, 1, 4, 4, 4] 
dag36.txt 3_2x3.txt 0.3409090909090909 0.4 486058.6666666667 [2, 5, 4, 2, 2, 0, 1, 3, 5, 0, 2, 2, 3, 0, 1, 2, 1, 5, 2, 2, 1, 1, 3, 4, 1, 1, 2, 0, 5, 2, 0, 5, 4, 0, 5, 0, 5, 5, 4, 0, 4, 4, 1, 4, 3, 1, 3, 3, 4, 3, 4, 3, 3, 4, 3, 1, 3, 3, 3] 
dag36.txt 3_2x3.txt 0.3409090909090909 0.55 486058.6666666667 [2, 5, 4, 2, 2, 0, 1, 3, 5, 0, 2, 2, 3, 0, 1, 2, 1, 5, 2, 2, 1, 1, 3, 4, 1, 1, 2, 0, 5, 2, 0, 5, 4, 0, 5, 0, 5, 5, 4, 0, 4, 4, 1, 4, 3, 1, 3, 3, 4, 3, 4, 3, 3, 4, 3, 1, 3, 3, 3] 
dag36.txt 3_2x3.txt 0.375 0.9 480597.3333333333 [4, 1, 0, 1, 1, 4, 4, 2, 2, 2, 1, 1, 2, 1, 4, 1, 4, 1, 1, 0, 4, 4, 5, 5, 4, 4, 0, 5, 5, 0, 0, 5, 3, 3, 5, 3, 1, 0, 3, 0, 2, 3, 4, 4, 2, 2, 2, 2, 3, 2, 3, 2, 2, 4, 2, 4, 2, 2, 2] 
dag36.txt 3_2x3.txt 0.3977272727272727 1 480597.3333333333 [2, 0, 2, 5, 4, 4, 4, 0, 1, 0, 5, 2, 0, 0, 4, 1, 4, 0, 5, 2, 4, 4, 0, 1, 4, 4, 2, 0, 1, 2, 0, 1, 3, 3, 1, 3, 0, 2, 3, 3, 0, 3, 4, 0, 1, 0, 5, 0, 5, 5, 3, 5, 5, 4, 0, 4, 5, 5, 0] 
dag36.txt 3_2x3.txt 0.3409090909090909 0.35 486058.6666666667 [2, 5, 4, 2, 2, 0, 1, 3, 5, 0, 2, 2, 3, 0, 1, 2, 1, 5, 2, 2, 1, 1, 3, 4, 1, 1, 2, 0, 5, 2, 0, 5, 4, 0, 5, 0, 5, 5, 4, 0, 4, 4, 1, 4, 3, 1, 3, 3, 4, 3, 4, 3, 3, 4, 3, 1, 3, 3, 3] 
dag36.txt 3_2x3.txt 0.32954545454545453 0.45 480597.3333333333 [4, 1, 1, 4, 4, 2, 2, 0, 0, 0, 4, 4, 0, 1, 2, 4, 2, 1, 4, 4, 2, 2, 3, 3, 2, 2, 4, 1, 3, 4, 2, 3, 3, 5, 3, 5, 1, 1, 5, 5, 0, 5, 2, 2, 0, 0, 0, 0, 5, 0, 3, 0, 0, 2, 0, 2, 0, 0, 0] 
dag36.txt 3_2x3.txt 0.3409090909090909 0.7 480597.3333333333 [2, 2, 2, 4, 4, 4, 1, 3, 5, 0, 4, 4, 3, 5, 1, 4, 1, 2, 4, 4, 1, 1, 3, 0, 1, 1, 4, 2, 5, 4, 5, 5, 0, 2, 5, 2, 2, 2, 0, 2, 0, 0, 1, 0, 3, 1, 3, 3, 0, 3, 0, 3, 3, 0, 3, 1, 3, 3, 3] 
dag36.txt 3_2x3.txt 0.2840909090909091 0.3 524288.0 [2, 3, 1, 0, 0, 2, 2, 4, 2, 4, 0, 0, 4, 3, 2, 0, 2, 3, 0, 1, 2, 2, 0, 0, 2, 2, 1, 3, 0, 1, 3, 0, 3, 3, 0, 3, 1, 1, 3, 5, 4, 5, 2, 4, 4, 3, 4, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] 
dag36.txt 3_2x3.txt 0.19318181818181818 0.2 780970.6666666666 [2, 2, 0, 0, 0, 4, 2, 2, 2, 2, 0, 0, 2, 2, 2, 0, 2, 2, 0, 0, 2, 2, 2, 4, 2, 2, 0, 2, 4, 0, 4, 4, 4, 4, 4, 4, 0, 0, 4, 4, 2, 4, 2, 4, 4, 4, 2, 4, 0, 0, 4, 0, 0, 4, 4, 4, 0, 4, 4] 
dag36.txt 3_2x3.txt 0.14772727272727273 0.15 1152341.3333333333 [4, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 2, 0, 0, 0, 0, 2, 0, 2, 2, 0, 2, 2, 0, 2, 0, 2, 2, 2] 
dag36.txt 3_2x3.txt 0.25 0.25 660821.3333333334 [4, 0, 3, 4, 4, 1, 1, 2, 4, 2, 4, 4, 2, 0, 1, 4, 1, 0, 4, 3, 1, 1, 0, 0, 1, 1, 4, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 3, 0, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 0, 2, 0, 2, 2, 2] 
dag36.txt 5_4_3_2x5.txt 0.09090909090909091 0.1 868352.0 [4, 0, 4, 4, 4, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 4, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 0, 4, 4, 0, 0, 0, 4, 0, 0] 
