dag16.txt 3_2x4.txt 0.09090909090909091 0.1 1714858.6666666667 [0, 0, 0, 2, 0, 0, 0, 2, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0] 
dag16.txt 3_2x4.txt 0.37373737373737376 0.65 371370.6666666667 [7, 3, 2, 6, 0, 1, 3, 4, 4, 5, 0, 3, 2, 2, 7, 3, 2, 3, 7, 0, 3, 0, 3, 3, 0, 0, 0, 0, 2, 5, 1, 0, 5, 5, 5, 5, 5, 2, 5, 3, 3, 3, 6, 2, 2, 6, 0, 0, 1, 1, 2, 2, 2, 1, 2, 6, 6, 2, 4, 6, 2, 6, 2, 4, 2, 2, 2] 
dag16.txt 3_2x4.txt 0.41414141414141414 0.6 365909.3333333333 [2, 0, 2, 6, 6, 5, 0, 7, 4, 3, 1, 0, 1, 6, 4, 4, 0, 0, 2, 1, 0, 6, 0, 0, 7, 7, 3, 7, 5, 3, 5, 7, 5, 5, 5, 3, 5, 5, 3, 5, 0, 0, 0, 3, 1, 0, 1, 1, 5, 0, 5, 3, 6, 6, 2, 2, 1, 6, 4, 6, 2, 2, 5, 2, 5, 2, 2] 
dag16.txt 3_2x4.txt 0.37373737373737376 0.55 376832.0 [4, 5, 4, 6, 1, 0, 3, 4, 5, 1, 6, 3, 5, 5, 4, 3, 0, 0, 4, 2, 0, 1, 3, 3, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 3, 7, 0, 0, 0, 0, 7, 5, 0, 2, 2, 1, 2, 7, 7, 7, 7, 5, 2, 2, 7, 6, 2, 4, 2, 4, 6, 4, 4, 4] 
dag16.txt 3_2x4.txt 0.3939393939393939 0.7 360448.0 [2, 5, 2, 6, 0, 3, 6, 6, 5, 4, 4, 6, 5, 5, 2, 6, 3, 3, 4, 4, 0, 0, 6, 6, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 1, 1, 3, 3, 3, 0, 1, 5, 3, 4, 7, 7, 7, 1, 1, 5, 7, 5, 3, 7, 7, 2, 7, 2, 3, 1, 2, 1, 2, 2] 
dag16.txt 3_2x4.txt 0.3838383838383838 0.8 376832.0 [2, 6, 7, 6, 1, 0, 6, 4, 7, 1, 4, 6, 7, 7, 2, 6, 0, 6, 4, 4, 6, 1, 6, 6, 0, 0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 6, 6, 0, 3, 7, 6, 5, 5, 0, 5, 3, 3, 1, 1, 7, 5, 5, 1, 2, 5, 7, 5, 3, 2, 3, 2, 2] 
dag16.txt 3_2x4.txt 0.37373737373737376 0.9 376832.0 [2, 0, 7, 2, 4, 4, 0, 2, 6, 1, 6, 0, 0, 4, 2, 4, 4, 0, 6, 6, 0, 0, 0, 0, 0, 0, 4, 0, 7, 4, 4, 0, 4, 4, 4, 4, 4, 7, 1, 7, 0, 7, 7, 5, 0, 7, 5, 5, 4, 5, 5, 5, 4, 5, 3, 3, 5, 5, 2, 5, 3, 3, 7, 3, 7, 3, 3] 
dag16.txt 3_2x4.txt 0.37373737373737376 1 371370.6666666667 [2, 1, 2, 4, 5, 0, 1, 4, 7, 6, 5, 1, 7, 7, 6, 1, 0, 1, 2, 5, 1, 5, 1, 1, 0, 0, 5, 0, 2, 6, 0, 0, 0, 0, 0, 6, 0, 2, 6, 1, 1, 1, 0, 6, 7, 0, 5, 3, 0, 3, 6, 6, 5, 3, 7, 2, 3, 3, 4, 3, 7, 3, 6, 4, 2, 2, 2] 
dag16.txt 3_2x4.txt 0.36363636363636365 0.45 376832.0 [7, 1, 6, 7, 0, 4, 1, 6, 4, 3, 2, 1, 0, 0, 7, 1, 6, 1, 4, 2, 1, 2, 1, 1, 2, 2, 3, 2, 6, 3, 4, 2, 4, 4, 4, 3, 4, 6, 3, 6, 1, 6, 6, 3, 1, 6, 2, 2, 4, 4, 3, 3, 0, 0, 5, 0, 0, 0, 5, 0, 5, 0, 7, 5, 5, 5, 5] 
dag16.txt 3_2x4.txt 0.3838383838383838 0.4 371370.6666666667 [7, 0, 5, 6, 2, 6, 0, 4, 6, 1, 2, 0, 6, 6, 7, 4, 6, 0, 7, 2, 0, 2, 0, 0, 2, 2, 1, 2, 5, 1, 5, 2, 1, 1, 1, 1, 1, 5, 1, 5, 0, 0, 0, 5, 6, 0, 2, 3, 3, 3, 5, 5, 2, 3, 0, 0, 3, 3, 4, 3, 5, 0, 5, 4, 5, 5, 5] 
dag16.txt 3_2x4.txt 0.36363636363636365 0.5 376832.0 [2, 0, 3, 6, 7, 0, 4, 4, 4, 1, 6, 0, 0, 0, 2, 0, 0, 0, 2, 2, 0, 2, 0, 4, 4, 4, 7, 4, 3, 1, 5, 4, 1, 1, 1, 1, 7, 3, 1, 5, 0, 5, 5, 1, 0, 5, 0, 0, 7, 7, 3, 3, 7, 7, 5, 5, 0, 3, 6, 3, 3, 3, 3, 6, 3, 3, 3] 
dag16.txt 3_2x4.txt 0.32323232323232326 0.35 376832.0 [5, 3, 5, 7, 2, 4, 3, 6, 4, 4, 2, 3, 0, 0, 5, 3, 0, 3, 5, 2, 3, 2, 3, 3, 2, 2, 2, 2, 6, 4, 6, 2, 4, 4, 4, 4, 4, 6, 4, 6, 3, 6, 6, 4, 0, 6, 0, 0, 4, 0, 6, 6, 0, 0, 1, 1, 0, 0, 7, 0, 1, 1, 5, 1, 5, 1, 1] 
dag16.txt 3_2x4.txt 0.13131313131313133 0.15 1059498.6666666667 [4, 0, 2, 4, 2, 0, 0, 0, 2, 0, 2, 0, 2, 2, 4, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 2, 0, 0, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 0, 2, 0, 2, 2] 
dag16.txt 3_2x4.txt 0.1919191919191919 0.2 638976.0 [2, 6, 2, 2, 0, 4, 6, 6, 6, 4, 0, 6, 0, 0, 2, 6, 4, 6, 2, 0, 6, 0, 6, 6, 6, 6, 0, 6, 4, 4, 4, 6, 4, 4, 4, 4, 4, 4, 4, 4, 6, 4, 4, 4, 0, 4, 0, 0, 4, 0, 4, 4, 0, 0, 2, 2, 0, 0, 2, 0, 2, 2, 2, 2, 2, 2, 2] 
