dag3.txt 3_2x4.txt 0.3776223776223776 1 589824.0 [5, 5, 6, 2, 6, 5, 6, 7, 4, 4, 1, 7, 4, 0, 6, 1, 2, 6, 1, 0, 1, 5, 4, 1, 2, 2, 5, 6, 5, 1, 5, 2, 5, 4, 7, 4, 5, 1, 5, 0, 5, 5, 5, 5, 6, 3, 7, 3, 3, 3, 7, 3, 4, 7, 1, 7, 4, 2, 7, 7, 7, 7, 7, 7, 6, 7, 6, 6, 1, 7, 1, 1, 7, 1, 7, 7, 3, 2, 3, 3, 3, 3, 2, 2, 0, 0, 7, 0, 3, 6, 0, 0, 0, 0, 0, 0, 0] 
dag3.txt 3_2x4.txt 0.0979020979020979 0.1 1993386.6666666667 [0, 0, 0, 2, 2, 0, 0, 0, 2, 2, 2, 0, 2, 2, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2, 2, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0] 
dag3.txt 3_2x4.txt 0.2867132867132867 0.3 704512.0 [1, 1, 2, 5, 4, 1, 1, 2, 4, 3, 0, 2, 0, 4, 2, 0, 5, 4, 5, 4, 0, 2, 3, 0, 5, 5, 1, 2, 1, 2, 1, 5, 1, 3, 0, 3, 1, 2, 6, 3, 1, 6, 1, 1, 2, 6, 2, 3, 2, 6, 2, 6, 0, 2, 0, 0, 0, 0, 1, 0, 2, 2, 2, 2, 2, 1, 4, 4, 0, 0, 0, 0, 2, 4, 0, 0, 6, 6, 2, 2, 6, 2, 5, 6, 6, 6, 2, 6, 2, 4, 4, 6, 2, 2, 2, 2, 2] 
dag3.txt 3_2x4.txt 0.24475524475524477 0.25 808277.3333333334 [6, 6, 0, 3, 1, 6, 4, 2, 1, 4, 3, 2, 4, 3, 4, 3, 4, 0, 3, 1, 3, 2, 4, 3, 4, 3, 6, 0, 6, 0, 2, 4, 2, 4, 4, 4, 6, 0, 6, 6, 6, 6, 6, 6, 0, 0, 2, 6, 2, 0, 2, 2, 4, 2, 3, 4, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0, 0, 3, 2, 3, 3, 2, 0, 2, 2, 0, 0, 2, 2, 6, 2, 0, 0, 0, 0, 2, 6, 2, 1, 1, 1, 0, 1, 1, 1, 1] 
dag3.txt 3_2x4.txt 0.14685314685314685 0.15 1305258.6666666667 [0, 0, 2, 4, 2, 0, 0, 0, 0, 4, 4, 0, 4, 4, 2, 0, 4, 2, 4, 0, 4, 0, 4, 0, 4, 4, 0, 2, 0, 0, 0, 4, 0, 4, 4, 4, 0, 2, 0, 2, 0, 0, 0, 0, 2, 2, 0, 2, 4, 2, 0, 2, 4, 0, 4, 4, 4, 4, 0, 4, 0, 0, 0, 0, 2, 0, 2, 2, 4, 0, 4, 4, 0, 2, 4, 0, 2, 2, 4, 0, 2, 0, 2, 2, 2, 2, 0, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0] 
dag3.txt 3_2x4.txt 0.1958041958041958 0.2 972117.3333333334 [2, 2, 4, 0, 6, 2, 2, 4, 6, 2, 0, 0, 2, 0, 4, 2, 6, 6, 0, 6, 0, 2, 2, 2, 6, 0, 2, 4, 2, 4, 2, 0, 2, 2, 0, 2, 2, 4, 2, 4, 2, 2, 2, 2, 4, 4, 0, 4, 2, 4, 0, 4, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 4, 0, 6, 6, 0, 0, 0, 0, 0, 6, 0, 0, 4, 6, 2, 0, 4, 2, 6, 6, 4, 4, 0, 4, 2, 6, 6, 4, 4, 4, 4, 4, 4] 
dag3.txt 5_4_3_2x2.txt 0.0979020979020979 0.1 1196032.0 [0, 0, 0, 4, 4, 0, 0, 0, 4, 4, 4, 0, 4, 4, 0, 0, 4, 4, 4, 4, 4, 0, 4, 0, 4, 4, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 0, 4, 0, 0, 0, 0, 0, 0, 4, 4, 4, 0, 4, 4, 0, 4, 0, 0, 4, 4, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0] 
dag3.txt 5_4_3_2x2.txt 0.38461538461538464 0.65 425984.0 [0, 0, 5, 4, 3, 0, 3, 4, 5, 1, 2, 4, 1, 3, 5, 2, 1, 5, 2, 7, 2, 0, 1, 2, 5, 7, 0, 5, 0, 2, 0, 4, 0, 1, 4, 1, 0, 2, 0, 7, 0, 0, 0, 0, 5, 6, 4, 6, 6, 6, 4, 6, 1, 4, 2, 4, 1, 4, 4, 4, 4, 4, 4, 4, 5, 4, 5, 5, 2, 4, 2, 2, 4, 2, 4, 4, 6, 4, 6, 6, 6, 6, 4, 4, 0, 0, 4, 0, 6, 5, 0, 0, 0, 0, 0, 0, 0] 
dag3.txt 5_4_3_2x2.txt 0.34965034965034963 0.6 425984.0 [4, 4, 4, 0, 1, 4, 4, 1, 3, 5, 0, 1, 2, 7, 4, 6, 0, 0, 0, 3, 6, 2, 2, 6, 0, 0, 4, 4, 4, 1, 4, 0, 4, 2, 2, 2, 4, 7, 6, 7, 6, 6, 4, 4, 4, 4, 1, 4, 2, 5, 1, 4, 0, 1, 0, 0, 2, 6, 1, 6, 1, 1, 1, 1, 5, 1, 5, 5, 0, 6, 6, 0, 1, 5, 1, 1, 5, 5, 2, 1, 7, 2, 0, 5, 5, 5, 1, 7, 2, 0, 3, 7, 1, 1, 1, 1, 1] 
dag3.txt 5_4_3_2x2.txt 0.4405594405594406 0.7 425984.0 [6, 6, 0, 4, 3, 6, 7, 0, 1, 3, 4, 4, 5, 1, 1, 4, 5, 0, 4, 1, 5, 4, 5, 4, 7, 7, 6, 0, 6, 0, 4, 0, 6, 5, 0, 5, 4, 0, 4, 4, 6, 6, 4, 4, 2, 6, 2, 4, 4, 4, 4, 4, 5, 4, 4, 4, 5, 3, 2, 2, 4, 2, 2, 2, 0, 2, 0, 0, 4, 2, 4, 4, 2, 0, 0, 2, 0, 0, 4, 2, 4, 4, 0, 0, 0, 1, 2, 1, 4, 1, 1, 2, 0, 2, 2, 2, 2] 
dag3.txt 5_4_3_2x2.txt 0.4405594405594406 0.55 425984.0 [6, 6, 0, 4, 3, 6, 7, 0, 1, 3, 4, 4, 5, 1, 1, 4, 5, 0, 4, 1, 5, 4, 5, 4, 7, 7, 6, 0, 6, 0, 4, 0, 6, 5, 0, 5, 4, 0, 4, 4, 6, 6, 4, 4, 2, 6, 2, 4, 4, 4, 4, 4, 5, 4, 4, 4, 5, 3, 2, 2, 4, 2, 2, 2, 0, 2, 0, 0, 4, 2, 4, 4, 2, 0, 0, 2, 0, 0, 4, 2, 4, 4, 0, 0, 0, 1, 2, 1, 4, 1, 1, 2, 0, 2, 2, 2, 2] 
dag3.txt 5_4_3_2x2.txt 0.4405594405594406 0.5 425984.0 [6, 6, 0, 4, 3, 6, 7, 0, 1, 3, 4, 4, 5, 1, 1, 4, 5, 0, 4, 1, 5, 4, 5, 4, 7, 7, 6, 0, 6, 0, 4, 0, 6, 5, 0, 5, 4, 0, 4, 4, 6, 6, 4, 4, 2, 6, 2, 4, 4, 4, 4, 4, 5, 4, 4, 4, 5, 3, 2, 2, 4, 2, 2, 2, 0, 2, 0, 0, 4, 2, 4, 4, 2, 0, 0, 2, 0, 0, 4, 2, 4, 4, 0, 0, 0, 1, 2, 1, 4, 1, 1, 2, 0, 2, 2, 2, 2] 
dag3.txt 5_4_3_2x2.txt 0.4405594405594406 0.8 425984.0 [6, 6, 0, 4, 3, 6, 7, 0, 1, 3, 4, 4, 5, 1, 1, 4, 5, 0, 4, 1, 5, 4, 5, 4, 7, 7, 6, 0, 6, 0, 4, 0, 6, 5, 0, 5, 4, 0, 4, 4, 6, 6, 4, 4, 2, 6, 2, 4, 4, 4, 4, 4, 5, 4, 4, 4, 5, 3, 2, 2, 4, 2, 2, 2, 0, 2, 0, 0, 4, 2, 4, 4, 2, 0, 0, 2, 0, 0, 4, 2, 4, 4, 0, 0, 0, 1, 2, 1, 4, 1, 1, 2, 0, 2, 2, 2, 2] 
dag3.txt 5_4_3_2x2.txt 0.4405594405594406 0.9 425984.0 [6, 6, 0, 4, 3, 6, 7, 0, 1, 3, 4, 4, 5, 1, 1, 4, 5, 0, 4, 1, 5, 4, 5, 4, 7, 7, 6, 0, 6, 0, 4, 0, 6, 5, 0, 5, 4, 0, 4, 4, 6, 6, 4, 4, 2, 6, 2, 4, 4, 4, 4, 4, 5, 4, 4, 4, 5, 3, 2, 2, 4, 2, 2, 2, 0, 2, 0, 0, 4, 2, 4, 4, 2, 0, 0, 2, 0, 0, 4, 2, 4, 4, 0, 0, 0, 1, 2, 1, 4, 1, 1, 2, 0, 2, 2, 2, 2] 
dag3.txt 5_4_3_2x2.txt 0.4405594405594406 1 425984.0 [6, 6, 0, 4, 3, 6, 7, 0, 1, 3, 4, 4, 5, 1, 1, 4, 5, 0, 4, 1, 5, 4, 5, 4, 7, 7, 6, 0, 6, 0, 4, 0, 6, 5, 0, 5, 4, 0, 4, 4, 6, 6, 4, 4, 2, 6, 2, 4, 4, 4, 4, 4, 5, 4, 4, 4, 5, 3, 2, 2, 4, 2, 2, 2, 0, 2, 0, 0, 4, 2, 4, 4, 2, 0, 0, 2, 0, 0, 4, 2, 4, 4, 0, 0, 0, 1, 2, 1, 4, 1, 1, 2, 0, 2, 2, 2, 2] 
dag3.txt 5_4_3_2x2.txt 0.35664335664335667 0.4 425984.0 [4, 0, 5, 5, 1, 0, 7, 4, 1, 2, 4, 6, 2, 2, 5, 0, 7, 5, 5, 1, 4, 4, 2, 0, 2, 5, 3, 5, 4, 4, 4, 2, 4, 3, 2, 3, 4, 4, 0, 0, 0, 0, 4, 4, 5, 0, 6, 0, 4, 0, 6, 4, 7, 6, 4, 4, 4, 6, 4, 6, 6, 6, 6, 6, 5, 6, 5, 5, 5, 6, 5, 5, 6, 5, 2, 6, 0, 0, 4, 6, 1, 4, 2, 0, 0, 0, 6, 1, 4, 1, 1, 1, 4, 1, 1, 1, 1] 
dag3.txt 5_4_3_2x2.txt 0.4405594405594406 0.45 425984.0 [6, 6, 0, 4, 3, 6, 7, 0, 1, 3, 4, 4, 5, 1, 1, 4, 5, 0, 4, 1, 5, 4, 5, 4, 7, 7, 6, 0, 6, 0, 4, 0, 6, 5, 0, 5, 4, 0, 4, 4, 6, 6, 4, 4, 2, 6, 2, 4, 4, 4, 4, 4, 5, 4, 4, 4, 5, 3, 2, 2, 4, 2, 2, 2, 0, 2, 0, 0, 4, 2, 4, 4, 2, 0, 0, 2, 0, 0, 4, 2, 4, 4, 0, 0, 0, 1, 2, 1, 4, 1, 1, 2, 0, 2, 2, 2, 2] 
dag3.txt 5_4_3_2x2.txt 0.3146853146853147 0.35 436906.6666666667 [7, 7, 2, 4, 6, 7, 0, 5, 6, 0, 4, 0, 4, 5, 4, 5, 3, 2, 4, 6, 4, 0, 0, 5, 2, 4, 7, 2, 7, 5, 0, 4, 0, 0, 4, 0, 7, 5, 5, 1, 5, 5, 1, 1, 2, 5, 0, 1, 0, 1, 0, 1, 3, 0, 4, 3, 4, 3, 0, 4, 0, 0, 0, 0, 2, 0, 2, 2, 4, 4, 4, 4, 0, 4, 4, 4, 1, 1, 0, 0, 1, 0, 2, 1, 5, 1, 0, 1, 0, 6, 6, 1, 5, 5, 0, 0, 5] 
dag3.txt 5_4_3_2x2.txt 0.2937062937062937 0.3 453290.6666666667 [1, 3, 0, 2, 7, 3, 1, 4, 7, 2, 6, 4, 2, 6, 0, 3, 2, 5, 6, 1, 6, 1, 2, 3, 6, 2, 3, 0, 1, 0, 1, 2, 1, 1, 2, 1, 1, 0, 3, 0, 3, 3, 1, 1, 0, 0, 4, 0, 4, 0, 4, 4, 2, 4, 6, 2, 4, 4, 1, 4, 4, 4, 4, 4, 0, 4, 5, 5, 6, 4, 6, 6, 4, 5, 2, 4, 5, 5, 4, 4, 5, 4, 5, 5, 0, 5, 4, 5, 4, 5, 7, 5, 0, 7, 4, 4, 4] 
dag3.txt 5_4_3_2x2.txt 0.14685314685314685 0.15 838860.8 [4, 4, 1, 0, 4, 4, 4, 4, 4, 0, 0, 4, 0, 0, 1, 4, 0, 1, 0, 4, 0, 4, 0, 4, 0, 0, 4, 1, 4, 4, 4, 0, 4, 0, 0, 0, 4, 1, 4, 1, 4, 4, 4, 4, 1, 1, 4, 1, 0, 1, 4, 1, 0, 4, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 1, 4, 1, 1, 0, 4, 0, 0, 4, 1, 4, 4, 1, 1, 0, 4, 1, 4, 0, 1, 1, 1, 4, 1, 4, 1, 4, 1, 4, 4, 4, 4, 4] 
dag3.txt 5_4_3_2x2.txt 0.1958041958041958 0.2 655360.0 [4, 4, 0, 5, 2, 4, 4, 4, 2, 1, 5, 4, 1, 5, 0, 4, 1, 0, 5, 2, 5, 4, 1, 4, 0, 5, 4, 0, 4, 4, 4, 1, 4, 1, 1, 1, 4, 0, 4, 0, 4, 4, 4, 4, 0, 0, 4, 0, 4, 0, 4, 4, 1, 4, 5, 5, 1, 5, 4, 5, 4, 4, 4, 4, 0, 4, 0, 0, 5, 4, 5, 5, 4, 0, 1, 4, 0, 0, 4, 4, 0, 4, 0, 0, 0, 0, 4, 0, 4, 2, 2, 2, 2, 2, 2, 2, 2] 
dag3.txt 5_4_3_2x2.txt 0.24475524475524477 0.25 537395.2 [0, 5, 1, 4, 6, 5, 0, 0, 6, 4, 2, 0, 4, 2, 4, 5, 4, 1, 4, 6, 2, 0, 4, 5, 4, 4, 5, 1, 0, 1, 0, 4, 0, 4, 4, 4, 0, 1, 5, 5, 5, 5, 0, 0, 1, 5, 0, 5, 0, 5, 0, 5, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 0, 2, 2, 0, 2, 4, 0, 2, 2, 0, 0, 5, 0, 4, 2, 1, 1, 0, 1, 0, 1, 6, 1, 1, 1, 1, 1, 1] 
dag3.txt 4_1x5.txt 0.0979020979020979 0.1 1495040.0 [0, 0, 0, 2, 2, 0, 0, 0, 2, 2, 2, 0, 2, 2, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2, 2, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0] 
dag3.txt 4_1x5.txt 0.3986013986013986 0.7 491520.0 [8, 6, 8, 9, 4, 6, 3, 4, 8, 5, 1, 2, 5, 2, 8, 9, 4, 6, 9, 0, 2, 3, 5, 9, 6, 9, 6, 8, 8, 4, 3, 5, 8, 8, 5, 8, 8, 8, 3, 8, 6, 3, 8, 8, 8, 6, 0, 6, 2, 6, 2, 2, 4, 2, 1, 1, 0, 0, 8, 0, 0, 0, 0, 0, 2, 0, 6, 6, 1, 0, 1, 1, 0, 7, 0, 0, 7, 7, 0, 0, 2, 0, 2, 2, 2, 2, 0, 2, 8, 4, 4, 4, 4, 4, 4, 4, 4] 
dag3.txt 4_1x5.txt 0.3916083916083916 0.8 495616.0 [4, 8, 8, 6, 2, 8, 4, 4, 2, 7, 6, 0, 7, 6, 4, 8, 0, 3, 6, 2, 6, 4, 7, 8, 3, 6, 8, 8, 4, 8, 4, 6, 4, 4, 7, 1, 4, 8, 8, 2, 8, 8, 4, 4, 4, 0, 4, 2, 4, 0, 0, 9, 8, 0, 6, 5, 4, 5, 4, 5, 0, 0, 4, 0, 8, 0, 6, 6, 6, 4, 6, 6, 0, 6, 7, 0, 0, 6, 4, 0, 9, 4, 0, 0, 8, 0, 0, 9, 4, 2, 2, 0, 8, 2, 0, 0, 0] 
dag3.txt 4_1x5.txt 0.44755244755244755 0.65 495616.0 [4, 4, 6, 8, 0, 4, 7, 2, 0, 4, 5, 8, 0, 8, 2, 4, 8, 6, 5, 0, 5, 1, 4, 4, 8, 8, 4, 6, 4, 9, 7, 8, 4, 4, 8, 6, 4, 9, 1, 2, 4, 1, 4, 4, 6, 6, 2, 4, 0, 3, 8, 2, 8, 8, 2, 5, 0, 1, 2, 1, 8, 8, 2, 2, 6, 2, 6, 6, 0, 2, 5, 0, 2, 6, 8, 2, 3, 6, 6, 2, 2, 6, 6, 6, 3, 3, 8, 2, 4, 0, 0, 8, 8, 8, 8, 8, 8] 
dag3.txt 4_1x5.txt 0.5034965034965035 0.9 491520.0 [5, 6, 1, 8, 0, 6, 6, 8, 4, 4, 9, 8, 4, 0, 0, 6, 2, 3, 2, 3, 2, 0, 4, 6, 0, 8, 6, 1, 6, 4, 5, 8, 5, 4, 2, 4, 5, 1, 0, 6, 6, 0, 5, 5, 8, 2, 8, 4, 0, 8, 8, 7, 2, 8, 9, 9, 4, 9, 8, 9, 8, 8, 8, 8, 1, 8, 3, 0, 2, 8, 9, 2, 8, 0, 2, 8, 2, 2, 5, 8, 7, 5, 0, 0, 8, 8, 8, 7, 5, 6, 6, 8, 7, 5, 8, 5, 5] 
dag3.txt 4_1x5.txt 0.4755244755244755 1 507904.0 [8, 4, 0, 7, 2, 4, 2, 0, 8, 6, 7, 4, 9, 8, 0, 0, 8, 8, 7, 4, 0, 0, 6, 0, 8, 6, 4, 0, 4, 0, 2, 7, 2, 6, 6, 6, 8, 0, 0, 8, 0, 0, 2, 8, 0, 0, 3, 8, 0, 4, 4, 4, 4, 4, 7, 4, 9, 4, 3, 9, 3, 3, 3, 3, 2, 3, 8, 6, 7, 9, 7, 6, 2, 6, 6, 6, 5, 5, 0, 3, 4, 0, 8, 5, 2, 5, 3, 4, 2, 2, 1, 2, 2, 2, 2, 2, 2] 
dag3.txt 4_1x5.txt 0.43356643356643354 0.6 491520.0 [3, 7, 4, 2, 2, 7, 6, 4, 9, 2, 6, 4, 2, 6, 4, 7, 0, 4, 1, 5, 6, 3, 2, 7, 8, 2, 0, 4, 7, 4, 3, 8, 3, 2, 2, 2, 3, 4, 7, 0, 0, 7, 3, 3, 4, 4, 6, 0, 6, 8, 4, 8, 8, 4, 6, 6, 6, 6, 3, 6, 4, 4, 4, 4, 4, 3, 4, 4, 1, 6, 6, 1, 6, 1, 2, 2, 0, 0, 6, 2, 8, 2, 8, 1, 8, 8, 4, 8, 2, 4, 0, 8, 8, 8, 8, 8, 8] 
dag3.txt 4_1x5.txt 0.35664335664335667 0.55 495616.0 [0, 4, 5, 6, 8, 4, 2, 5, 8, 8, 4, 2, 6, 4, 8, 4, 0, 3, 6, 8, 4, 2, 8, 4, 6, 6, 4, 5, 4, 5, 2, 6, 0, 8, 6, 6, 0, 5, 9, 7, 9, 9, 0, 0, 6, 6, 5, 0, 6, 2, 2, 6, 0, 2, 4, 4, 6, 4, 0, 4, 0, 0, 5, 0, 2, 0, 3, 2, 4, 0, 4, 4, 0, 2, 6, 0, 2, 2, 6, 0, 7, 0, 1, 2, 2, 2, 0, 3, 0, 3, 8, 3, 2, 8, 0, 0, 8] 
dag3.txt 4_1x5.txt 0.3146853146853147 0.4 512000.0 [0, 0, 2, 8, 7, 0, 9, 0, 0, 3, 8, 4, 6, 5, 1, 0, 6, 8, 8, 0, 8, 4, 6, 0, 6, 8, 0, 2, 0, 0, 4, 6, 4, 4, 6, 4, 0, 2, 4, 2, 0, 2, 2, 2, 4, 2, 4, 2, 4, 2, 4, 4, 6, 4, 6, 6, 6, 6, 4, 6, 4, 4, 4, 4, 2, 4, 8, 8, 8, 6, 8, 8, 4, 8, 6, 6, 8, 8, 4, 4, 2, 4, 8, 8, 2, 2, 6, 2, 4, 2, 0, 2, 4, 4, 4, 4, 4] 
dag3.txt 4_1x5.txt 0.38461538461538464 0.5 495616.0 [9, 6, 8, 4, 0, 6, 4, 2, 8, 7, 6, 0, 7, 6, 8, 3, 6, 8, 5, 1, 6, 0, 7, 3, 8, 4, 6, 8, 6, 2, 0, 4, 9, 9, 4, 0, 9, 3, 3, 0, 3, 3, 9, 9, 8, 8, 2, 2, 0, 2, 0, 0, 4, 0, 6, 4, 4, 4, 2, 4, 2, 2, 2, 2, 8, 2, 8, 8, 5, 4, 5, 5, 2, 6, 4, 4, 2, 6, 0, 4, 0, 0, 8, 6, 2, 2, 4, 0, 0, 0, 2, 0, 2, 2, 0, 0, 2] 
