dag49.txt 3_2x4.txt 0.09900990099009901 0.1 1829546.6666666667 [2, 2, 0, 0, 0, 2, 0, 2, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 0, 0, 2, 2, 0, 2, 0, 2, 2, 2, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag49.txt 3_2x4.txt 0.36633663366336633 0.7 480597.3333333333 [6, 7, 1, 5, 4, 0, 3, 0, 0, 2, 5, 3, 2, 4, 0, 5, 0, 7, 4, 4, 4, 1, 3, 7, 3, 3, 4, 4, 5, 5, 0, 4, 7, 7, 0, 0, 4, 4, 0, 2, 2, 0, 2, 2, 2, 2, 4, 2, 2, 2, 6, 2, 5, 6, 3, 2, 1, 6, 6, 6, 1, 1, 1, 1, 6, 6, 6, 6] 
dag49.txt 3_2x4.txt 0.3069306930693069 0.5 475136.0 [1, 2, 0, 2, 0, 2, 3, 5, 5, 7, 4, 3, 1, 4, 5, 4, 2, 7, 0, 0, 4, 0, 3, 7, 3, 3, 0, 0, 4, 4, 2, 4, 2, 7, 5, 5, 4, 4, 5, 7, 4, 5, 4, 2, 7, 7, 4, 4, 1, 1, 6, 1, 6, 6, 3, 1, 0, 6, 6, 6, 0, 0, 0, 0, 6, 6, 6, 6] 
dag49.txt 3_2x4.txt 0.40594059405940597 0.65 480597.3333333333 [6, 1, 2, 4, 0, 5, 6, 6, 6, 3, 5, 6, 7, 0, 6, 5, 5, 4, 0, 0, 0, 2, 2, 3, 6, 6, 0, 0, 5, 5, 1, 0, 1, 4, 6, 6, 0, 0, 7, 4, 0, 7, 0, 1, 3, 4, 0, 0, 7, 3, 4, 7, 5, 4, 4, 7, 3, 4, 4, 4, 2, 2, 2, 2, 2, 4, 2, 4] 
dag49.txt 3_2x4.txt 0.37623762376237624 0.6 483328.0 [7, 7, 3, 6, 5, 7, 6, 0, 0, 4, 1, 6, 2, 5, 0, 1, 7, 4, 5, 5, 2, 3, 6, 4, 6, 6, 5, 7, 1, 2, 0, 2, 4, 4, 0, 0, 2, 2, 0, 2, 2, 0, 2, 4, 4, 4, 5, 2, 2, 2, 1, 0, 1, 1, 1, 2, 5, 3, 3, 3, 5, 5, 5, 5, 6, 3, 3, 3] 
dag49.txt 3_2x4.txt 0.44554455445544555 0.55 483328.0 [7, 5, 2, 6, 2, 5, 6, 4, 4, 3, 0, 5, 3, 0, 4, 5, 5, 3, 2, 2, 0, 4, 0, 3, 0, 7, 2, 6, 0, 0, 4, 0, 6, 3, 4, 4, 1, 2, 4, 3, 1, 4, 1, 6, 3, 6, 0, 1, 3, 1, 0, 1, 0, 0, 2, 1, 7, 1, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2] 
dag49.txt 3_2x4.txt 0.37623762376237624 0.4 486058.6666666667 [7, 3, 1, 2, 1, 3, 0, 5, 5, 6, 2, 0, 6, 2, 5, 0, 3, 6, 1, 1, 2, 0, 0, 6, 0, 0, 1, 3, 2, 2, 3, 2, 2, 6, 5, 5, 6, 3, 5, 6, 6, 5, 6, 2, 6, 4, 2, 7, 6, 7, 4, 7, 4, 4, 0, 7, 1, 4, 1, 4, 1, 1, 1, 1, 4, 4, 4, 4] 
dag49.txt 3_2x4.txt 0.31683168316831684 0.35 491520.0 [2, 2, 2, 3, 4, 7, 6, 5, 5, 1, 2, 6, 1, 2, 5, 6, 7, 1, 4, 2, 0, 2, 6, 0, 6, 6, 4, 7, 6, 6, 7, 0, 2, 0, 5, 5, 0, 0, 5, 0, 0, 5, 0, 2, 1, 0, 0, 0, 1, 1, 4, 1, 3, 3, 3, 1, 4, 3, 2, 3, 4, 4, 4, 4, 4, 3, 4, 4] 
dag49.txt 3_2x4.txt 0.38613861386138615 0.45 480597.3333333333 [1, 7, 0, 6, 0, 7, 6, 2, 2, 5, 1, 2, 4, 3, 2, 1, 7, 5, 0, 0, 3, 6, 6, 5, 2, 2, 0, 7, 1, 3, 7, 3, 5, 5, 2, 2, 3, 3, 2, 4, 3, 2, 3, 4, 5, 4, 3, 3, 4, 4, 4, 4, 1, 4, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 6, 0, 6, 6] 
dag49.txt 3_2x4.txt 0.44554455445544555 0.9 486058.6666666667 [6, 0, 6, 7, 6, 0, 7, 2, 2, 3, 2, 4, 1, 6, 7, 2, 5, 6, 6, 6, 2, 6, 4, 3, 4, 4, 6, 0, 2, 2, 6, 2, 3, 3, 1, 1, 0, 0, 1, 0, 0, 1, 0, 3, 3, 0, 0, 0, 1, 0, 2, 1, 2, 2, 7, 2, 5, 2, 2, 2, 6, 5, 6, 5, 4, 4, 4, 4] 
dag49.txt 3_2x4.txt 0.39603960396039606 0.8 475136.0 [1, 0, 6, 0, 3, 0, 3, 7, 7, 2, 1, 3, 4, 1, 7, 6, 0, 4, 3, 6, 1, 6, 5, 2, 3, 5, 6, 2, 1, 1, 0, 1, 0, 2, 7, 7, 2, 2, 7, 2, 2, 7, 2, 0, 2, 2, 1, 2, 4, 4, 5, 4, 5, 5, 3, 4, 3, 4, 4, 4, 6, 6, 6, 6, 5, 4, 6, 6] 
dag49.txt 3_2x4.txt 0.13861386138613863 0.15 1338026.6666666667 [2, 2, 0, 0, 0, 2, 0, 2, 2, 4, 0, 0, 4, 2, 2, 0, 2, 4, 0, 0, 2, 0, 0, 4, 0, 0, 0, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 4, 4, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag49.txt 3_2x4.txt 0.36633663366336633 1 480597.3333333333 [6, 2, 0, 7, 4, 2, 6, 3, 3, 1, 3, 0, 1, 3, 3, 7, 2, 1, 4, 0, 2, 0, 0, 1, 0, 3, 4, 2, 3, 3, 5, 2, 6, 6, 3, 5, 2, 2, 5, 6, 2, 5, 2, 6, 1, 6, 2, 2, 1, 0, 4, 1, 7, 4, 0, 0, 4, 0, 0, 0, 4, 4, 4, 4, 4, 0, 4, 4] 
dag49.txt 3_2x4.txt 0.297029702970297 0.3 516096.0 [6, 3, 4, 2, 4, 3, 2, 6, 6, 0, 1, 2, 0, 1, 6, 2, 3, 0, 4, 4, 1, 4, 2, 0, 2, 2, 4, 7, 1, 1, 6, 1, 3, 7, 6, 6, 7, 7, 6, 7, 7, 6, 7, 3, 0, 5, 1, 7, 0, 0, 5, 0, 1, 5, 2, 0, 4, 5, 4, 5, 4, 4, 4, 4, 5, 5, 5, 5] 
dag49.txt 3_2x4.txt 0.24752475247524752 0.25 628053.3333333334 [4, 4, 6, 0, 6, 4, 2, 2, 2, 3, 0, 2, 3, 0, 2, 0, 4, 3, 6, 6, 0, 6, 2, 3, 2, 2, 6, 6, 0, 0, 4, 0, 4, 4, 2, 2, 0, 0, 2, 4, 0, 2, 0, 4, 3, 1, 0, 0, 3, 3, 1, 3, 0, 1, 0, 3, 6, 1, 6, 1, 6, 6, 6, 6, 1, 1, 1, 1] 
dag49.txt 3_2x4.txt 0.19801980198019803 0.2 841045.3333333334 [6, 6, 2, 4, 2, 6, 4, 0, 0, 2, 0, 4, 2, 0, 0, 0, 6, 2, 2, 2, 0, 2, 4, 2, 4, 4, 2, 6, 0, 0, 6, 0, 6, 6, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6, 2, 6, 0, 0, 2, 2, 4, 2, 0, 0, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4] 
