dag95.txt 3_2x4.txt 0.09278350515463918 0.1 1551018.6666666667 [0, 0, 0, 0, 0, 4, 4, 0, 2, 0, 0, 2, 0, 4, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0] 
dag95.txt 3_2x4.txt 0.5876288659793815 0.6 393216.0 [0, 3, 0, 2, 0, 5, 1, 2, 3, 2, 2, 0, 0, 7, 7, 6, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 3, 5, 5, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 4, 0, 0, 4, 4, 0, 0, 6, 6, 6, 0, 1, 0, 0] 
dag95.txt 3_2x4.txt 0.41237113402061853 0.55 382293.3333333333 [5, 3, 5, 5, 7, 1, 6, 2, 4, 2, 1, 4, 5, 1, 5, 4, 5, 4, 1, 1, 1, 2, 5, 1, 2, 5, 2, 3, 6, 2, 6, 7, 7, 2, 2, 2, 2, 4, 0, 2, 7, 2, 7, 2, 7, 2, 2, 2, 2, 4, 2, 3, 0, 0, 3, 2, 0, 6, 3, 3, 0, 0, 0] 
dag95.txt 3_2x4.txt 0.4948453608247423 0.5 393216.0 [2, 3, 2, 2, 0, 5, 7, 2, 6, 2, 0, 0, 2, 1, 6, 5, 2, 0, 0, 0, 0, 2, 2, 0, 2, 1, 2, 0, 0, 6, 0, 2, 2, 3, 2, 4, 4, 0, 4, 4, 2, 2, 5, 2, 2, 2, 2, 2, 2, 6, 2, 4, 1, 3, 4, 2, 7, 4, 4, 4, 4, 4, 4] 
dag95.txt 3_2x4.txt 0.14432989690721648 0.15 1179648.0 [2, 0, 2, 2, 4, 2, 2, 2, 4, 2, 0, 0, 2, 2, 2, 4, 2, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0] 
dag95.txt 3_2x4.txt 0.5876288659793815 0.8 393216.0 [0, 3, 0, 2, 0, 5, 1, 2, 3, 2, 2, 0, 0, 7, 7, 6, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 3, 5, 5, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 4, 0, 0, 4, 4, 0, 0, 6, 6, 6, 0, 1, 0, 0] 
dag95.txt 3_2x4.txt 0.5876288659793815 0.9 393216.0 [0, 3, 0, 2, 0, 5, 1, 2, 3, 2, 2, 0, 0, 7, 7, 6, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 3, 5, 5, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 4, 0, 0, 4, 4, 0, 0, 6, 6, 6, 0, 1, 0, 0] 
dag95.txt 3_2x4.txt 0.32989690721649484 0.35 425984.0 [6, 4, 2, 7, 3, 5, 5, 2, 3, 7, 4, 3, 2, 5, 7, 3, 7, 3, 4, 4, 4, 7, 7, 4, 7, 6, 7, 4, 4, 2, 7, 5, 6, 2, 2, 2, 2, 3, 0, 2, 6, 2, 6, 2, 6, 2, 2, 5, 2, 0, 4, 4, 0, 0, 4, 1, 0, 2, 1, 4, 1, 1, 1] 
dag95.txt 3_2x4.txt 0.5876288659793815 0.65 393216.0 [0, 3, 0, 2, 0, 5, 1, 2, 3, 2, 2, 0, 0, 7, 7, 6, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 3, 5, 5, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 4, 0, 0, 4, 4, 0, 0, 6, 6, 6, 0, 1, 0, 0] 
dag95.txt 3_2x4.txt 0.5876288659793815 1 393216.0 [0, 3, 0, 2, 0, 5, 1, 2, 3, 2, 2, 0, 0, 7, 7, 6, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 3, 5, 5, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 4, 0, 0, 4, 4, 0, 0, 6, 6, 6, 0, 1, 0, 0] 
