dag5.txt 3_2x4.txt 0.09803921568627451 0.1 1567402.6666666667 [2, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 2, 2, 0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2] 
dag5.txt 3_2x4.txt 0.45098039215686275 0.65 415061.3333333333 [0, 4, 5, 1, 4, 1, 2, 0, 2, 5, 2, 2, 3, 2, 4, 7, 5, 3, 2, 2, 2, 2, 0, 4, 4, 4, 4, 4, 6, 0, 6, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 3, 0, 2, 0, 6, 6, 0, 0, 4, 0, 7, 0, 2, 2, 2, 2, 6, 7, 6, 2, 6, 6, 0, 6, 6, 6, 6, 6, 6, 6] 
dag5.txt 3_2x4.txt 0.43137254901960786 0.55 415061.3333333333 [0, 2, 5, 1, 2, 5, 2, 0, 6, 1, 4, 6, 1, 0, 2, 3, 7, 6, 6, 4, 6, 4, 6, 3, 7, 2, 2, 0, 2, 0, 4, 0, 0, 6, 0, 3, 0, 0, 0, 0, 0, 5, 0, 4, 0, 2, 2, 0, 0, 6, 6, 7, 6, 6, 6, 4, 4, 2, 2, 4, 4, 2, 4, 0, 2, 0, 2, 4, 4, 2, 2] 
dag5.txt 3_2x4.txt 0.45098039215686275 0.6 415061.3333333333 [0, 4, 5, 1, 4, 1, 2, 0, 2, 5, 2, 2, 3, 2, 4, 7, 5, 3, 2, 2, 2, 2, 0, 4, 4, 4, 4, 4, 6, 0, 6, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 3, 0, 2, 0, 6, 6, 0, 0, 4, 0, 7, 0, 2, 2, 2, 2, 6, 7, 6, 2, 6, 6, 0, 6, 6, 6, 6, 6, 6, 6] 
dag5.txt 3_2x4.txt 0.46078431372549017 0.8 415061.3333333333 [4, 0, 5, 1, 0, 1, 6, 4, 6, 5, 6, 2, 3, 2, 0, 7, 2, 2, 6, 6, 6, 6, 6, 5, 0, 3, 6, 4, 6, 6, 6, 4, 4, 6, 6, 7, 6, 4, 4, 4, 6, 1, 4, 6, 4, 4, 4, 4, 3, 0, 0, 6, 0, 0, 0, 6, 6, 4, 7, 2, 0, 4, 2, 4, 4, 4, 4, 6, 2, 4, 4] 
dag5.txt 3_2x4.txt 0.43137254901960786 0.9 415061.3333333333 [2, 6, 5, 5, 6, 1, 4, 2, 6, 1, 2, 6, 3, 6, 6, 3, 5, 7, 6, 0, 0, 0, 0, 6, 6, 0, 0, 6, 0, 2, 0, 2, 2, 2, 2, 1, 4, 2, 2, 2, 2, 3, 2, 0, 2, 4, 4, 2, 7, 2, 2, 6, 2, 0, 0, 6, 0, 4, 7, 4, 0, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4] 
dag5.txt 3_2x4.txt 0.47058823529411764 0.5 415061.3333333333 [2, 6, 5, 1, 6, 1, 0, 2, 6, 5, 0, 6, 3, 6, 6, 7, 7, 6, 6, 0, 2, 0, 2, 6, 6, 3, 6, 6, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 1, 4, 0, 4, 4, 4, 4, 3, 5, 0, 0, 4, 0, 4, 0, 0, 4, 7, 4, 0, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4] 
dag5.txt 3_2x4.txt 0.4803921568627451 1 415061.3333333333 [0, 4, 5, 5, 4, 1, 6, 0, 6, 3, 2, 6, 7, 6, 4, 4, 7, 1, 6, 2, 2, 2, 2, 4, 4, 2, 2, 6, 2, 0, 2, 0, 4, 2, 2, 3, 0, 0, 0, 4, 0, 1, 0, 6, 0, 0, 0, 0, 3, 2, 0, 7, 0, 2, 6, 6, 6, 0, 5, 4, 6, 0, 6, 0, 0, 0, 0, 6, 6, 0, 6] 
dag5.txt 3_2x4.txt 0.29411764705882354 0.35 442368.0 [4, 1, 6, 0, 7, 7, 0, 4, 3, 7, 5, 3, 4, 3, 7, 1, 0, 3, 3, 0, 0, 0, 0, 1, 7, 0, 0, 1, 0, 4, 0, 4, 4, 0, 0, 2, 5, 4, 4, 4, 5, 6, 4, 2, 4, 6, 6, 4, 4, 5, 5, 3, 5, 5, 5, 2, 2, 6, 6, 2, 2, 6, 2, 4, 6, 6, 6, 2, 2, 6, 6] 
dag5.txt 3_2x4.txt 0.29411764705882354 0.3 442368.0 [6, 3, 5, 4, 3, 5, 0, 6, 2, 3, 5, 2, 7, 2, 3, 2, 7, 2, 2, 0, 0, 0, 0, 3, 3, 0, 0, 2, 0, 6, 0, 6, 6, 0, 6, 0, 6, 6, 6, 6, 6, 4, 6, 0, 6, 4, 4, 6, 6, 5, 6, 0, 6, 1, 1, 0, 0, 4, 4, 2, 1, 4, 1, 6, 4, 4, 4, 1, 1, 4, 4] 
