dag29.txt 3_2x4.txt 0.43478260869565216 0.45 294912.0 [2, 4, 5, 0, 3, 7, 6, 7, 4, 4, 6, 2, 2, 4, 4, 0, 0, 4, 1, 4, 4, 6, 1, 0, 0, 0, 2, 4, 0, 1, 5, 0, 2, 1, 2, 0, 1, 0, 0, 6, 1, 2, 0, 1, 2, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 1, 4, 1] 
dag29.txt 3_2x4.txt 0.33695652173913043 0.5 294912.0 [6, 0, 7, 0, 5, 3, 2, 7, 6, 2, 2, 5, 0, 2, 2, 0, 6, 1, 6, 2, 1, 2, 6, 2, 2, 0, 6, 6, 6, 0, 0, 4, 0, 4, 4, 0, 4, 6, 6, 3, 4, 6, 4, 6, 6, 2, 6, 6, 6, 1, 6, 2, 2, 1, 1, 4, 1, 1, 4, 1, 1] 
dag29.txt 3_2x4.txt 0.41304347826086957 0.55 286720.0 [7, 4, 6, 5, 1, 3, 1, 2, 4, 1, 4, 2, 5, 1, 1, 5, 5, 3, 5, 1, 1, 0, 5, 4, 4, 4, 7, 4, 4, 5, 4, 4, 7, 7, 7, 5, 7, 5, 5, 0, 0, 7, 0, 2, 5, 1, 2, 2, 2, 3, 3, 1, 1, 3, 3, 6, 1, 3, 6, 3, 6] 
dag29.txt 3_2x4.txt 0.34782608695652173 0.35 303104.0 [0, 3, 5, 6, 7, 3, 1, 6, 0, 7, 1, 5, 5, 1, 7, 0, 0, 3, 0, 7, 7, 1, 0, 7, 7, 0, 0, 0, 0, 0, 4, 4, 0, 4, 0, 6, 4, 6, 6, 2, 4, 6, 2, 0, 6, 7, 6, 6, 6, 3, 3, 7, 7, 3, 3, 4, 3, 3, 2, 3, 2] 
dag29.txt 3_2x4.txt 0.4891304347826087 0.7 294912.0 [2, 0, 7, 2, 7, 3, 4, 5, 2, 4, 4, 6, 6, 4, 0, 0, 0, 0, 2, 4, 2, 4, 2, 4, 4, 0, 2, 2, 2, 6, 5, 0, 6, 1, 1, 2, 1, 0, 2, 6, 1, 2, 0, 6, 2, 4, 2, 2, 0, 0, 0, 4, 4, 0, 0, 3, 4, 0, 1, 1, 1] 
dag29.txt 3_2x4.txt 0.358695652173913 0.4 294912.0 [7, 5, 4, 3, 6, 2, 4, 3, 0, 2, 4, 0, 0, 4, 2, 3, 3, 2, 0, 2, 2, 4, 0, 3, 5, 5, 7, 0, 5, 0, 5, 3, 0, 0, 7, 5, 0, 5, 5, 1, 1, 7, 1, 0, 7, 2, 7, 7, 7, 2, 2, 2, 2, 2, 2, 6, 2, 2, 6, 2, 6] 
dag29.txt 3_2x4.txt 0.09782608695652174 0.1 917504.0 [2, 0, 2, 2, 4, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 2, 0, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 2, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag29.txt 3_2x4.txt 0.358695652173913 0.8 294912.0 [2, 1, 5, 1, 3, 7, 4, 5, 1, 0, 4, 2, 2, 0, 0, 1, 1, 0, 1, 0, 0, 4, 2, 0, 4, 1, 2, 1, 1, 2, 3, 6, 7, 6, 6, 1, 6, 1, 1, 4, 6, 2, 6, 2, 2, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0] 
dag29.txt 3_2x4.txt 0.4891304347826087 1 294912.0 [2, 0, 7, 2, 7, 3, 4, 5, 2, 4, 4, 6, 6, 4, 0, 0, 0, 0, 2, 4, 2, 4, 2, 4, 4, 0, 2, 2, 2, 6, 5, 0, 6, 1, 1, 2, 1, 0, 2, 6, 1, 2, 0, 6, 2, 4, 2, 2, 0, 0, 0, 4, 4, 0, 0, 3, 4, 0, 1, 1, 1] 
dag29.txt 3_2x4.txt 0.33695652173913043 0.9 294912.0 [6, 0, 7, 0, 5, 3, 2, 7, 6, 2, 2, 5, 0, 2, 2, 0, 6, 1, 6, 2, 1, 2, 6, 2, 2, 0, 6, 6, 6, 0, 0, 4, 0, 4, 4, 0, 4, 6, 6, 3, 4, 6, 4, 6, 6, 2, 6, 6, 6, 1, 6, 2, 2, 1, 1, 4, 1, 1, 4, 1, 1] 
dag29.txt 3_2x4.txt 0.4891304347826087 0.65 294912.0 [2, 0, 7, 2, 7, 3, 4, 5, 2, 4, 4, 6, 6, 4, 0, 0, 0, 0, 2, 4, 2, 4, 2, 4, 4, 0, 2, 2, 2, 6, 5, 0, 6, 1, 1, 2, 1, 0, 2, 6, 1, 2, 0, 6, 2, 4, 2, 2, 0, 0, 0, 4, 4, 0, 0, 3, 4, 0, 1, 1, 1] 
dag29.txt 3_2x4.txt 0.14130434782608695 0.15 660821.3333333334 [0, 4, 0, 0, 4, 4, 4, 2, 0, 4, 4, 0, 0, 4, 4, 0, 0, 4, 0, 4, 4, 4, 0, 4, 4, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 2, 0, 0, 2, 2, 0, 2, 0, 0, 4, 0, 0, 0, 4, 4, 4, 4, 4, 4, 2, 4, 4, 2, 4, 2] 
