dag51.txt 3_2x4.txt 0.6060606060606061 0.65 393216.0 [0, 7, 0, 0, 5, 1, 3, 3, 7, 0, 6, 2, 0, 6, 1, 0, 2, 2, 3, 0, 5, 5, 2, 0, 0, 2, 2, 0, 0, 2, 2, 2, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 4, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 0, 0, 0, 0] 
dag51.txt 3_2x4.txt 0.46464646464646464 0.55 393216.0 [0, 3, 0, 2, 5, 7, 0, 6, 1, 4, 6, 2, 2, 5, 6, 4, 0, 0, 6, 4, 0, 0, 0, 2, 2, 2, 0, 2, 2, 2, 1, 1, 2, 2, 4, 3, 4, 4, 2, 2, 2, 2, 2, 5, 2, 2, 4, 3, 7, 4, 0, 4, 2, 4, 4, 4, 4, 4, 2, 4, 4, 4, 2, 2, 4, 4, 4, 4] 
dag51.txt 3_2x4.txt 0.5252525252525253 0.6 393216.0 [2, 3, 2, 2, 5, 1, 2, 5, 7, 0, 4, 2, 2, 4, 7, 0, 2, 2, 4, 0, 6, 6, 2, 2, 0, 2, 1, 0, 2, 2, 4, 3, 2, 2, 2, 6, 2, 2, 2, 2, 2, 2, 0, 6, 2, 0, 0, 1, 7, 2, 0, 3, 5, 2, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag51.txt 3_2x4.txt 0.46464646464646464 0.5 393216.0 [0, 3, 0, 2, 5, 7, 0, 6, 1, 4, 6, 2, 2, 5, 6, 4, 0, 0, 6, 2, 0, 0, 0, 2, 2, 2, 0, 2, 2, 2, 1, 1, 2, 2, 4, 3, 4, 4, 2, 2, 2, 2, 2, 5, 2, 4, 4, 3, 7, 4, 0, 4, 2, 4, 4, 4, 4, 4, 2, 4, 4, 4, 2, 2, 4, 4, 4, 4] 
dag51.txt 3_2x4.txt 0.09090909090909091 0.1 1239722.6666666667 [2, 0, 2, 2, 2, 2, 0, 2, 2, 0, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0, 2, 2, 2, 2, 0, 0, 2, 0, 2, 2, 2, 2, 0, 0, 2, 0, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag51.txt 3_2x4.txt 0.6060606060606061 0.8 393216.0 [0, 7, 0, 0, 5, 1, 3, 3, 7, 0, 6, 2, 0, 6, 1, 0, 2, 2, 3, 0, 5, 5, 2, 0, 0, 2, 2, 0, 0, 2, 2, 2, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 4, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 0, 0, 0, 0] 
dag51.txt 3_2x4.txt 0.6060606060606061 0.9 393216.0 [0, 7, 0, 0, 5, 1, 3, 3, 7, 0, 6, 2, 0, 6, 1, 0, 2, 2, 3, 0, 5, 5, 2, 0, 0, 2, 2, 0, 0, 2, 2, 2, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 4, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 0, 0, 0, 0] 
dag51.txt 3_2x4.txt 0.6060606060606061 0.7 393216.0 [0, 7, 0, 0, 5, 1, 3, 3, 7, 0, 6, 2, 0, 6, 1, 0, 2, 2, 3, 0, 5, 5, 2, 0, 0, 2, 2, 0, 0, 2, 2, 2, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 4, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 0, 0, 0, 0] 
dag51.txt 3_2x4.txt 0.41414141414141414 0.45 393216.0 [3, 7, 5, 2, 7, 5, 3, 7, 3, 4, 0, 4, 2, 5, 2, 1, 5, 3, 4, 4, 3, 2, 5, 5, 1, 1, 2, 4, 1, 4, 0, 2, 1, 1, 0, 0, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 0, 1, 3, 6, 4, 1, 1, 4, 6, 1, 4, 6, 6, 6, 4, 4, 6, 6, 6, 6] 
dag51.txt 3_2x4.txt 0.35353535353535354 0.4 393216.0 [6, 5, 5, 6, 7, 1, 2, 4, 7, 0, 4, 0, 6, 1, 6, 4, 5, 2, 7, 0, 6, 5, 5, 5, 2, 2, 6, 3, 2, 3, 4, 2, 2, 2, 4, 3, 1, 4, 2, 2, 2, 2, 2, 2, 2, 3, 0, 6, 4, 4, 6, 0, 0, 2, 2, 0, 0, 2, 3, 0, 0, 0, 3, 3, 0, 0, 0, 0] 
dag51.txt 3_2x4.txt 0.6060606060606061 1 393216.0 [0, 7, 0, 0, 5, 1, 3, 3, 7, 0, 6, 2, 0, 6, 1, 0, 2, 2, 3, 0, 5, 5, 2, 0, 0, 2, 2, 0, 0, 2, 2, 2, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 4, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 0, 0, 0, 0] 
dag51.txt 3_2x4.txt 0.3434343434343434 0.35 401408.0 [6, 2, 3, 7, 5, 5, 2, 4, 6, 1, 0, 2, 7, 5, 7, 0, 3, 2, 4, 0, 6, 3, 3, 3, 2, 2, 6, 0, 7, 7, 0, 7, 2, 2, 3, 0, 3, 3, 2, 2, 7, 2, 2, 2, 2, 0, 1, 0, 3, 3, 6, 6, 4, 2, 2, 1, 1, 2, 4, 1, 1, 1, 4, 4, 1, 1, 1, 1] 
dag51.txt 3_2x4.txt 0.29292929292929293 0.3 450560.0 [5, 5, 3, 1, 7, 7, 3, 2, 5, 6, 2, 4, 1, 7, 1, 2, 3, 3, 4, 4, 5, 3, 3, 3, 3, 3, 1, 4, 3, 1, 0, 1, 3, 3, 2, 0, 7, 2, 3, 3, 3, 3, 3, 0, 3, 0, 6, 0, 2, 2, 6, 6, 4, 2, 2, 6, 6, 2, 1, 6, 6, 6, 4, 4, 6, 6, 6, 6] 
dag51.txt 3_2x4.txt 0.1414141414141414 0.15 841045.3333333334 [4, 2, 4, 4, 4, 4, 2, 2, 4, 0, 2, 2, 4, 4, 4, 2, 4, 2, 0, 0, 4, 4, 4, 4, 2, 2, 4, 0, 2, 2, 0, 2, 2, 2, 2, 0, 4, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 2, 2, 4, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
