dagL24.txt 3_2x4.txt True 0.0585480093676815 0.07 978.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 3, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagL24.txt 3_2x4.txt True 0.07259953161592506 0.1 970.5 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 4, 7, 7, 7, 4, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 6, 6, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagL24.txt 3_2x4.txt True 0.12646370023419204 0.15 1242.0 [6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 4, 6, 6, 0, 6, 6, 6, 6, 4, 6, 3, 0, 6, 6, 3, 6, 6, 4, 7, 7, 0, 7, 6, 7, 7, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagL24.txt 3_2x4.txt True 0.12646370023419204 0.2 1242.0 [6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 4, 6, 6, 0, 6, 6, 6, 6, 4, 6, 3, 0, 6, 6, 3, 6, 6, 4, 7, 7, 0, 7, 6, 7, 7, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagL24.txt 3_2x4.txt True 0.2693208430913349 0.3 363.5 [2, 2, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 1, 0, 3, 6, 3, 1, 3, 0, 3, 1, 1, 3, 0, 7, 7, 7, 1, 3, 6, 6, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 4, 7, 7, 7, 7, 7, 7, 7, 7, 7, 4, 7, 7, 5, 7, 7, 7, 5, 4, 7, 7, 5, 5, 5, 7, 5, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5] 
dagL24.txt 3_2x4.txt True 0.38875878220140514 0.4 530.0 [4, 5, 5, 5, 4, 4, 5, 5, 4, 4, 5, 5, 4, 4, 5, 5, 4, 4, 4, 4, 6, 4, 5, 5, 4, 4, 4, 5, 4, 6, 6, 5, 5, 5, 6, 6, 6, 6, 6, 7, 6, 6, 6, 7, 4, 6, 6, 6, 7, 7, 7, 1, 6, 6, 7, 7, 6, 7, 7, 6, 1, 7, 6, 7, 6, 7, 7, 0, 1, 1, 7, 1, 1, 6, 7, 7, 0, 1, 1, 0, 1, 1, 0, 0, 7, 1, 1, 0, 1, 0, 2, 7, 0, 2, 0, 1, 1, 0, 0, 0, 0, 1, 2, 3, 0, 1, 0, 3, 2, 2, 2, 3, 3, 2, 0, 3, 3, 3, 2, 3, 3, 2, 2, 3, 2, 2, 2, 3, 3, 3, 2, 2, 3, 2, 3, 3, 3, 3, 2, 3] 
dagL24.txt 3_2x4.txt True 0.41217798594847777 0.5 512.0 [2, 2, 3, 2, 2, 3, 3, 2, 2, 3, 3, 3, 2, 2, 3, 3, 2, 2, 2, 2, 1, 2, 3, 3, 3, 2, 2, 3, 2, 3, 0, 3, 3, 3, 0, 2, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 4, 1, 0, 5, 4, 4, 4, 0, 4, 0, 1, 4, 5, 4, 4, 6, 5, 4, 5, 4, 4, 4, 5, 5, 4, 5, 0, 4, 5, 5, 5, 4, 5, 5, 4, 4, 6, 5, 6, 6, 5, 4, 5, 6, 6, 5, 5, 7, 6, 6, 6, 7, 7, 6, 6, 7, 6, 7, 7, 7, 7, 6, 6, 7, 7, 7, 6, 6, 6, 7, 7, 7, 6, 6, 7, 7] 
dagL24.txt 3_2x4.txt True 0.41217798594847777 0.6 512.0 [2, 2, 3, 2, 2, 3, 3, 2, 2, 3, 3, 3, 2, 2, 3, 3, 2, 2, 2, 2, 1, 2, 3, 3, 3, 2, 2, 3, 2, 3, 0, 3, 3, 3, 0, 2, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 4, 1, 0, 5, 4, 4, 4, 0, 4, 0, 1, 4, 5, 4, 4, 6, 5, 4, 5, 4, 4, 4, 5, 5, 4, 5, 0, 4, 5, 5, 5, 4, 5, 5, 4, 4, 6, 5, 6, 6, 5, 4, 5, 6, 6, 5, 5, 7, 6, 6, 6, 7, 7, 6, 6, 7, 6, 7, 7, 7, 7, 6, 6, 7, 7, 7, 6, 6, 6, 7, 7, 7, 6, 6, 7, 7] 
dagL24.txt 3_2x4.txt True 0.41217798594847777 0.7 512.0 [2, 2, 3, 2, 2, 3, 3, 2, 2, 3, 3, 3, 2, 2, 3, 3, 2, 2, 2, 2, 1, 2, 3, 3, 3, 2, 2, 3, 2, 3, 0, 3, 3, 3, 0, 2, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 4, 1, 0, 5, 4, 4, 4, 0, 4, 0, 1, 4, 5, 4, 4, 6, 5, 4, 5, 4, 4, 4, 5, 5, 4, 5, 0, 4, 5, 5, 5, 4, 5, 5, 4, 4, 6, 5, 6, 6, 5, 4, 5, 6, 6, 5, 5, 7, 6, 6, 6, 7, 7, 6, 6, 7, 6, 7, 7, 7, 7, 6, 6, 7, 7, 7, 6, 6, 6, 7, 7, 7, 6, 6, 7, 7] 
dagL24.txt 3_2x4.txt True 0.41217798594847777 1 512.0 [2, 2, 3, 2, 2, 3, 3, 2, 2, 3, 3, 3, 2, 2, 3, 3, 2, 2, 2, 2, 1, 2, 3, 3, 3, 2, 2, 3, 2, 3, 0, 3, 3, 3, 0, 2, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 4, 1, 0, 5, 4, 4, 4, 0, 4, 0, 1, 4, 5, 4, 4, 6, 5, 4, 5, 4, 4, 4, 5, 5, 4, 5, 0, 4, 5, 5, 5, 4, 5, 5, 4, 4, 6, 5, 6, 6, 5, 4, 5, 6, 6, 5, 5, 7, 6, 6, 6, 7, 7, 6, 6, 7, 6, 7, 7, 7, 7, 6, 6, 7, 7, 7, 6, 6, 6, 7, 7, 7, 6, 6, 7, 7] 
dagL24.txt 3_2x2.txt True 0.03044496487119438 0.07 1957.5 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3] 
dagL24.txt 3_2x2.txt True 0.08899297423887588 0.1 1932.5 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3] 
dagL24.txt 3_2x2.txt True 0.10304449648711944 0.15 1536.0 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 1, 1, 2, 2, 2, 1, 1, 3, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 1, 1, 2, 2] 
dagL24.txt 3_2x2.txt True 0.16393442622950818 0.2 971.5 [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 1, 3, 3, 3, 1, 0, 3, 3, 1, 1, 0, 3, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 
