dagE36.txt 1234x1.txt True 0.4325581395348837 0.5 315.6666666666667 [2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 3, 0, 1, 2, 2, 3, 2, 0, 3, 3, 3, 2, 3, 2, 3, 0, 3, 3, 3, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 1, 1] 
dagE36.txt 1234x1.txt True 0.5953488372093023 0.6 552.0 [0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 3, 3, 3, 3, 0, 0, 3, 3, 3, 0, 3, 0, 0, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 2, 2, 2, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2] 
dagE36.txt 1234x1.txt True 0.6837209302325581 0.7 509.0 [2, 2, 2, 0, 2, 2, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 0, 2, 3, 2, 3, 3, 0, 1, 0, 3, 3, 3, 3, 1, 0, 0, 0, 2, 0, 3, 1, 1, 3, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1] 
dagE36.txt 1234x1.txt True 0.6837209302325581 0.8 509.0 [2, 2, 2, 0, 2, 2, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 0, 2, 3, 2, 3, 3, 0, 1, 0, 3, 3, 3, 3, 1, 0, 0, 0, 2, 0, 3, 1, 1, 3, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1] 
dagE36.txt 1234x1.txt True 0.6837209302325581 0.9 509.0 [2, 2, 2, 0, 2, 2, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 0, 2, 3, 2, 3, 3, 0, 1, 0, 3, 3, 3, 3, 1, 0, 0, 0, 2, 0, 3, 1, 1, 3, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1] 
dagE36.txt 1234x1.txt True 0.6837209302325581 1 509.0 [2, 2, 2, 0, 2, 2, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 0, 2, 3, 2, 3, 3, 0, 1, 0, 3, 3, 3, 3, 1, 0, 0, 0, 2, 0, 3, 1, 1, 3, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1] 
dagE36.txt 1234x1.txt True 0.4325581395348837 0.5 315.6666666666667 [2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 3, 0, 1, 2, 2, 3, 2, 0, 3, 3, 3, 2, 3, 2, 3, 0, 3, 3, 3, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 1, 1] 
dagE36.txt 1234x1.txt True 0.5953488372093023 0.6 552.0 [0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 3, 3, 3, 3, 0, 0, 3, 3, 3, 0, 3, 0, 0, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 2, 2, 2, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2] 
dagE36.txt 1234x1.txt True 0.6837209302325581 0.7 509.0 [2, 2, 2, 0, 2, 2, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 0, 2, 3, 2, 3, 3, 0, 1, 0, 3, 3, 3, 3, 1, 0, 0, 0, 2, 0, 3, 1, 1, 3, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1] 
dagE36.txt 1234x1.txt True 0.6837209302325581 0.8 509.0 [2, 2, 2, 0, 2, 2, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 0, 2, 3, 2, 3, 3, 0, 1, 0, 3, 3, 3, 3, 1, 0, 0, 0, 2, 0, 3, 1, 1, 3, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1] 
