dagR72.txt 3_2x4.txt True 0.038917089678511 0.07 1431.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 2, 7, 7, 7, 2, 7, 7, 7, 7, 2, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagR72.txt 3_2x4.txt True 0.09983079526226735 0.1 1955.0 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 5, 7, 7, 7, 7, 5, 6, 6, 6, 5, 7, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 6, 7, 6, 6, 6, 6, 3, 6, 6, 6, 6, 6, 6, 6, 6, 3, 6, 6, 6, 6, 6, 3, 6, 6, 6, 6, 6, 6, 6, 6, 3, 6, 6, 6, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6] 
dagR72.txt 3_2x4.txt True 0.09983079526226735 0.15 1955.0 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 5, 7, 7, 7, 7, 5, 6, 6, 6, 5, 7, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 6, 7, 6, 6, 6, 6, 3, 6, 6, 6, 6, 6, 6, 6, 6, 3, 6, 6, 6, 6, 6, 3, 6, 6, 6, 6, 6, 6, 6, 6, 3, 6, 6, 6, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6] 
dagR72.txt 3_2x4.txt True 0.17597292724196278 0.2 1471.0 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 5, 7, 7, 7, 5, 7, 7, 5, 5, 7, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 3, 6, 5, 5, 5, 6, 6, 5, 6, 6, 6, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6] 
dagR72.txt 3_2x4.txt True 0.2961082910321489 0.3 919.0 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 6, 7, 7, 7, 6, 7, 7, 7, 4, 4, 6, 7, 7, 6, 6, 4, 6, 6, 4, 7, 5, 4, 6, 7, 6, 4, 6, 6, 4, 6, 5, 6, 4, 5, 6, 4, 5, 4, 4, 4, 5, 6, 4, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 4, 5, 2, 5, 4, 2, 5, 5, 5, 5, 5, 2, 2, 5, 2, 5, 5, 5, 5, 2, 2, 5, 5, 2, 2, 2, 2, 2, 2, 2, 5, 3, 3, 2, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 3, 3, 3, 2, 2, 2, 3, 3, 3, 2, 3, 3, 3, 2, 3, 0, 2, 3, 3, 3, 3, 1, 3, 2, 3, 0, 0, 0, 1, 1, 1, 0, 3, 0, 0, 0, 1, 0, 3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0] 
dagR72.txt 3_2x4.txt True 0.35194585448392557 0.4 750.0 [0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 3, 0, 0, 3, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 3, 1, 1, 3, 0, 2, 3, 1, 3, 1, 1, 1, 2, 3, 2, 3, 1, 3, 2, 1, 1, 2, 3, 2, 3, 3, 1, 3, 2, 3, 3, 2, 3, 2, 2, 3, 3, 2, 2, 2, 3, 2, 6, 2, 3, 2, 2, 2, 2, 2, 3, 6, 7, 2, 6, 2, 2, 2, 3, 6, 6, 6, 2, 6, 6, 6, 6, 6, 6, 6, 2, 7, 6, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 7, 7, 7, 7, 6, 7, 7, 7, 6, 7, 6, 4, 6, 7, 7, 6, 7, 7, 4, 7, 7, 6, 7, 4, 7, 7, 7, 7, 4, 5, 5, 4, 4, 4, 7, 4, 5, 4, 5, 4, 5, 7, 4, 5, 4, 4, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 4, 5, 4, 5, 5, 4, 5, 4, 5, 4, 5, 5, 5, 5, 4, 5, 4, 5, 5] 
dagR72.txt 3_2x4.txt True 0.35194585448392557 0.5 750.0 [0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 3, 0, 0, 3, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 3, 1, 1, 3, 0, 2, 3, 1, 3, 1, 1, 1, 2, 3, 2, 3, 1, 3, 2, 1, 1, 2, 3, 2, 3, 3, 1, 3, 2, 3, 3, 2, 3, 2, 2, 3, 3, 2, 2, 2, 3, 2, 6, 2, 3, 2, 2, 2, 2, 2, 3, 6, 7, 2, 6, 2, 2, 2, 3, 6, 6, 6, 2, 6, 6, 6, 6, 6, 6, 6, 2, 7, 6, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 7, 7, 7, 7, 6, 7, 7, 7, 6, 7, 6, 4, 6, 7, 7, 6, 7, 7, 4, 7, 7, 6, 7, 4, 7, 7, 7, 7, 4, 5, 5, 4, 4, 4, 7, 4, 5, 4, 5, 4, 5, 7, 4, 5, 4, 4, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 4, 5, 4, 5, 5, 4, 5, 4, 5, 4, 5, 5, 5, 5, 4, 5, 4, 5, 5] 
dagR72.txt 3_2x4.txt True 0.35194585448392557 0.6 750.0 [0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 3, 0, 0, 3, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 3, 1, 1, 3, 0, 2, 3, 1, 3, 1, 1, 1, 2, 3, 2, 3, 1, 3, 2, 1, 1, 2, 3, 2, 3, 3, 1, 3, 2, 3, 3, 2, 3, 2, 2, 3, 3, 2, 2, 2, 3, 2, 6, 2, 3, 2, 2, 2, 2, 2, 3, 6, 7, 2, 6, 2, 2, 2, 3, 6, 6, 6, 2, 6, 6, 6, 6, 6, 6, 6, 2, 7, 6, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 7, 7, 7, 7, 6, 7, 7, 7, 6, 7, 6, 4, 6, 7, 7, 6, 7, 7, 4, 7, 7, 6, 7, 4, 7, 7, 7, 7, 4, 5, 5, 4, 4, 4, 7, 4, 5, 4, 5, 4, 5, 7, 4, 5, 4, 4, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 4, 5, 4, 5, 5, 4, 5, 4, 5, 4, 5, 5, 5, 5, 4, 5, 4, 5, 5] 
dagR72.txt 3_2x4.txt True 0.35194585448392557 0.7 750.0 [0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 3, 0, 0, 3, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 3, 1, 1, 3, 0, 2, 3, 1, 3, 1, 1, 1, 2, 3, 2, 3, 1, 3, 2, 1, 1, 2, 3, 2, 3, 3, 1, 3, 2, 3, 3, 2, 3, 2, 2, 3, 3, 2, 2, 2, 3, 2, 6, 2, 3, 2, 2, 2, 2, 2, 3, 6, 7, 2, 6, 2, 2, 2, 3, 6, 6, 6, 2, 6, 6, 6, 6, 6, 6, 6, 2, 7, 6, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 7, 7, 7, 7, 6, 7, 7, 7, 6, 7, 6, 4, 6, 7, 7, 6, 7, 7, 4, 7, 7, 6, 7, 4, 7, 7, 7, 7, 4, 5, 5, 4, 4, 4, 7, 4, 5, 4, 5, 4, 5, 7, 4, 5, 4, 4, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 4, 5, 4, 5, 5, 4, 5, 4, 5, 4, 5, 5, 5, 5, 4, 5, 4, 5, 5] 
dagR72.txt 3_2x4.txt True 0.35194585448392557 1 750.0 [0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 3, 0, 0, 3, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 3, 1, 1, 3, 0, 2, 3, 1, 3, 1, 1, 1, 2, 3, 2, 3, 1, 3, 2, 1, 1, 2, 3, 2, 3, 3, 1, 3, 2, 3, 3, 2, 3, 2, 2, 3, 3, 2, 2, 2, 3, 2, 6, 2, 3, 2, 2, 2, 2, 2, 3, 6, 7, 2, 6, 2, 2, 2, 3, 6, 6, 6, 2, 6, 6, 6, 6, 6, 6, 6, 2, 7, 6, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 7, 7, 7, 7, 6, 7, 7, 7, 6, 7, 6, 4, 6, 7, 7, 6, 7, 7, 4, 7, 7, 6, 7, 4, 7, 7, 7, 7, 4, 5, 5, 4, 4, 4, 7, 4, 5, 4, 5, 4, 5, 7, 4, 5, 4, 4, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 4, 5, 4, 5, 5, 4, 5, 4, 5, 4, 5, 5, 5, 5, 4, 5, 4, 5, 5] 
dagR72.txt 3_2x2.txt True 0.06937394247038917 0.07 1420.5 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 2, 1, 3, 3, 1, 1, 3, 3, 3, 2, 2, 1, 2, 3, 3, 1, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
