dag20.txt 3_2x4.txt True 0.008 0.04 3091114.6666666665 [0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag20.txt 3_2x4.txt True 0.056 0.06 2938197.3333333335 [0, 0, 4, 0, 0, 6, 0, 2, 0, 6, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2] 
dag20.txt 3_2x4.txt True 0.056 0.08 2938197.3333333335 [0, 0, 4, 0, 0, 6, 0, 2, 0, 6, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2] 
dag20.txt 3_2x4.txt True 0.056 0.1 2938197.3333333335 [0, 0, 4, 0, 0, 6, 0, 2, 0, 6, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2] 
dag20.txt 3_2x4.txt True 0.12 0.12 2326528.0 [0, 0, 4, 0, 2, 6, 0, 2, 0, 6, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 6, 0, 2, 0, 0, 4, 0, 0, 2, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag20.txt 3_2x4.txt True 0.12 0.14 2326528.0 [0, 0, 4, 0, 2, 6, 0, 2, 0, 6, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 6, 0, 2, 0, 0, 4, 0, 0, 2, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag20.txt 3_2x4.txt True 0.16 0.16 1900544.0 [0, 2, 1, 0, 0, 4, 0, 0, 0, 4, 0, 1, 2, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 1, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 2, 4, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 2, 0, 2, 2, 4, 2, 6, 4, 6, 6, 0, 6, 4, 4] 
dag20.txt 3_2x4.txt True 0.16 0.18 1900544.0 [0, 2, 1, 0, 0, 4, 0, 0, 0, 4, 0, 1, 2, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 1, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 2, 4, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 2, 0, 2, 2, 4, 2, 6, 4, 6, 6, 0, 6, 4, 4] 
dag20.txt 3_2x4.txt True 0.2 0.2 1310720.0 [0, 2, 1, 0, 0, 4, 0, 6, 0, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 4, 0, 0, 4, 0, 0, 0, 4, 6, 0, 4, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 2, 6, 2, 2, 0, 2, 2, 0, 0, 0, 6, 2, 2, 2, 6, 0, 4, 4, 2, 4, 2, 4, 4, 2, 6, 4, 6, 6, 6, 6, 6, 6] 
dag20.txt 3_2x4.txt True 0.24 0.25 1108650.6666666667 [0, 0, 1, 6, 0, 0, 3, 0, 4, 6, 6, 1, 0, 3, 0, 4, 5, 3, 6, 0, 4, 0, 4, 1, 0, 4, 0, 0, 0, 1, 6, 0, 0, 1, 0, 0, 4, 0, 0, 0, 4, 6, 6, 6, 4, 6, 0, 6, 4, 6, 4, 6, 4, 6, 0, 2, 2, 2, 5, 2, 6, 4, 4, 4, 2, 2, 0, 2, 2, 5, 2, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
