dag11.txt 3_2x4.txt True 0.0 0.04 2528597.3333333335 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag11.txt 3_2x4.txt True 0.04424778761061947 0.06 2288298.6666666665 [0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag11.txt 3_2x4.txt True 0.04424778761061947 0.08 2288298.6666666665 [0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag11.txt 3_2x4.txt True 0.04424778761061947 0.1 2288298.6666666665 [0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag11.txt 3_2x4.txt True 0.11504424778761062 0.12 1785856.0 [0, 4, 0, 2, 0, 0, 2, 0, 0, 0, 4, 0, 0, 2, 2, 0, 2, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 2, 2, 4, 2, 0, 0, 0, 2, 2, 0, 2, 2, 2, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0] 
dag11.txt 3_2x4.txt True 0.11504424778761062 0.14 1785856.0 [0, 4, 0, 2, 0, 0, 2, 0, 0, 0, 4, 0, 0, 2, 2, 0, 2, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 2, 2, 4, 2, 0, 0, 0, 2, 2, 0, 2, 2, 2, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0] 
dag11.txt 3_2x4.txt True 0.1415929203539823 0.16 1545557.3333333333 [6, 4, 0, 2, 6, 0, 2, 2, 0, 0, 4, 0, 0, 2, 2, 0, 2, 0, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 2, 2, 4, 2, 0, 4, 0, 4, 2, 0, 2, 4, 2, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0] 
dag11.txt 3_2x4.txt True 0.168141592920354 0.18 1299797.3333333333 [1, 6, 0, 2, 2, 0, 2, 2, 0, 0, 4, 0, 0, 2, 2, 0, 2, 0, 1, 6, 0, 0, 0, 0, 0, 6, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 2, 2, 4, 2, 0, 0, 2, 4, 2, 2, 2, 4, 2, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 2, 2, 2] 
dag11.txt 3_2x4.txt True 0.168141592920354 0.2 1299797.3333333333 [1, 6, 0, 2, 2, 0, 2, 2, 0, 0, 4, 0, 0, 2, 2, 0, 2, 0, 1, 6, 0, 0, 0, 0, 0, 6, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 2, 2, 4, 2, 0, 0, 2, 4, 2, 2, 2, 4, 2, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 2, 2, 2] 
dag11.txt 3_2x4.txt True 0.24778761061946902 0.25 759125.3333333334 [0, 3, 0, 6, 0, 2, 6, 0, 0, 0, 1, 4, 4, 6, 6, 0, 6, 0, 0, 3, 0, 0, 4, 0, 4, 3, 3, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 0, 0, 6, 0, 0, 0, 0, 0, 6, 0, 1, 2, 4, 4, 6, 1, 6, 2, 2, 2, 0, 2, 2, 2, 0, 0, 2, 2, 2, 0, 0, 2, 0, 2] 
