dagC38.txt 1234x1.txt True 0.7541899441340782 0.5 10000000476.0 [3, 3, 3, 3, 2, 3, 0, 2, 2, 2, 2, 3, 2, 3, 2, 1, 0, 3, 2, 2, 2, 0, 2, 0, 3, 2, 1, 0, 2, 2, 3, 3, 0, 0, 0, 2, 1, 1, 1, 1, 1, 3, 3, 0, 1, 0, 1, 1, 0, 0, 1, 1, 3, 0, 0, 3, 1, 1, 0, 1] 
dagC38.txt 1234x3.txt True 0.9385474860335196 0.5 10000000219.0 [7, 7, 3, 5, 7, 6, 1, 4, 9, 7, 9, 1, 10, 4, 10, 11, 9, 4, 0, 5, 1, 8, 4, 3, 0, 9, 6, 7, 1, 6, 10, 1, 8, 9, 8, 0, 3, 8, 11, 11, 0, 10, 7, 9, 5, 5, 0, 8, 8, 10, 3, 11, 6, 6, 0, 4, 11, 5, 3, 3] 
dagC38.txt 1234x1.txt True 0.7541899441340782 0.6 10000000476.0 [3, 3, 3, 3, 2, 3, 0, 2, 2, 2, 2, 3, 2, 3, 2, 1, 0, 3, 2, 2, 2, 0, 2, 0, 3, 2, 1, 0, 2, 2, 3, 3, 0, 0, 0, 2, 1, 1, 1, 1, 1, 3, 3, 0, 1, 0, 1, 1, 0, 0, 1, 1, 3, 0, 0, 3, 1, 1, 0, 1] 
dagC38.txt 1234x3.txt True 0.9385474860335196 0.6 10000000219.0 [7, 7, 3, 5, 7, 6, 1, 4, 9, 7, 9, 1, 10, 4, 10, 11, 9, 4, 0, 5, 1, 8, 4, 3, 0, 9, 6, 7, 1, 6, 10, 1, 8, 9, 8, 0, 3, 8, 11, 11, 0, 10, 7, 9, 5, 5, 0, 8, 8, 10, 3, 11, 6, 6, 0, 4, 11, 5, 3, 3] 
dagC38.txt 1234x1.txt True 0.7541899441340782 0.7 10000000476.0 [3, 3, 3, 3, 2, 3, 0, 2, 2, 2, 2, 3, 2, 3, 2, 1, 0, 3, 2, 2, 2, 0, 2, 0, 3, 2, 1, 0, 2, 2, 3, 3, 0, 0, 0, 2, 1, 1, 1, 1, 1, 3, 3, 0, 1, 0, 1, 1, 0, 0, 1, 1, 3, 0, 0, 3, 1, 1, 0, 1] 
dagC38.txt 1234x3.txt True 0.9385474860335196 0.7 10000000219.0 [7, 7, 3, 5, 7, 6, 1, 4, 9, 7, 9, 1, 10, 4, 10, 11, 9, 4, 0, 5, 1, 8, 4, 3, 0, 9, 6, 7, 1, 6, 10, 1, 8, 9, 8, 0, 3, 8, 11, 11, 0, 10, 7, 9, 5, 5, 0, 8, 8, 10, 3, 11, 6, 6, 0, 4, 11, 5, 3, 3] 
dagC38.txt 1234x1.txt True 0.7374301675977654 0.8 182.33333333333334 [3, 3, 3, 3, 2, 2, 0, 2, 2, 2, 2, 3, 2, 3, 2, 1, 0, 2, 2, 2, 2, 0, 2, 3, 3, 2, 1, 3, 2, 2, 3, 3, 3, 3, 3, 2, 1, 3, 1, 1, 1, 3, 3, 0, 1, 3, 1, 1, 3, 0, 1, 1, 3, 3, 0, 3, 1, 1, 0, 1] 
dagC38.txt 1234x3.txt True 0.9385474860335196 0.8 10000000219.0 [7, 7, 3, 5, 7, 6, 1, 4, 9, 7, 9, 1, 10, 4, 10, 11, 9, 4, 0, 5, 1, 8, 4, 3, 0, 9, 6, 7, 1, 6, 10, 1, 8, 9, 8, 0, 3, 8, 11, 11, 0, 10, 7, 9, 5, 5, 0, 8, 8, 10, 3, 11, 6, 6, 0, 4, 11, 5, 3, 3] 
dagC38.txt 1234x1.txt True 0.7541899441340782 0.5 10000000476.0 [3, 3, 3, 3, 2, 3, 0, 2, 2, 2, 2, 3, 2, 3, 2, 1, 0, 3, 2, 2, 2, 0, 2, 0, 3, 2, 1, 0, 2, 2, 3, 3, 0, 0, 0, 2, 1, 1, 1, 1, 1, 3, 3, 0, 1, 0, 1, 1, 0, 0, 1, 1, 3, 0, 0, 3, 1, 1, 0, 1] 
dagC38.txt 1234x3.txt True 0.9385474860335196 0.5 10000000219.0 [7, 7, 3, 5, 7, 6, 1, 4, 9, 7, 9, 1, 10, 4, 10, 11, 9, 4, 0, 5, 1, 8, 4, 3, 0, 9, 6, 7, 1, 6, 10, 1, 8, 9, 8, 0, 3, 8, 11, 11, 0, 10, 7, 9, 5, 5, 0, 8, 8, 10, 3, 11, 6, 6, 0, 4, 11, 5, 3, 3] 
