dagG33.txt 3_2x4.txt True 0.06147540983606557 0.07 549.75 [7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagG33.txt 3_2x4.txt True 0.09016393442622951 0.1 525.5 [7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7] 
dagG33.txt 3_2x4.txt True 0.13524590163934427 0.15 501.5 [7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7] 
dagG33.txt 3_2x4.txt True 0.1885245901639344 0.2 829.0 [2, 2, 2, 2, 2, 7, 2, 2, 2, 2, 2, 2, 2, 2, 7, 2, 2, 2, 2, 2, 2, 2, 7, 7, 2, 2, 2, 2, 7, 2, 7, 7, 7, 1, 7, 2, 7, 7, 2, 7, 2, 2, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagG33.txt 3_2x4.txt True 0.29508196721311475 0.3 373.0 [1, 2, 2, 1, 2, 7, 1, 2, 2, 2, 1, 2, 2, 1, 7, 2, 1, 2, 2, 2, 2, 2, 7, 7, 1, 2, 1, 1, 7, 1, 7, 7, 7, 1, 7, 1, 7, 7, 2, 7, 2, 2, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagG33.txt 3_2x4.txt True 0.39344262295081966 0.4 682.0 [2, 6, 6, 3, 6, 0, 6, 3, 1, 6, 1, 6, 1, 2, 6, 3, 4, 2, 6, 6, 6, 6, 0, 6, 6, 6, 6, 6, 0, 1, 6, 1, 4, 3, 1, 1, 6, 6, 6, 6, 4, 6, 6, 7, 7, 6, 6, 0, 7, 7, 7, 7, 7, 6, 6, 5, 7, 7, 7, 7, 7, 7, 7, 5, 7, 7, 7, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagG33.txt 3_2x4.txt True 0.4959016393442623 0.5 358.0 [1, 0, 1, 0, 0, 3, 1, 1, 2, 0, 1, 0, 2, 1, 0, 1, 3, 1, 2, 0, 2, 1, 3, 3, 2, 2, 2, 3, 5, 1, 0, 3, 3, 1, 5, 2, 0, 0, 2, 3, 0, 2, 3, 7, 5, 2, 3, 5, 4, 7, 7, 7, 5, 5, 5, 4, 7, 4, 5, 7, 4, 6, 7, 5, 5, 6, 4, 4, 7, 6, 4, 6, 6, 6, 7, 6, 6, 5, 4, 6] 
dagG33.txt 3_2x4.txt True 0.5860655737704918 0.6 243.0 [4, 4, 4, 5, 4, 7, 1, 4, 6, 4, 4, 4, 6, 6, 4, 4, 5, 7, 6, 5, 6, 0, 7, 7, 1, 6, 7, 7, 5, 5, 1, 5, 5, 5, 1, 1, 1, 5, 7, 7, 5, 6, 7, 1, 0, 7, 2, 0, 1, 3, 2, 2, 0, 0, 1, 1, 2, 1, 3, 2, 0, 3, 2, 1, 1, 3, 2, 1, 2, 3, 0, 3, 3, 3, 2, 3, 0, 0, 1, 3] 
dagG33.txt 3_2x4.txt True 0.6967213114754098 0.7 123.0 [3, 4, 4, 5, 4, 7, 1, 4, 1, 4, 3, 4, 5, 1, 5, 4, 5, 7, 6, 5, 6, 0, 7, 7, 1, 6, 7, 7, 5, 5, 1, 5, 5, 7, 5, 3, 1, 5, 7, 7, 5, 6, 7, 3, 5, 7, 3, 0, 5, 7, 2, 7, 0, 0, 1, 1, 2, 1, 3, 3, 1, 3, 1, 1, 1, 3, 2, 1, 2, 3, 1, 3, 3, 3, 2, 5, 0, 0, 7, 3] 
dagG33.txt 3_2x4.txt True 0.7090163934426229 1 125.5 [3, 4, 4, 5, 4, 7, 1, 4, 1, 4, 7, 4, 5, 1, 5, 4, 5, 7, 6, 5, 6, 0, 7, 7, 1, 6, 7, 7, 5, 5, 1, 5, 5, 7, 5, 3, 1, 5, 7, 7, 5, 6, 7, 3, 3, 7, 3, 0, 5, 7, 2, 5, 0, 0, 1, 1, 2, 1, 3, 3, 1, 3, 1, 1, 1, 3, 2, 1, 2, 3, 1, 3, 3, 3, 2, 5, 0, 0, 7, 3] 
