dagE10.txt 3_2x4.txt True 0.04807692307692308 0.07 508.5 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagE10.txt 3_2x4.txt True 0.09134615384615384 0.1 484.5 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagE10.txt 3_2x4.txt True 0.14903846153846154 0.15 325.0 [5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 7, 5, 7, 5, 5, 7, 7, 5, 7, 5, 7, 7, 7, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagE10.txt 3_2x4.txt True 0.18269230769230768 0.2 300.75 [5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 7, 5, 7, 5, 5, 1, 7, 5, 7, 5, 7, 1, 7, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagE10.txt 3_2x4.txt True 0.2932692307692308 0.3 203.75 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 5, 3, 3, 3, 3, 3, 3, 3, 5, 3, 5, 3, 3, 7, 5, 3, 3, 1, 5, 6, 7, 3, 7, 7, 7, 5, 5, 5, 5, 5, 7, 5, 7, 7, 5, 7, 7, 7, 6, 7, 7, 2, 5, 7, 7, 7, 7, 7, 5, 5, 7, 7, 7, 5, 7, 2] 
dagE10.txt 3_2x4.txt True 0.3942307692307692 0.4 145.75 [1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 1, 3, 5, 3, 3, 3, 3, 3, 3, 1, 5, 3, 5, 1, 3, 1, 5, 3, 3, 1, 5, 6, 7, 1, 7, 7, 7, 5, 5, 5, 5, 5, 7, 5, 7, 7, 5, 7, 7, 7, 6, 7, 7, 2, 5, 7, 7, 7, 7, 7, 5, 5, 7, 7, 7, 5, 7, 2] 
dagE10.txt 3_2x4.txt True 0.5 0.5 226.0 [5, 6, 5, 5, 5, 4, 4, 7, 0, 5, 5, 6, 4, 4, 0, 4, 4, 5, 5, 6, 5, 5, 0, 7, 1, 7, 5, 0, 0, 7, 7, 4, 1, 6, 2, 6, 2, 3, 7, 1, 1, 0, 3, 7, 2, 1, 3, 2, 1, 3, 2, 3, 6, 3, 2, 7, 1, 2, 7, 3, 3, 3, 1, 6, 3, 3, 2, 1, 3, 7] 
dagE10.txt 3_2x4.txt True 0.5961538461538461 0.6 149.0 [3, 1, 2, 2, 2, 3, 3, 1, 3, 1, 3, 1, 3, 3, 1, 3, 3, 1, 2, 1, 2, 3, 1, 0, 1, 3, 2, 7, 5, 1, 0, 3, 6, 7, 7, 1, 5, 5, 0, 1, 3, 7, 5, 1, 7, 6, 4, 7, 6, 4, 7, 1, 7, 5, 4, 0, 3, 7, 5, 5, 4, 5, 1, 6, 1, 4, 4, 6, 4, 0] 
dagE10.txt 3_2x4.txt True 0.6826923076923077 0.7 113.0 [3, 5, 2, 2, 2, 3, 3, 1, 3, 1, 7, 1, 3, 3, 1, 3, 3, 1, 2, 1, 1, 3, 3, 0, 5, 3, 2, 7, 5, 1, 0, 3, 1, 7, 7, 7, 5, 5, 5, 1, 3, 7, 5, 1, 7, 6, 1, 7, 6, 4, 7, 1, 7, 5, 4, 0, 7, 7, 5, 5, 4, 5, 5, 6, 5, 4, 4, 6, 5, 0] 
dagE10.txt 3_2x4.txt True 0.8269230769230769 1 112.75 [5, 3, 5, 5, 6, 7, 2, 1, 5, 5, 7, 2, 3, 7, 5, 7, 2, 5, 5, 6, 1, 3, 5, 4, 3, 5, 6, 7, 7, 7, 7, 1, 4, 7, 3, 1, 6, 1, 3, 4, 3, 3, 7, 1, 3, 3, 5, 1, 1, 4, 5, 1, 1, 3, 0, 3, 7, 4, 3, 7, 4, 0, 1, 5, 1, 0, 6, 3, 0, 1] 
