dag0.txt 3_2x4.txt 0.07 100 0.1597222222222222 True 0.2 1993386.6666666667 [0, 2, 0, 6, 6, 6, 0, 0, 2, 2, 2, 0, 2, 2, 0, 2, 2, 2, 0, 0, 2, 2, 0, 2, 6, 6, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 2, 2, 4, 2, 0, 4, 2, 2, 2, 2, 2, 2, 2, 4, 0, 2, 2, 2] 
dag0.txt 3_2x4.txt 0.07 100 0.25 True 0.25 1791317.3333333333 [0, 2, 0, 6, 6, 6, 0, 0, 2, 2, 2, 0, 2, 2, 1, 2, 2, 2, 3, 0, 2, 2, 0, 2, 6, 6, 0, 2, 0, 0, 2, 0, 6, 0, 0, 0, 0, 2, 2, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 2, 2, 4, 2, 0, 4, 2, 2, 4, 0, 2, 2, 2, 4, 7, 2, 2, 2] 
dag0.txt 3_2x4.txt 0.07 100 0.2986111111111111 True 0.3 955733.3333333334 [0, 0, 0, 1, 1, 1, 1, 7, 4, 4, 0, 7, 6, 0, 0, 1, 4, 7, 4, 0, 0, 0, 4, 4, 1, 1, 7, 7, 0, 2, 6, 2, 2, 6, 7, 6, 1, 7, 1, 1, 0, 6, 4, 1, 2, 1, 2, 2, 4, 2, 0, 0, 5, 6, 2, 6, 0, 0, 0, 0, 2, 2, 6, 0, 0, 2, 2, 2, 6, 6, 0, 0, 4, 3, 4, 4, 3, 3, 4, 4, 3, 4, 0, 3, 0, 0, 6, 0, 5, 6, 4, 3, 6, 5, 6, 5] 
dag0.txt 3_2x4.txt 0.07 100 0.3472222222222222 True 0.35 770048.0 [3, 6, 4, 2, 1, 2, 2, 2, 7, 3, 7, 2, 5, 4, 7, 1, 7, 3, 3, 3, 1, 1, 3, 6, 2, 1, 1, 3, 1, 2, 5, 1, 0, 1, 3, 5, 2, 3, 1, 6, 4, 5, 6, 6, 2, 6, 0, 2, 5, 0, 4, 4, 6, 4, 2, 4, 6, 4, 4, 4, 0, 0, 3, 6, 7, 5, 0, 5, 5, 5, 5, 5, 7, 5, 3, 7, 5, 5, 7, 7, 2, 4, 3, 2, 4, 4, 5, 3, 6, 3, 7, 2, 3, 3, 3, 3] 
dag0.txt 3_2x4.txt 0.07 100 0.3611111111111111 True 0.4 770048.0 [4, 1, 4, 3, 5, 3, 3, 3, 1, 6, 2, 3, 1, 3, 0, 5, 6, 3, 1, 4, 5, 5, 1, 1, 3, 5, 3, 3, 5, 0, 1, 5, 0, 5, 3, 7, 3, 3, 5, 3, 2, 7, 1, 3, 0, 3, 0, 0, 1, 0, 3, 3, 1, 7, 0, 7, 1, 7, 7, 7, 2, 2, 1, 7, 2, 2, 2, 2, 7, 7, 2, 2, 6, 0, 6, 6, 6, 0, 6, 6, 0, 6, 4, 0, 2, 2, 4, 2, 1, 4, 6, 4, 7, 4, 4, 4] 
dag0.txt 3_2x4.txt 0.07 100 0.4375 True 0.45 753664.0 [4, 1, 4, 3, 5, 3, 3, 3, 1, 6, 2, 3, 1, 3, 0, 5, 6, 3, 1, 4, 5, 2, 1, 1, 3, 5, 3, 3, 5, 0, 4, 5, 0, 5, 3, 7, 3, 3, 5, 3, 2, 7, 0, 3, 0, 7, 0, 0, 1, 0, 3, 3, 1, 7, 0, 7, 1, 7, 7, 7, 2, 2, 1, 7, 1, 2, 2, 2, 7, 5, 2, 2, 6, 0, 6, 6, 6, 0, 6, 6, 0, 6, 4, 0, 2, 2, 4, 2, 1, 4, 6, 4, 7, 4, 4, 4] 
dag0.txt 3_2x4.txt 0.07 100 0.5 True 0.5 638976.0 [4, 1, 4, 2, 5, 7, 3, 3, 1, 5, 2, 3, 1, 6, 2, 5, 7, 3, 6, 4, 5, 5, 1, 1, 7, 6, 3, 5, 5, 0, 1, 0, 0, 5, 3, 0, 3, 3, 5, 3, 2, 4, 1, 3, 0, 3, 0, 0, 1, 0, 3, 3, 1, 7, 2, 7, 3, 2, 7, 7, 2, 2, 1, 7, 2, 2, 2, 2, 7, 7, 2, 2, 6, 6, 6, 6, 6, 0, 6, 6, 0, 6, 4, 0, 2, 2, 4, 3, 0, 4, 6, 4, 1, 4, 4, 4] 
dag0.txt 3_2x4.txt 0.07 100 0.1597222222222222 True 0.2 1993386.6666666667 [0, 2, 0, 6, 6, 6, 0, 0, 2, 2, 2, 0, 2, 2, 0, 2, 2, 2, 0, 0, 2, 2, 0, 2, 6, 6, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 2, 2, 4, 2, 0, 4, 2, 2, 2, 2, 2, 2, 2, 4, 0, 2, 2, 2] 
dag0.txt 3_2x4.txt 0.07 100 0.25 True 0.25 1829546.6666666667 [0, 2, 0, 6, 2, 6, 7, 0, 2, 2, 2, 0, 2, 2, 0, 2, 2, 2, 0, 0, 2, 2, 0, 2, 6, 6, 0, 2, 6, 0, 2, 0, 0, 0, 5, 0, 7, 2, 2, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 1, 2, 2, 4, 2, 0, 6, 2, 2, 2, 2, 2, 2, 2, 4, 0, 2, 2, 2] 
dag0.txt 3_2x4.txt 0.07 100 0.2986111111111111 True 0.3 955733.3333333334 [0, 0, 0, 1, 1, 1, 1, 7, 4, 4, 0, 7, 6, 0, 0, 1, 4, 7, 4, 0, 0, 0, 4, 4, 1, 1, 7, 7, 0, 2, 6, 2, 2, 6, 7, 6, 1, 7, 1, 1, 0, 6, 4, 1, 2, 1, 2, 2, 4, 2, 0, 0, 5, 6, 2, 6, 0, 0, 0, 0, 2, 2, 6, 0, 0, 2, 2, 2, 6, 6, 0, 0, 4, 3, 4, 4, 3, 3, 4, 4, 3, 4, 0, 3, 0, 0, 6, 0, 5, 6, 4, 3, 6, 5, 6, 5] 
dag0.txt 3_2x4.txt 0.07 100 0.3472222222222222 True 0.35 770048.0 [3, 6, 4, 2, 1, 2, 2, 2, 7, 3, 7, 2, 5, 4, 7, 1, 7, 3, 3, 3, 1, 1, 3, 6, 2, 1, 1, 3, 1, 2, 5, 1, 0, 1, 3, 5, 2, 3, 1, 6, 4, 5, 6, 6, 2, 6, 0, 2, 5, 0, 4, 4, 6, 4, 2, 4, 6, 4, 4, 4, 0, 0, 3, 6, 7, 5, 0, 5, 5, 5, 5, 5, 7, 5, 3, 7, 5, 5, 7, 7, 2, 4, 3, 2, 4, 4, 5, 3, 6, 3, 7, 2, 3, 3, 3, 3] 
dag0.txt 3_2x4.txt 0.07 100 0.3958333333333333 True 0.4 761856.0 [4, 1, 4, 3, 5, 3, 3, 3, 1, 4, 2, 3, 1, 3, 0, 5, 6, 3, 1, 4, 5, 5, 1, 1, 3, 5, 3, 3, 5, 0, 1, 5, 0, 5, 6, 7, 3, 3, 5, 3, 2, 7, 1, 3, 0, 3, 0, 0, 3, 0, 3, 3, 1, 7, 0, 7, 1, 7, 7, 7, 2, 2, 1, 7, 2, 2, 2, 2, 7, 7, 2, 2, 6, 0, 6, 6, 6, 0, 6, 6, 0, 6, 4, 0, 2, 2, 4, 2, 1, 4, 6, 4, 7, 4, 4, 4] 
dag0.txt 3_2x4.txt 0.07 100 0.4375 True 0.45 737280.0 [4, 1, 4, 3, 5, 3, 3, 3, 1, 6, 2, 3, 1, 3, 0, 5, 6, 3, 1, 4, 5, 5, 1, 1, 3, 4, 3, 6, 5, 0, 1, 5, 0, 5, 3, 7, 3, 3, 5, 3, 2, 7, 2, 3, 0, 3, 0, 0, 1, 0, 3, 3, 1, 7, 0, 7, 3, 7, 0, 7, 2, 2, 1, 7, 2, 2, 2, 2, 7, 7, 2, 2, 6, 0, 5, 6, 6, 0, 6, 6, 0, 6, 4, 0, 2, 2, 4, 2, 1, 4, 6, 4, 7, 4, 4, 4] 
dag0.txt 3_2x4.txt 0.07 100 0.4930555555555556 True 0.5 671744.0 [4, 1, 4, 3, 5, 3, 6, 3, 1, 6, 2, 3, 1, 7, 3, 5, 6, 3, 1, 4, 5, 5, 1, 1, 3, 5, 3, 3, 5, 0, 1, 5, 0, 1, 3, 7, 3, 3, 5, 3, 2, 7, 0, 7, 0, 2, 0, 0, 5, 0, 6, 0, 2, 4, 0, 7, 1, 7, 7, 7, 2, 2, 1, 7, 2, 2, 2, 2, 6, 7, 4, 4, 6, 0, 6, 6, 6, 0, 6, 6, 0, 6, 4, 0, 2, 2, 4, 2, 0, 4, 6, 4, 7, 4, 4, 4] 
dag0.txt 3_2x4.txt 0.07 100 0.1597222222222222 True 0.2 1993386.6666666667 [0, 2, 0, 6, 6, 6, 0, 0, 2, 2, 2, 0, 2, 2, 0, 2, 2, 2, 0, 0, 2, 2, 0, 2, 6, 6, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 2, 2, 4, 2, 0, 4, 2, 2, 2, 2, 2, 2, 2, 4, 0, 2, 2, 2] 
dag0.txt 3_2x4.txt 0.07 100 0.25 True 0.25 1791317.3333333333 [0, 2, 0, 2, 6, 6, 4, 0, 2, 2, 2, 0, 2, 2, 0, 2, 2, 2, 1, 0, 2, 5, 0, 2, 6, 6, 0, 2, 0, 0, 2, 0, 3, 0, 0, 0, 0, 2, 2, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 7, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 2, 2, 4, 2, 0, 4, 2, 2, 2, 2, 2, 2, 2, 6, 0, 2, 2, 2] 
